time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-03-18, 0.0,2.9,-11.7,12
2016-03-19, 0.0,7.4,-7.3,12
2016-03-20, 0.0,12.0,-5.4,12
2016-03-21, 0.0,3.7,-2.4,12
2016-03-22, 0.1,4.2,-3.7,12
2016-03-23, 2.1,5.1,-1.1,12
2016-03-24, 1.2,5.9,-2.4,12
