time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-03-18, None,0.0,0.0,12
2016-03-19, None,0.0,0.0,12
2016-03-20, None,0.0,0.0,12
2016-03-21, None,0.0,0.0,12
2016-03-22, None,0.0,0.0,12
2016-03-23, None,0.0,0.0,12
2016-03-24, None,0.0,0.0,12
