time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-03-18, 0.0,11.1,-2.2,12
2016-03-19, 0.0,11.2,3.1,12
2016-03-20, 0.0,11.5,4.4,12
2016-03-21, 5.0,11.1,4.8,12
2016-03-22, 0.0,11.7,1.5,12
2016-03-23, 6.0,9.6,3.8,12
2016-03-24, 0.0,10.2,3.2,12
