pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, -0.354, 57.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-30 06:00:00, None, None, -0.399,44
None, None, -0.773, 58.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-30 07:00:00, None, None, -0.335,44
None, None, -0.816, 56.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-30 08:00:00, None, None, -0.37,44
None, None, -1.354, 57.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-30 09:00:00, None, None, -0.341,44
None, None, 1.062, 48.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-30 10:00:00, None, None, -0.375,44
None, None, 3.54, 41.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-30 11:00:00, None, None, -0.484,44
None, None, 4.431, 44.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-30 12:00:00, None, None, -0.619,44
None, None, 6.515, 44.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-30 14:00:00, None, None, -1.474,44
None, None, 6.696, 48.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-30 15:00:00, None, None, -1.47,44
None, None, 4.096, 63.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-30 17:00:00, None, None, -0.761,44
None, None, 3.516, 59.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-30 18:00:00, None, None, -0.721,44
None, None, 3.005, 62.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-30 19:00:00, None, None, -0.696,44
None, None, 2.653, 61.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-30 20:00:00, None, None, -0.607,44
None, None, 3.849, 48.93, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-30 21:00:00, None, None, -0.844,44
None, None, 4.007, 54.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-30 22:00:00, None, None, -0.857,44
None, None, 3.919, 51.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-30 23:00:00, None, None, -0.898,44
None, None, 3.689, 56.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-31 00:00:00, None, None, -0.919,44
None, None, 2.694, 66.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-31 01:00:00, None, None, -0.622,44
None, None, 3.14, 62.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-31 02:00:00, None, None, -0.603,44
None, None, 3.622, 64.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-31 03:00:00, None, None, -0.641,44
None, None, 2.594, 69.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-31 04:00:00, None, None, -0.446,44
None, None, 3.833, 67.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-31 05:00:00, None, None, -0.699,44
None, None, 3.373, 72.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-31 06:00:00, None, None, -0.672,44
None, None, 3.566, 74.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-31 07:00:00, None, None, -0.487,44
None, None, 2.298, 79.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-31 08:00:00, None, None, -0.272,44
None, None, 3.249, 80.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-10-31 09:00:00, None, None, -0.333,44
