station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 3.0, None, 2017-01-01 00:00:00, -21.3, -10.4
None, 2.0, None, 2017-01-02 00:00:00, -24.6, -17.3
None, 1.0, None, 2017-01-03 00:00:00, -25.3, -17.2
None, 0.0, None, 2017-01-04 00:00:00, -23.3, -11.6
None, 0.0, None, 2017-01-05 00:00:00, -17.2, -12.5
None, 0.0, None, 2017-01-06 00:00:00, -17.2, -12.5
None, 0.0, None, 2017-01-07 00:00:00, -16.8, -7.2
None, 5.0, None, 2017-01-08 00:00:00, -13.8, -9.5
None, 6.0, None, 2017-01-09 00:00:00, -9.5, -5.4
None, 1.0, None, 2017-01-10 00:00:00, -22.4, -9.4
None, 1.0, None, 2017-01-11 00:00:00, -21.8, -10.3
None, 0.0, None, 2017-01-12 00:00:00, -19.4, -13.6
None, 0.0, None, 2017-01-13 00:00:00, -15.8, -11.0
None, 0.0, None, 2017-01-14 00:00:00, -14.9, -10.3
None, 0.0, None, 2017-01-15 00:00:00, -11.8, -5.6
None, 0.0, None, 2017-01-16 00:00:00, -11.9, -3.9
None, 0.0, None, 2017-01-17 00:00:00, -5.1, -1.5
None, 13.0, None, 2017-01-18 00:00:00, -4.1, -0.1
None, 8.0, None, 2017-01-19 00:00:00, -4.3, -0.4
None, 0.0, None, 2017-01-20 00:00:00, -8.5, -1.2
None, 0.0, None, 2017-01-21 00:00:00, -9.5, -2.3
None, 5.0, None, 2017-01-22 00:00:00, -8.0, -1.4
None, 1.0, None, 2017-01-23 00:00:00, -11.2, -3.6
None, 0.0, None, 2017-01-24 00:00:00, -11.2, -5.8
None, 0.0, None, 2017-01-25 00:00:00, -12.5, -5.8
None, 0.0, None, 2017-01-26 00:00:00, -13.3, -5.5
None, 0.0, None, 2017-01-27 00:00:00, -9.0, -7.1
None, 0.0, None, 2017-01-28 00:00:00, -7.2, -1.6
None, 0.0, None, 2017-01-29 00:00:00, -6.2, 0.6
None, 0.0, None, 2017-01-30 00:00:00, -9.6, -4.5
None, 0.0, None, 2017-01-31 00:00:00, -17.5, -8.1
None, 0.0, None, 2017-02-01 00:00:00, -18.8, -11.0
None, 0.1, None, 2017-02-02 00:00:00, -20.1, -10.8
None, 9.0, None, 2017-02-03 00:00:00, -19.5, -11.2
None, 12.0, None, 2017-02-04 00:00:00, -17.5, -3.9
None, 24.0, None, 2017-02-05 00:00:00, -21.1, -3.1
None, 12.0, None, 2017-02-06 00:00:00, -22.4, -12.6
None, 1.0, None, 2017-02-07 00:00:00, -20.0, -8.8
None, 4.0, None, 2017-02-08 00:00:00, -13.6, -7.6
None, 32.0, None, 2017-02-09 00:00:00, -7.8, 1.0
None, 2.0, None, 2017-02-10 00:00:00, -5.6, -0.3
None, 3.0, None, 2017-02-11 00:00:00, -8.1, -4.0
None, 0.0, None, 2017-02-12 00:00:00, -8.3, -2.2
None, 0.0, None, 2017-02-13 00:00:00, -6.6, 2.0
None, 0.0, None, 2017-02-14 00:00:00, -4.7, 6.1
None, 6.0, None, 2017-02-15 00:00:00, -0.6, 3.1
None, 24.0, None, 2017-02-16 00:00:00, -1.4, 1.1
None, 2.0, None, 2017-02-17 00:00:00, -6.1, 0.9
None, 12.0, None, 2017-02-18 00:00:00, -6.5, -0.8
None, 14.0, None, 2017-02-19 00:00:00, -4.9, -1.2
None, 15.0, None, 2017-02-20 00:00:00, -5.5, -0.8
None, 1.0, None, 2017-02-21 00:00:00, -5.1, -1.8
None, 0.0, None, 2017-02-22 00:00:00, -10.0, -2.9
None, 1.0, None, 2017-02-23 00:00:00, -12.4, -4.3
None, 0.0, None, 2017-02-24 00:00:00, -13.1, -8.8
None, 2.0, None, 2017-02-25 00:00:00, -12.1, -9.5
