station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2017-01-01 00:00:00, 0.0, -4.8, -9.2
2017-01-02 00:00:00, 1.0, -8.4, -12.1
2017-01-03 00:00:00, 3.0, -8.6, -14.5
2017-01-04 00:00:00, 0.0, -9.2, -12.4
2017-01-05 00:00:00, 0.0, -5.4, -6.9
2017-01-06 00:00:00, 0.0, -1.5, -4.1
2017-01-07 00:00:00, 2.0, -0.7, -3.2
2017-01-08 00:00:00, 16.0, 1.1, -1.4
2017-01-09 00:00:00, 3.0, -1.0, -1.6
2017-01-10 00:00:00, 0.0, -1.5, -8.3
2017-01-11 00:00:00, 0.0, -8.2, -13.5
2017-01-12 00:00:00, 0.0, -7.0, -16.2
2017-01-13 00:00:00, 0.0, -2.1, -7.0
2017-01-14 00:00:00, 0.0, -0.7, -5.8
2017-01-15 00:00:00, 0.0, -0.1, -1.8
2017-01-16 00:00:00, 61.0, 0.3, -0.9
2017-01-17 00:00:00, 78.0, 0.8, -0.5
2017-01-18 00:00:00, 28.0, 1.2, -0.6
2017-01-19 00:00:00, 6.0, 1.2, -0.5
2017-01-20 00:00:00, 1.0, 5.0, -0.7
2017-01-21 00:00:00, 0.0, 4.7, -1.0
2017-01-22 00:00:00, 0.0, 5.7, -1.8
2017-01-23 00:00:00, 0.0, -1.4, -4.9
2017-01-24 00:00:00, 0.0, -0.4, -5.6
2017-01-25 00:00:00, 0.0, 1.9, -1.6
2017-01-26 00:00:00, 0.0, 3.9, -1.5
2017-01-27 00:00:00, 0.0, 3.7, -0.4
2017-01-28 00:00:00, 1.0, 1.4, -0.8
2017-01-29 00:00:00, 34.0, 5.4, 0.1
2017-01-30 00:00:00, 0.0, 0.7, -4.5
2017-01-31 00:00:00, 0.0, -2.1, -7.4
2017-02-01 00:00:00, 0.0, 0.2, -8.7
2017-02-02 00:00:00, 0.0, 4.8, -4.3
2017-02-03 00:00:00, 3.0, -1.1, -4.3
2017-02-04 00:00:00, 4.0, 0.4, -2.4
2017-02-05 00:00:00, 3.0, -1.8, -4.3
2017-02-06 00:00:00, 2.0, -4.2, -6.6
2017-02-07 00:00:00, 0.0, -1.4, -4.8
2017-02-08 00:00:00, 8.0, -0.6, -3.5
2017-02-09 00:00:00, 35.0, -1.2, -3.1
2017-02-10 00:00:00, 18.0, 0.3, -1.3
2017-02-11 00:00:00, 1.0, 1.3, -1.5
2017-02-12 00:00:00, 0.0, 1.5, -1.9
2017-02-13 00:00:00, 0.0, 3.1, -2.0
2017-02-14 00:00:00, 33.0, 2.4, -0.9
2017-02-15 00:00:00, 44.0, 3.1, 0.2
2017-02-16 00:00:00, 41.0, 4.6, 1.0
2017-02-17 00:00:00, 4.0, 3.5, -2.4
2017-02-18 00:00:00, 0.0, 1.1, -3.9
2017-02-19 00:00:00, 4.0, 3.2, -1.6
2017-02-20 00:00:00, 0.0, 2.9, -4.3
2017-02-21 00:00:00, 0.0, 1.4, -5.7
2017-02-22 00:00:00, 0.0, 2.9, -4.6
2017-02-23 00:00:00, 0.0, 1.3, -6.7
2017-02-24 00:00:00, 0.0, 2.9, -4.7
2017-02-25 00:00:00, 4.0, 4.2, -7.4
2017-02-26 00:00:00, 0.0, 3.6, -4.4
2017-02-27 00:00:00, 0.0, 2.6, -5.9
2017-02-28 00:00:00, 12.0, -0.1, -9.0
2017-03-01 00:00:00, 1.0, 2.9, -1.2
2017-03-02 00:00:00, 35.0, 0.4, -1.3
2017-03-03 00:00:00, 14.0, 2.0, -2.1
2017-03-04 00:00:00, 1.0, 0.2, -3.8
2017-03-05 00:00:00, 2.0, 1.6, -2.7
2017-03-06 00:00:00, 5.0, 1.1, -5.2
2017-03-07 00:00:00, 11.0, -0.8, -3.4
2017-03-08 00:00:00, 2.0, -0.4, -4.5
2017-03-09 00:00:00, 2.0, -0.5, -8.5
2017-03-10 00:00:00, 3.0, 2.9, -1.5
2017-03-11 00:00:00, 27.0, 2.2, -0.5
2017-03-12 00:00:00, 26.0, 2.6, -0.3
2017-03-13 00:00:00, 0.0, 6.1, 0.3
2017-03-14 00:00:00, 24.0, 7.3, 0.7
2017-03-15 00:00:00, 8.0, 3.6, -2.0
2017-03-16 00:00:00, 27.0, 2.7, -1.3
2017-03-17 00:00:00, 10.0, 4.4, -1.3
2017-03-18 00:00:00, 15.0, 3.0, -1.4
2017-03-19 00:00:00, 1.0, 2.4, -2.9
2017-03-20 00:00:00, 0.0, 8.6, -3.9
2017-03-21 00:00:00, 14.0, 3.9, -1.1
2017-03-22 00:00:00, 25.0, 5.1, 0.5
2017-03-23 00:00:00, 10.0, 5.4, 0.1
2017-03-24 00:00:00, 32.0, 5.2, 0.8
2017-03-25 00:00:00, 4.0, 4.9, -0.2
2017-03-26 00:00:00, 10.0, 4.0, -0.2
2017-03-27 00:00:00, 11.0, 6.3, 0.9
2017-03-28 00:00:00, 19.0, 9.0, 0.1
2017-03-29 00:00:00, 17.0, 5.8, 2.5
2017-03-30 00:00:00, 0.0, 11.4, 0.0
2017-03-31 00:00:00, 14.0, 5.2, 0.0
2017-06-01 00:00:00, 5.0, 13.2, 8.5
2017-06-02 00:00:00, 9.0, 13.7, 8.0
2017-06-03 00:00:00, 3.0, 16.6, 6.8
2017-06-04 00:00:00, 0.0, 18.3, 4.3
2017-06-05 00:00:00, 0.0, 20.8, 2.4
2017-06-06 00:00:00, 0.0, 25.8, 4.5
2017-06-07 00:00:00, 0.0, 23.3, 6.1
2017-06-08 00:00:00, 12.0, 12.8, 5.2
2017-06-09 00:00:00, 3.0, 12.9, 5.2
2017-06-10 00:00:00, 0.0, 18.8, 4.9
2017-06-11 00:00:00, 0.0, 21.7, 3.3
2017-06-12 00:00:00, 0.0, 22.3, 3.8
2017-06-13 00:00:00, 0.0, 16.6, 7.4
2017-06-14 00:00:00, 1.0, 12.4, 6.5
2017-06-15 00:00:00, 13.0, 11.9, 8.0
2017-06-16 00:00:00, 0.0, 15.8, 8.9
2017-06-17 00:00:00, 2.0, 14.9, 7.8
2017-06-18 00:00:00, 0.0, 14.0, 8.8
2017-06-19 00:00:00, 24.0, 17.4, 10.9
2017-06-20 00:00:00, 4.0, 20.5, 10.3
2017-06-21 00:00:00, 0.0, 20.4, 5.5
2017-06-22 00:00:00, 0.0, 25.3, 4.3
2017-06-23 00:00:00, 0.0, 26.8, 4.8
2017-06-24 00:00:00, 0.0, 30.1, 6.5
2017-06-25 00:00:00, 0.0, 31.8, 8.2
2017-06-26 00:00:00, 0.0, 27.0, 9.4
2017-06-27 00:00:00, 0.0, 26.1, 6.2
2017-06-28 00:00:00, 0.0, 26.0, 6.4
2017-06-29 00:00:00, 0.0, 27.5, 7.3
2017-06-30 00:00:00, 0.0, 28.7, 8.5
2017-07-01 00:00:00, 0.0, 22.8, 8.6
2017-07-02 00:00:00, 0.0, 23.7, 12.4
2017-07-03 00:00:00, 0.0, 24.2, 7.7
2017-07-04 00:00:00, 0.0, 26.3, 5.9
2017-07-05 00:00:00, 0.0, 28.7, 6.3
2017-07-06 00:00:00, 0.0, 29.3, 6.7
2017-07-07 00:00:00, 0.0, 23.5, 7.9
2017-07-08 00:00:00, 0.0, 25.6, 7.3
2017-07-09 00:00:00, 0.0, 24.8, 10.0
2017-07-10 00:00:00, 0.0, 24.3, 8.5
2017-07-11 00:00:00, 0.0, 24.6, 6.7
2017-07-12 00:00:00, 0.0, 21.5, 13.2
2017-07-13 00:00:00, 2.0, 15.9, 11.0
2017-07-14 00:00:00, 0.0, 21.0, 7.5
2017-07-15 00:00:00, 1.0, 16.8, 9.6
2017-07-16 00:00:00, 0.0, 19.7, 8.0
2017-07-17 00:00:00, 0.0, 25.1, 4.3
2017-07-18 00:00:00, 0.0, 27.0, 5.4
2017-07-19 00:00:00, 0.0, 23.0, 9.4
2017-07-20 00:00:00, 3.0, 18.6, 9.6
2017-07-21 00:00:00, 10.0, 13.8, 9.5
2017-07-22 00:00:00, 0.0, 16.3, 12.2
2017-07-23 00:00:00, 0.0, 23.7, 9.0
2017-07-24 00:00:00, 0.0, 27.5, 5.9
2017-07-25 00:00:00, 0.0, 29.6, 7.8
2017-07-26 00:00:00, 0.0, 26.0, 10.0
2017-07-27 00:00:00, 0.0, 24.7, 11.8
2017-07-28 00:00:00, 0.0, 26.1, 8.1
2017-07-29 00:00:00, 5.0, 19.8, 9.6
2017-07-30 00:00:00, 1.0, 23.6, 10.8
2017-07-31 00:00:00, 0.0, 28.6, 7.4
2017-08-01 00:00:00, 0.0, 31.6, 7.2
2017-08-02 00:00:00, 0.0, 30.4, 10.2
2017-08-03 00:00:00, 0.0, 35.4, 11.1
2017-08-04 00:00:00, 0.0, 25.7, 10.0
2017-08-05 00:00:00, 0.0, 26.3, 9.9
2017-08-06 00:00:00, 0.0, 29.6, 10.5
2017-08-07 00:00:00, 0.0, 31.4, 10.9
2017-08-08 00:00:00, 0.0, 33.7, 9.9
2017-08-09 00:00:00, 0.0, 32.5, 11.8
2017-08-10 00:00:00, 0.0, 32.9, 12.3
2017-08-11 00:00:00, 0.0, 29.5, 11.5
2017-08-12 00:00:00, 6.0, 22.4, 13.2
2017-08-13 00:00:00, 3.0, 15.6, 8.8
2017-08-14 00:00:00, 0.0, 20.2, 6.3
2017-08-15 00:00:00, 0.0, 24.9, 8.9
2017-08-16 00:00:00, 0.0, 23.8, 12.4
2017-08-17 00:00:00, 0.0, 25.4, 14.6
2017-08-18 00:00:00, 1.0, 21.1, 11.9
2017-08-19 00:00:00, 0.0, 24.7, 6.8
2017-08-20 00:00:00, 0.0, 24.4, 12.5
2017-08-21 00:00:00, 0.0, 29.9, 9.8
2017-08-22 00:00:00, 0.0, 27.0, 13.0
2017-08-23 00:00:00, 2.4, 17.1, 11.5
2017-08-24 00:00:00, 0.0, 19.5, 7.6
2017-08-25 00:00:00, 0.0, 22.5, 9.1
2017-08-26 00:00:00, 0.0, 27.5, 8.4
2017-08-27 00:00:00, 0.0, 31.2, 9.7
2017-08-28 00:00:00, 0.0, 32.6, 8.7
2017-08-29 00:00:00, 0.0, 29.2, 10.7
2017-08-30 00:00:00, 5.0, 20.2, 14.0
2017-08-31 00:00:00, 1.0, 23.9, 11.0
2017-09-01 00:00:00, 0.0, 24.9, 9.7
2017-09-02 00:00:00, 0.0, 28.7, 14.8
2017-09-03 00:00:00, 0.0, 30.5, 13.2
2017-09-04 00:00:00, 0.0, 33.0, 10.9
2017-09-05 00:00:00, 0.0, 33.3, 14.4
2017-09-06 00:00:00, 0.0, 28.8, 13.7
2017-09-07 00:00:00, 2.0, 20.5, 15.3
2017-09-08 00:00:00, 0.0, 24.3, 14.8
2017-09-09 00:00:00, 6.0, 15.9, 8.3
2017-09-10 00:00:00, 1.0, 14.1, 8.0
2017-09-11 00:00:00, 10.0, 15.8, 12.9
2017-09-12 00:00:00, 0.0, 18.1, 5.9
2017-09-13 00:00:00, 0.0, 20.0, 2.4
2017-09-14 00:00:00, 0.0, 18.0, 1.6
2017-09-15 00:00:00, 0.0, 23.3, 1.3
2017-09-16 00:00:00, 0.0, 23.4, 2.6
2017-09-17 00:00:00, 17.0, 11.6, 6.0
2017-09-18 00:00:00, 3.0, 10.0, 5.6
2017-09-19 00:00:00, 9.0, 10.1, 3.8
2017-09-20 00:00:00, 0.0, 12.5, 1.6
2017-09-21 00:00:00, 0.0, 15.0, 2.0
2017-09-22 00:00:00, 0.0, 15.1, 0.3
2017-09-23 00:00:00, 0.0, 18.6, 7.4
2017-09-24 00:00:00, 3.0, 18.5, 8.6
2017-09-25 00:00:00, 5.0, 15.2, 12.1
2017-09-26 00:00:00, 0.0, 19.5, 10.3
2017-09-27 00:00:00, 0.0, 21.7, 8.2
2017-09-28 00:00:00, 1.0, 20.9, 8.3
2017-09-29 00:00:00, 17.0, 13.6, 8.2
2017-09-30 00:00:00, 7.0, 12.4, 4.5
2017-10-01 00:00:00, 0.0, 11.4, 0.8
2017-10-02 00:00:00, 0.0, 12.9, -1.0
2017-10-03 00:00:00, 0.0, 12.3, -2.0
2017-10-04 00:00:00, 0.0, 15.9, -2.5
2017-10-05 00:00:00, 0.0, 15.1, -0.9
2017-10-06 00:00:00, 17.0, 10.4, 2.8
2017-10-07 00:00:00, 3.0, 10.3, 5.0
2017-10-08 00:00:00, 0.0, 9.9, 1.4
2017-10-09 00:00:00, 1.0, 10.9, 2.3
2017-10-10 00:00:00, 8.0, 9.5, 2.9
2017-10-11 00:00:00, 0.0, 8.1, 0.2
2017-10-12 00:00:00, 0.0, 7.9, -1.1
2017-10-13 00:00:00, 0.0, 6.8, -3.3
2017-10-14 00:00:00, 10.0, 5.8, 0.9
2017-10-15 00:00:00, 5.0, 9.5, 5.7
2017-10-16 00:00:00, 127.0, 12.6, 8.1
2017-10-17 00:00:00, 36.6, 12.6, 3.5
2017-10-18 00:00:00, 63.1, 6.8, 1.3
2017-10-19 00:00:00, 36.2, 7.0, 4.6
2017-10-20 00:00:00, 6.0, 7.1, 1.7
2017-10-21 00:00:00, 28.0, 6.9, 2.3
2017-10-22 00:00:00, 21.0, 8.1, 4.9
2017-10-23 00:00:00, 1.0, 8.5, 4.8
2017-10-24 00:00:00, 1.0, 12.9, 7.7
2017-10-25 00:00:00, 13.0, 12.3, 1.4
2017-10-26 00:00:00, 0.0, 7.5, -0.4
2017-10-27 00:00:00, 0.0, 9.9, 1.4
2017-10-28 00:00:00, 0.0, 9.7, 2.5
2017-10-29 00:00:00, 0.0, 16.0, 2.3
2017-10-30 00:00:00, 0.0, 6.1, -1.6
2017-10-31 00:00:00, 0.0, 11.3, -1.3
2017-11-01 00:00:00, 0.0, 6.4, 1.2
