BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
1010.0, -9.3, None,77.0, None,2020-03-25 00:00:00, None,13
1010.0, -10.6, None,79.0, None,2020-03-25 01:00:00, None,13
1010.0, -11.5, None,80.3, None,2020-03-25 02:00:00, None,13
1010.0, -11.5, None,82.3, None,2020-03-25 03:00:00, None,13
1010.0, -11.6, None,85.5, None,2020-03-25 04:00:00, None,13
1010.0, -12.7, None,87.1, None,2020-03-25 05:00:00, None,13
1010.0, -13.3, None,85.3, None,2020-03-25 06:00:00, None,13
1010.0, -12.6, None,86.5, None,2020-03-25 07:00:00, None,13
1010.0, -10.7, None,84.3, None,2020-03-25 08:00:00, None,13
1009.0, -8.5, None,79.6, None,2020-03-25 09:00:00, None,13
1008.0, -6.2, None,71.8, None,2020-03-25 10:00:00, None,13
1008.0, -2.9, None,60.2, None,2020-03-25 11:00:00, None,13
1007.0, 1.0, None,45.5, None,2020-03-25 12:00:00, None,13
1005.0, 4.1, None,37.2, None,2020-03-25 13:00:00, None,13
1004.0, 5.0, None,36.1, None,2020-03-25 14:00:00, None,13
1003.0, 5.0, None,37.7, None,2020-03-25 15:00:00, None,13
1002.0, 5.4, None,38.4, None,2020-03-25 16:00:00, None,13
1000.0, 5.3, None,39.9, None,2020-03-25 17:00:00, None,13
999.0, 5.0, None,41.5, None,2020-03-25 18:00:00, None,13
998.0, 3.2, None,50.4, None,2020-03-25 19:00:00, None,13
997.0, 2.4, None,53.0, None,2020-03-25 20:00:00, None,13
997.0, 1.6, None,50.9, None,2020-03-25 21:00:00, None,13
996.0, 1.2, None,53.9, None,2020-03-25 22:00:00, None,13
995.0, -0.6, None,65.4, None,2020-03-25 23:00:00, None,13
994.0, -1.1, None,68.3, None,2020-03-26 00:00:00, None,13
993.0, -0.5, None,66.1, None,2020-03-26 01:00:00, None,13
992.0, 1.1, None,56.8, None,2020-03-26 02:00:00, None,13
992.0, 0.8, None,56.3, None,2020-03-26 03:00:00, None,13
991.0, 0.7, None,58.0, None,2020-03-26 04:00:00, None,13
991.0, 1.6, None,57.7, None,2020-03-26 05:00:00, None,13
991.0, 0.9, None,62.9, None,2020-03-26 06:00:00, None,13
992.0, 2.1, None,60.6, None,2020-03-26 07:00:00, None,13
992.0, 3.0, None,57.5, None,2020-03-26 08:00:00, None,13
992.0, 4.3, None,54.5, None,2020-03-26 09:00:00, None,13
993.0, 5.6, None,50.4, None,2020-03-26 10:00:00, None,13
993.0, 6.6, None,45.7, None,2020-03-26 11:00:00, None,13
994.0, 7.9, None,39.2, None,2020-03-26 12:00:00, None,13
994.0, 8.2, None,38.3, None,2020-03-26 13:00:00, None,13
56.11, 4.2, None,45.3, None,2020-03-26 17:00:00, None,13
999.0, 3.6, None,46.5, None,2020-03-26 18:00:00, None,13
999.0, 1.5, None,56.2, None,2020-03-26 19:00:00, None,13
999.0, 0.7, None,58.4, None,2020-03-26 20:00:00, None,13
