wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
,100.0, 2.2, None,-2.3, None,-2.3, None,71.0,0.0, 8.6, None,2022-05-14 00:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,100.0, 3.2, None,-1.6, None,-1.6, None,30.0,0.0, 8.6, None,2022-05-14 01:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93.0, 2.3, None,-2.2, None,-1.2, None,110.0,0.0, 8.6, None,2022-05-14 02:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93.0, 4.5, None,-2.1, None,-1.1, None,133.0,0.0, 8.6, None,2022-05-14 03:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,82.0, 5.8, None,-3.0, None,-0.3, None,136.0,0.0, 8.6, None,2022-05-14 04:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,82.0, None, None,-2.8, None,-0.1, None,130.0,0.0, 8.6, None,2022-05-14 05:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,79.0, 5.6, None,-3.3, None,-0.1, None,149.0,0.0, 8.6, None,2022-05-14 06:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,76.0, 4.2, None,-3.0, None,0.7, None,154.0,0.0, 8.6, None,2022-05-14 07:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,91.0, 5.6, None,-1.0, None,0.3, None,146.0,0.0, 8.6, None,2022-05-14 08:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95.0, 9.2, None,0.5, None,1.2, None,181.0,0.2, 8.8, None,2022-05-14 09:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,88.0, 9.3, None,1.4, None,3.2, None,157.0,0.0, 4.2, None,2022-05-14 11:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,85.0, None, None,1.4, None,3.7, None,164.0,0.0, 1.2, None,2022-05-14 12:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,76.0, 9.9, None,1.6, None,5.5, None,165.0,0.0, 0.4, None,2022-05-14 13:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,75.0, 9.1, None,1.5, None,5.6, None,166.0,0.0, 0.4, None,2022-05-14 14:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,74.0, 7.5, None,2.4, None,6.7, None,173.0,0.0, 0.4, None,2022-05-14 15:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62.0, 8.4, None,1.8, None,8.7, None,170.0,0.0, 0.4, None,2022-05-14 16:00:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
