TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-4.682,0.6,78.2,4.68,815.85, None,10.13,2022-05-07 00:00:00,299.0,-7.902,19
-4.804,0.6,78.0,2.14,816.05, None,7.8,2022-05-07 01:00:00,308.9,-8.054,19
-4.926,0.6,81.0,3.9,816.15, None,9.36,2022-05-07 02:00:00,294.8,-7.687,19
-5.172,0.6,80.0,1.36,816.05, None,6.82,2022-05-07 03:00:00,322.9,-8.087,19
-5.729,0.6,82.6,0.39,816.05, None,1.75,2022-05-07 04:00:00,126.4,-8.222,19
-5.48,19.4,84.0,0.78,816.15, None,1.95,2022-05-07 05:00:00,342.6,-7.762,19
-5.449,94.4,85.7,1.17,815.95, None,2.53,2022-05-07 06:00:00,16.8,-7.473,19
-3.242,339.4,85.3,1.17,816.15, None,3.51,2022-05-07 07:00:00,119.3,-5.362,19
-4.957,306.9,89.7,1.36,816.45, None,3.51,2022-05-07 08:00:00,1.4,-6.395,19
-4.712,540.6,91.4,3.12,816.45, None,5.46,2022-05-07 09:00:00,286.4,-5.907,19
-4.167,289.4,89.0,4.09,816.55, None,6.43,2022-05-07 10:00:00,275.2,-5.717,19
-3.896,499.4,89.5,4.48,816.65, None,7.41,2022-05-07 11:00:00,283.6,-5.375,19
-3.183,495.6,87.2,3.31,816.85, None,5.26,2022-05-07 12:00:00,300.4,-5.014,19
-3.183,550.6,84.3,3.7,816.95, None,5.85,2022-05-07 13:00:00,286.4,-5.459,19
-2.044,458.1,86.7,3.9,817.15, None,6.43,2022-05-07 14:00:00,296.2,-3.967,19
-2.537,269.4,84.7,4.68,817.25, None,7.41,2022-05-07 15:00:00,289.2,-4.762,19
-2.742,248.1,84.5,6.24,817.25, None,8.38,2022-05-07 16:00:00,272.4,-4.994,19
-2.537,143.1,87.1,6.24,817.25, None,9.55,2022-05-07 17:00:00,289.2,-4.392,19
-2.742,91.9,84.9,2.53,817.35, None,8.58,2022-05-07 18:00:00,292.0,-4.932,19
-2.947,36.9,85.9,2.14,817.45, None,6.43,2022-05-07 19:00:00,275.2,-4.979,19
-3.301,0.6,89.0,0.97,817.45, None,3.51,2022-05-07 20:00:00,99.7,-4.861,19
-3.212,0.6,89.2,0.39,817.45, None,1.95,2022-05-07 21:00:00,235.9,-4.743,19
