pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,161.0, None, 3.2,3.1, 0.0, None, None, None,-5.0,2021-09-24 04:00:00, None,39
None, None,170.0, None, 7.1,7.0, 0.0, None, None, None,-4.0,2021-09-24 16:00:00, None,39
None, None,170.0, None, 5.0,4.8, 1.0, None, None, None,-4.0,2021-09-24 20:00:00, None,39
None, None,169.0, None, 2.9,2.9, 0.0, None, None, None,-5.0,2021-09-25 01:00:00, None,39
None, None,168.0, None, 2.5,2.2, 1.0, None, None, None,-6.0,2021-09-25 09:00:00, None,39
None, None,168.0, None, 6.1,5.4, 0.0, None, None, None,-6.0,2021-09-25 14:00:00, None,39
None, None,168.0, None, 6.5,6.2, 0.0, None, None, None,-5.0,2021-09-25 17:00:00, None,39
None, None,167.0, None, 4.8,4.3, 0.0, None, None, None,-7.0,2021-09-26 11:00:00, None,39
None, None,167.0, None, 6.9,6.5, 0.0, None, None, 0.0,-7.0,2021-09-26 12:00:00, None,39
None, None,167.0, None, 4.9,4.7, 1.0, None, None, None,-4.0,2021-09-26 21:00:00, None,39
None, None,176.0, None, 5.1,4.8, 1.0, None, None, None,-5.0,2021-09-27 13:00:00, None,39
None, None,175.0, None, 7.2,6.5, 0.0, None, None, None,-5.0,2021-09-27 15:00:00, None,39
None, None,175.0, None, 4.1,3.9, 1.0, None, None, None,-5.0,2021-09-27 23:00:00, None,39
None, None,175.0, None, 4.0,3.9, 1.0, None, None, 0.0,-5.0,2021-09-28 00:00:00, None,39
None, None,175.0, None, 3.5,3.4, 1.0, None, None, None,-5.0,2021-09-28 02:00:00, None,39
None, None,174.0, None, 6.4,4.9, 0.0, None, None, None,-5.0,2021-09-28 15:00:00, None,39
None, None,173.0, None, -2.4,-2.5, 1.0, None, None, None,-7.0,2021-09-29 00:00:00, None,39
None, None,173.0, None, 1.6,1.0, 0.0, None, None, None,-7.0,2021-09-29 12:00:00, None,39
None, None,174.0, None, 1.6,1.5, 1.0, None, None, None,-6.0,2021-09-29 20:00:00, None,39
0.0, None,173.0, None, -0.4,-0.4, 0.0, None, None, None,-6.0,2021-09-30 00:00:00, None,39
None, None,173.0, None, -0.5,-0.7, 1.0, None, None, None,-7.0,2021-09-30 02:00:00, None,39
None, None,173.0, None, 0.2,0.0, 1.0, None, None, None,-7.0,2021-09-30 04:00:00, None,39
None, None,174.0, None, 1.0,0.9, 0.0, None, None, None,-6.0,2021-09-30 08:00:00, None,39
None, None,173.0, None, 2.8,2.7, 0.0, None, None, None,-5.0,2021-09-30 20:00:00, None,39
