AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
None, 0.9,2021-02-12, -20.9, -7.8,7
None, 0.0,2021-02-13, -24.0, -12.5,7
None, 0.3,2021-02-14, -23.8, -17.9,7
None, 1.3,2021-02-15, -22.0, -12.5,7
None, 1.1,2021-02-16, -19.6, -8.4,7
None, 0.2,2021-02-17, -15.8, -3.8,7
None, 0.0,2021-02-18, -10.5, -3.1,7
