ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
0.0,0.0,9.0,0.0,2016-06-17,0.0,24.0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.8,9.8,12.5,0.0,2016-06-18,0.0,16.0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4,0.4,9.5,0.0,2016-06-19,0.0,20.0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,10.5,0.0,2016-06-20,0.0,23.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,12.5,0.0,2016-06-21,0.0,23.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,0.2,12.5,0.0,2016-06-22,0.0,25.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.4,4.4,15.0,0.0,2016-06-23,0.0,21.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 00:00:00,,,25,190.0, None, None,0.0, None,7.3, None,11.5, None, None, None,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 01:00:00,,,25,220.0, None, None,0.0, None,5.4, None,10.1, None, None, None,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 02:00:00,,,25,270.0, None, None,0.0, None,6.5, None,10.2, None, None, None,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 03:00:00,,,25,219.0, None, None,0.0, None,6.6, None,9.9, None, None, None,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 04:00:00,,,25,242.0, None, None,0.0, None,4.0, None,9.5, None, None, None,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 05:00:00,,,25,174.0, None, None,0.0, None,3.7, None,10.0, None, None, None,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 06:00:00,,,25,138.0, None, None,0.0, None,6.9, None,13.4, None, None, None,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 07:00:00,,,25,125.0, None, None,0.0, None,7.5, None,15.2, None, None, None,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 08:00:00,,,25,132.0, None, None,0.0, None,7.9, None,15.5, None, None, None,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 09:00:00,,,25,122.0, None, None,0.0, None,7.8, None,17.0, None, None, None,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 10:00:00,,,25,138.0, None, None,0.0, None,7.7, None,18.4, None, None, None,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 11:00:00,,,25,128.0, None, None,0.0, None,8.1, None,20.0, None, None, None,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 12:00:00,,,25,120.0, None, None,0.0, None,7.7, None,21.6, None, None, None,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 13:00:00,,,25,135.0, None, None,0.0, None,9.7, None,22.5, None, None, None,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 14:00:00,,,25,148.0, None, None,0.0, None,8.5, None,23.1, None, None, None,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 15:00:00,,,25,147.0, None, None,0.0, None,8.0, None,23.4, None, None, None,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-06-17 16:00:00,,,25,45.0, None, None,0.0, None,6.6, None,23.4, None, None, None,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
