ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
, None,5.0, None,2016-06-17, None,24.0,25,,,,,,
10.6, 10.6,11.0, None,2016-06-18, None,15.5,25,,,,,,
1.4, 1.4,5.5, None,2016-06-19, None,20.0,25,,,,,,
, None,11.5, None,2016-06-21, None,24.0,25,,,,,,
, None,9.0, None,2016-06-22, None,27.5,25,,,,,,
3.0, 3.0,13.5, None,2016-06-23, None,23.0,25,,,,,,
,,,,2016-06-17 00:00:00,,,25,, None,2.617, None,39.07,13.58
,,,,2016-06-17 01:00:00,,,25,, None,2.82, None,48.97,10.41
,,,,2016-06-17 02:00:00,,,25,, None,2.569, None,50.42,9.64
,,,,2016-06-17 03:00:00,,,25,, None,3.15, None,50.94,9.34
,,,,2016-06-17 04:00:00,,,25,, None,2.298, None,52.39,9.01
,,,,2016-06-17 05:00:00,,,25,, None,1.275, None,52.47,9.3
,,,,2016-06-17 06:00:00,,,25,, None,1.412, None,47.54,11.29
,,,,2016-06-17 07:00:00,,,25,, None,1.195, None,46.41,12.9
,,,,2016-06-17 08:00:00,,,25,, None,1.273, None,45.57,14.14
,,,,2016-06-17 09:00:00,,,25,, None,1.454, None,38.09,15.87
,,,,2016-06-17 10:00:00,,,25,, None,1.471, None,29.88,17.45
,,,,2016-06-17 11:00:00,,,25,, None,2.072, None,28.01,18.55
,,,,2016-06-17 12:00:00,,,25,, None,2.897, None,25.75,19.75
,,,,2016-06-17 13:00:00,,,25,, None,2.505, None,22.74,20.94
,,,,2016-06-17 14:00:00,,,25,, None,1.935, None,19.48,22.29
,,,,2016-06-17 15:00:00,,,25,, None,1.532, None,17.87,23.28
,,,,2016-06-17 16:00:00,,,25,, None,2.236, None,17.94,23.24
,,,,2016-06-17 17:00:00,,,25,, None,3.103, None,20.82,23.05
,,,,2016-06-17 18:00:00,,,25,, None,2.783, None,23.98,22.64
,,,,2016-06-17 19:00:00,,,25,, None,2.18, None,27.89,22.05
,,,,2016-06-17 20:00:00,,,25,, None,1.359, None,35.24,20.75
,,,,2016-06-17 21:00:00,,,25,, None,1.153, None,42.9,17.98
,,,,2016-06-17 22:00:00,,,25,, None,1.445, None,43.58,16.24
,,,,2016-06-17 23:00:00,,,25,, None,1.61, None,40.14,16.1
,,,,2016-06-18 00:00:00,,,25,, None,0.813, None,40.14,16.04
,,,,2016-06-18 01:00:00,,,25,, None,1.227, None,44.95,14.89
,,,,2016-06-18 02:00:00,,,25,, None,1.237, None,50.54,13.82
,,,,2016-06-18 03:00:00,,,25,, None,1.022, None,53.27,13.34
,,,,2016-06-18 04:00:00,,,25,, None,1.132, None,52.46,13.19
,,,,2016-06-18 05:00:00,,,25,, None,1.523, None,53.28,13.05
,,,,2016-06-18 06:00:00,,,25,, None,0.952, None,54.28,13.18
,,,,2016-06-18 07:00:00,,,25,, None,0.386, None,52.07,13.9
,,,,2016-06-18 08:00:00,,,25,, None,0.767, None,49.49,14.81
,,,,2016-06-18 09:00:00,,,25,, None,1.076, None,48.51,15.4
,,,,2016-06-18 10:00:00,,,25,, None,2.036, None,48.58,15.5
,,,,2016-06-18 11:00:00,,,25,, None,1.456, None,48.91,15.54
,,,,2016-06-18 12:00:00,,,25,, None,0.843999, None,45.47,16.04
,,,,2016-06-18 13:00:00,,,25,, None,1.016, None,50.13,15.78
,,,,2016-06-18 14:00:00,,,25,, None,1.434, None,65.68,14.32
,,,,2016-06-18 15:00:00,,,25,, None,1.412, None,74.54,13.56
,,,,2016-06-18 16:00:00,,,25,, None,2.289, None,82.9,13.03
,,,,2016-06-18 17:00:00,,,25,, None,3.317, None,84.0,12.84
,,,,2016-06-18 18:00:00,,,25,, None,3.463, None,83.3,12.92
,,,,2016-06-18 19:00:00,,,25,, None,5.44, None,78.89,12.98
,,,,2016-06-18 20:00:00,,,25,, None,7.464, None,69.73,12.43
,,,,2016-06-18 21:00:00,,,25,, None,5.015, None,69.96,11.87
,,,,2016-06-18 22:00:00,,,25,, None,4.166, None,69.38,11.18
,,,,2016-06-18 23:00:00,,,25,, None,2.452, None,74.04,10.7
,,,,2016-06-19 00:00:00,,,25,, None,2.035, None,86.8,9.92
,,,,2016-06-19 01:00:00,,,25,, None,2.821, None,82.9,10.08
,,,,2016-06-19 02:00:00,,,25,, None,2.317, None,82.5,10.13
,,,,2016-06-19 03:00:00,,,25,, None,2.022, None,79.67,10.43
