CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -2.27, 66.22, None, None, None, None, 16.05, None, 10.75, 57.26, None, None, None, None, None, None, None, None, None,2018-11-12 00:00:00, None, 26.12,46
None, -2.548, 70.88, None, None, None, None, 15.39, None, 14.65, 55.75, None, None, None, None, None, None, None, None, None,2018-11-12 01:00:00, None, 25.74,46
None, -2.041, 63.6, None, None, None, None, 14.19, None, 13.22, 57.74, None, None, None, None, None, None, None, None, None,2018-11-12 02:00:00, None, 25.9,46
None, -1.037, 49.76, None, None, None, None, 15.2, None, 12.38, 55.12, None, None, None, None, None, None, None, None, None,2018-11-12 03:00:00, None, 26.47,46
None, -0.61, 43.02, None, None, None, None, 13.34, None, 10.38, 58.23, None, None, None, None, None, None, None, None, None,2018-11-12 04:00:00, None, 26.26,46
None, -0.049, 37.64, None, None, None, None, 14.0, None, 11.84, 57.9, None, None, None, None, None, None, None, None, None,2018-11-12 05:00:00, None, 26.67,46
None, 1.423, 54.01, None, None, None, None, 13.04, None, 7.182, 62.08, None, None, None, None, None, None, None, None, None,2018-11-12 06:00:00, None, 27.32,46
None, 1.367, 86.7, None, None, None, None, 11.37, None, 6.355, 57.97, None, None, None, None, None, None, None, None, None,2018-11-12 07:00:00, None, 26.41,46
None, 3.46, 81.7, None, None, None, None, 13.53, None, 6.723, 56.71, None, None, None, None, None, None, None, None, None,2018-11-12 08:00:00, None, 25.69,46
None, 4.435, 65.05, None, None, None, None, 12.13, None, 6.561, 49.87, None, None, None, None, None, None, None, None, None,2018-11-12 09:00:00, None, 26.63,46
None, 5.584, 58.89, None, None, None, None, 11.18, None, 4.381, 50.79, None, None, None, None, None, None, None, None, None,2018-11-12 10:00:00, None, 26.4,46
None, 6.148, 52.83, None, None, None, None, 13.49, None, 3.979, 55.44, None, None, None, None, None, None, None, None, None,2018-11-12 11:00:00, None, 26.05,46
None, 7.11, 72.72, None, None, None, None, 13.11, None, 2.595, 49.37, None, None, None, None, None, None, None, None, None,2018-11-12 12:00:00, None, None,46
None, 9.57, 67.07, None, None, None, None, 21.72, None, 1.422, 216.9, None, None, None, None, None, None, None, None, None,2018-11-12 13:00:00, None, 24.05,46
None, 8.18, 57.9, None, None, None, None, 60.5, None, 0.476, 247.8, None, None, None, None, None, None, None, None, None,2018-11-12 14:00:00, None, None,46
None, 5.957, 47.27, None, None, None, None, 21.72, None, 1.31, 209.9, None, None, None, None, None, None, None, None, None,2018-11-12 15:00:00, None, 24.83,46
None, 5.69, 43.99, None, None, None, None, 18.05, None, 1.068, 202.2, None, None, None, None, None, None, None, None, None,2018-11-12 16:00:00, None, 25.34,46
None, 5.718, 36.59, None, None, None, None, 44.16, None, 0.008, 198.9, None, None, None, None, None, None, None, None, None,2018-11-12 17:00:00, None, 25.81,46
None, 4.102, 49.57, None, None, None, None, 50.08, None, 0.98, 221.8, None, None, None, None, None, None, None, None, None,2018-11-12 18:00:00, None, 25.69,46
None, 3.816, 52.34, None, None, None, None, 15.25, None, 1.572, 191.2, None, None, None, None, None, None, None, None, None,2018-11-12 19:00:00, None, 23.57,46
None, 3.621, 49.34, None, None, None, None, 11.95, None, 3.173, 223.4, None, None, None, None, None, None, None, None, None,2018-11-12 20:00:00, None, 24.39,46
None, 5.308, 39.55, None, None, None, None, 5.253, None, 3.317, 229.4, None, None, None, None, None, None, None, None, None,2018-11-12 21:00:00, None, 24.2,46
None, 4.981, 38.64, None, None, None, None, 6.537, None, 2.832, 230.9, None, None, None, None, None, None, None, None, None,2018-11-12 22:00:00, None, 23.94,46
None, 4.782, 37.02, None, None, None, None, 17.69, None, 2.044, 219.5, None, None, None, None, None, None, None, None, None,2018-11-12 23:00:00, None, 23.91,46
None, 4.186, 40.75, None, None, None, None, 23.32, None, 1.246, 197.7, None, None, None, None, None, None, None, None, None,2018-11-13 00:00:00, None, 24.11,46
None, 4.191, 40.44, None, None, None, None, 25.76, None, 2.014, 193.9, None, None, None, None, None, None, None, None, None,2018-11-13 01:00:00, None, 23.17,46
None, 4.739, 34.92, None, None, None, None, 13.79, None, 1.842, 219.7, None, None, None, None, None, None, None, None, None,2018-11-13 02:00:00, None, 24.25,46
None, 4.398, 33.9, None, None, None, None, 9.68, None, 3.228, 226.9, None, None, None, None, None, None, None, None, None,2018-11-13 03:00:00, None, 24.1,46
None, 4.223, 34.55, None, None, None, None, 4.793, None, 2.872, 229.0, None, None, None, None, None, None, None, None, None,2018-11-13 04:00:00, None, 24.16,46
None, 3.784, 34.74, None, None, None, None, 15.43, None, 2.328, 223.8, None, None, None, None, None, None, None, None, None,2018-11-13 05:00:00, None, 23.43,46
None, 2.313, 49.17, None, None, None, None, 19.49, None, 2.61, 219.4, None, None, None, None, None, None, None, None, None,2018-11-13 06:00:00, None, 24.16,46
None, 2.352, 46.58, None, None, None, None, 15.84, None, 2.872, 219.9, None, None, None, None, None, None, None, None, None,2018-11-13 07:00:00, None, 22.74,46
None, 2.373, 38.35, None, None, None, None, 38.11, None, 2.886, 208.1, None, None, None, None, None, None, None, None, None,2018-11-13 08:00:00, None, 23.92,46
None, 3.301, 38.23, None, None, None, None, 35.9, None, 2.49, 202.7, None, None, None, None, None, None, None, None, None,2018-11-13 09:00:00, None, 23.93,46
None, 4.06, 35.53, None, None, None, None, 65.14, None, 2.416, 217.3, None, None, None, None, None, None, None, None, None,2018-11-13 10:00:00, None, 23.77,46
None, 4.639, 38.41, None, None, None, None, 15.45, None, 3.017, 223.9, None, None, None, None, None, None, None, None, None,2018-11-13 11:00:00, None, 21.97,46
None, 6.572, 43.59, None, None, None, None, 49.36, None, 2.11, 231.5, None, None, None, None, None, None, None, None, None,2018-11-13 12:00:00, None, 21.9,46
None, 5.349, 45.87, None, None, None, None, 54.69, None, 1.835, 229.9, None, None, None, None, None, None, None, None, None,2018-11-13 13:00:00, None, 22.21,46
None, 5.305, 47.47, None, None, None, None, 21.56, None, 3.182, 227.6, None, None, None, None, None, None, None, None, None,2018-11-13 14:00:00, None, 21.84,46
None, 3.57, 46.24, None, None, None, None, 16.85, None, 3.551, 220.1, None, None, None, None, None, None, None, None, None,2018-11-13 15:00:00, None, 22.77,46
None, 2.425, 53.24, None, None, None, None, 20.45, None, 3.389, 223.8, None, None, None, None, None, None, None, None, None,2018-11-13 16:00:00, None, 23.04,46
None, 1.298, 59.61, None, None, None, None, 23.9, None, 2.618, 237.4, None, None, None, None, None, None, None, None, None,2018-11-13 17:00:00, None, 23.67,46
None, 0.857, 63.99, None, None, None, None, 67.89, None, 2.464, 240.8, None, None, None, None, None, None, None, None, None,2018-11-13 18:00:00, None, 23.48,46
