pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,0.192, None, None, None, None,61.53, None,0.428,319.6, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 00:00:00, None, None, None, None,46
None,-0.235, None, None, None, None,27.97, None,1.187,326.5, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 01:00:00, None, None, None, None,46
None,-0.443, None, None, None, None,13.52, None,1.404,342.8, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 02:00:00, None, None, None, None,46
None,-0.642, None, None, None, None,28.87, None,1.005,330.2, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 03:00:00, None, None, None, None,46
None,-0.5, None, None, None, None,19.77, None,0.987,336.5, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 04:00:00, None, None, None, None,46
None,-0.51, None, None, None, None,44.59, None,0.786,339.6, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 05:00:00, None, None, None, None,46
None,-0.71, None, None, None, None,29.09, None,0.857,338.2, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 06:00:00, None, None, None, None,46
None,-0.757, None, None, None, None,33.77, None,0.91,321.0, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 07:00:00, None, None, None, None,46
None,-0.662, None, None, None, None,28.53, None,0.494,337.3, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 08:00:00, None, None, None, None,46
None,-0.538, None, None, None, None,36.96, None,0.534,344.3, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 09:00:00, None, None, None, None,46
None,0.363, None, None, None, None,74.6, None,0.081,327.8, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 10:00:00, None, None, None, None,46
