CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -2.073, 55.19, None, None, None, None, 10.14, None, 18.66, 323.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 00:00:00, None, None,46
None, -2.194, 54.78, None, None, None, None, 10.12, None, 22.76, 330.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 01:00:00, None, None,46
None, -0.562, 34.17, None, None, None, None, 10.3, None, 24.44, 337.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 02:00:00, None, None,46
None, -0.221, 34.39, None, None, None, None, 9.21, None, 24.25, 340.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 03:00:00, None, None,46
None, 0.601, 23.08, None, None, None, None, 7.932, None, 19.99, 338.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 04:00:00, None, None,46
None, 1.304, 22.36, None, None, None, None, 6.807, None, 23.51, 343.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 05:00:00, None, None,46
None, 2.738, 17.76, None, None, None, None, 8.07, None, 14.99, 333.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 06:00:00, None, None,46
None, 3.989, 19.28, None, None, None, None, 15.54, None, 10.61, 340.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 07:00:00, None, None,46
None, 4.601, 23.36, None, None, None, None, 6.596, None, 14.17, 343.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 08:00:00, None, None,46
None, 5.517, 24.6, None, None, None, None, 7.158, None, 9.9, 337.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-12 09:00:00, None, None,46
