pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,-11.42,89.9, None, None, None, None, None, None, None, None, None,-13.0,898.0, None, None, None,2018-11-12 00:00:00, None, 5.391, None,46
None,-10.18,91.3, None, None, None, None, None, None, None, None, None,-11.0,899.0, None, None, None,2018-11-12 01:00:00, None, 5.661, None,46
None,-9.42,90.7, None, None, None, None, None, None, None, None, None,-10.0,899.0, None, None, None,2018-11-12 02:00:00, None, 5.542, None,46
None,-8.79,90.9, None, None, None, None, None, None, None, None, None,-10.0,898.0, None, None, None,2018-11-12 03:00:00, None, 5.592, None,46
None,-8.39,90.8, None, None, None, None, None, None, None, None, None,-9.0,899.0, None, None, None,2018-11-12 04:00:00, None, 5.504, None,46
None,-8.42,90.1, None, None, None, None, None, None, None, None, None,-10.0,898.0, None, None, None,2018-11-12 05:00:00, None, 5.294, None,46
None,-8.67,90.4, None, None, None, None, None, None, None, None, None,-10.0,899.0, None, None, None,2018-11-12 06:00:00, None, 5.283, None,46
None,-8.63,90.4, None, None, None, None, None, None, None, None, None,-10.0,898.0, None, None, None,2018-11-12 07:00:00, None, 5.274, None,46
None,-8.28,90.2, None, None, None, None, None, None, None, None, None,-9.0,898.0, None, None, None,2018-11-12 08:00:00, None, 5.1, None,46
None,-6.826,85.4, None, None, None, None, None, None, None, None, None,-9.0,899.0, None, None, None,2018-11-12 09:00:00, None, 5.121, None,46
None,-5.338,81.5, None, None, None, None, None, None, None, None, None,-8.0,899.0, None, None, None,2018-11-12 10:00:00, None, 5.171, None,46
None,-1.019,65.39, None, None, None, None, None, None, None, None, None,-6.0,899.0, None, None, None,2018-11-12 11:00:00, None, 4.395, None,46
None,0.159,62.26, None, None, None, None, None, None, None, None, None,-6.0,897.0, None, None, None,2018-11-12 12:00:00, None, 4.942, None,46
