pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, -3.7, 96.0, None, None, 272.0, 313.0, None,2019-03-12 00:00:00, None,11
None, None, None, None, -4.6, 96.0, None, None, 273.0, 313.0, None,2019-03-12 01:00:00, None,11
None, None, None, None, -5.4, 95.0, None, None, 275.0, 313.0, None,2019-03-12 02:00:00, None,11
None, None, None, None, -5.7, 96.0, None, None, 275.0, 313.0, None,2019-03-12 03:00:00, None,11
None, None, None, None, -5.5, 96.0, None, None, 275.0, 314.0, None,2019-03-12 04:00:00, None,11
None, None, None, None, -5.4, 96.0, None, None, 275.0, 314.0, None,2019-03-12 05:00:00, None,11
None, None, None, None, -5.6, 96.0, None, None, 275.0, 315.0, None,2019-03-12 06:00:00, None,11
None, None, None, None, -5.7, 96.0, None, None, 275.0, 315.0, None,2019-03-12 07:00:00, None,11
None, None, None, None, -6.0, 95.0, None, None, 275.0, 316.0, None,2019-03-12 08:00:00, None,11
None, None, None, None, -6.8, 96.0, None, None, 276.0, 316.0, None,2019-03-12 09:00:00, None,11
None, None, None, None, -6.9, 96.0, None, None, 276.0, 317.0, None,2019-03-12 10:00:00, None,11
None, None, None, None, -6.6, 97.0, None, None, 277.0, 318.0, None,2019-03-12 11:00:00, None,11
None, None, None, None, -6.7, 97.0, None, None, 278.0, 318.0, None,2019-03-12 12:00:00, None,11
None, None, None, None, -6.6, 97.0, None, None, 278.0, 318.0, None,2019-03-12 13:00:00, None,11
None, None, None, None, -6.5, 98.0, None, None, 279.0, 319.0, None,2019-03-12 14:00:00, None,11
None, None, None, None, -6.2, 98.0, None, None, 279.0, 319.0, None,2019-03-12 15:00:00, None,11
None, None, None, None, -5.8, 99.0, None, None, 279.0, 320.0, None,2019-03-12 16:00:00, None,11
None, None, None, None, -5.0, 98.0, None, None, 278.0, 320.0, None,2019-03-12 17:00:00, None,11
None, None, None, None, -4.6, 99.0, None, None, 278.0, 320.0, None,2019-03-12 18:00:00, None,11
None, None, None, None, -3.4, 98.0, None, None, 277.0, 321.0, None,2019-03-12 19:00:00, None,11
None, None, None, None, -3.3, 98.0, None, None, 277.0, 321.0, None,2019-03-12 20:00:00, None,11
None, None, None, None, -3.6, 99.0, None, None, 277.0, 322.0, None,2019-03-12 21:00:00, None,11
None, None, None, None, -3.8, 98.0, None, None, 278.0, 322.0, None,2019-03-12 22:00:00, None,11
None, None, None, None, -4.4, 101.0, None, None, 280.0, 323.0, None,2019-03-12 23:00:00, None,11
None, None, None, None, -4.6, 101.0, None, None, 281.0, 323.0, None,2019-03-13 00:00:00, None,11
None, None, None, None, -4.8, 103.0, None, None, 282.0, 323.0, None,2019-03-13 01:00:00, None,11
None, None, None, None, -5.0, 104.0, None, None, 283.0, 323.0, None,2019-03-13 02:00:00, None,11
None, None, None, None, -5.1, 105.0, None, None, 284.0, 323.0, None,2019-03-13 03:00:00, None,11
None, None, None, None, -5.6, 102.0, None, None, 285.0, 324.0, None,2019-03-13 04:00:00, None,11
None, None, None, None, -6.1, 106.0, None, None, 286.0, 323.0, None,2019-03-13 05:00:00, None,11
None, None, None, None, -6.5, 108.0, None, None, 287.0, 324.0, None,2019-03-13 06:00:00, None,11
None, None, None, None, -6.6, 108.0, None, None, 287.0, 324.0, None,2019-03-13 07:00:00, None,11
None, None, None, None, -6.6, 108.0, None, None, 288.0, 324.0, None,2019-03-13 08:00:00, None,11
None, None, None, None, -6.7, 109.0, None, None, 289.0, 324.0, None,2019-03-13 09:00:00, None,11
None, None, None, None, -6.8, 110.0, None, None, 290.0, 324.0, None,2019-03-13 10:00:00, None,11
None, None, None, None, -6.9, 110.0, None, None, 290.0, 324.0, None,2019-03-13 11:00:00, None,11
None, None, None, None, -7.0, 111.0, None, None, 291.0, 324.0, None,2019-03-13 12:00:00, None,11
None, None, None, None, -7.1, 112.0, None, None, 292.0, 325.0, None,2019-03-13 13:00:00, None,11
None, None, None, None, -7.3, 112.0, None, None, 293.0, 325.0, None,2019-03-13 14:00:00, None,11
None, None, None, None, -7.5, 113.0, None, None, 294.0, 325.0, None,2019-03-13 15:00:00, None,11
None, None, None, None, -7.1, 111.0, None, None, 294.0, 325.0, None,2019-03-13 16:00:00, None,11
None, None, None, None, -6.0, 112.0, None, None, 293.0, 325.0, None,2019-03-13 17:00:00, None,11
None, None, None, None, -5.9, 109.0, None, None, 292.0, 325.0, None,2019-03-13 18:00:00, None,11
None, None, None, None, -4.8, 110.0, None, None, 292.0, 325.0, None,2019-03-13 19:00:00, None,11
None, None, None, None, -4.9, 110.0, None, None, 291.0, 325.0, None,2019-03-13 20:00:00, None,11
None, None, None, None, -5.3, 111.0, None, None, 292.0, 325.0, None,2019-03-13 21:00:00, None,11
None, None, None, None, -4.7, 110.0, None, None, 291.0, 325.0, None,2019-03-13 22:00:00, None,11
None, None, None, None, -4.6, 106.0, None, None, 291.0, 325.0, None,2019-03-13 23:00:00, None,11
None, None, None, None, -5.2, 105.0, None, None, 291.0, 325.0, None,2019-03-14 00:00:00, None,11
None, None, None, None, -5.1, None, None, None, 292.0, 325.0, None,2019-03-14 01:00:00, None,11
None, None, None, None, -6.2, None, None, None, 293.0, 325.0, None,2019-03-14 02:00:00, None,11
None, None, None, None, -6.8, None, None, None, 293.0, 325.0, None,2019-03-14 03:00:00, None,11
None, None, None, None, -7.1, 109.0, None, None, 294.0, 325.0, None,2019-03-14 04:00:00, None,11
None, None, None, None, -7.7, 109.0, None, None, 294.0, 325.0, None,2019-03-14 05:00:00, None,11
None, None, None, None, -8.4, 109.0, None, None, 295.0, 325.0, None,2019-03-14 06:00:00, None,11
None, None, None, None, -9.0, 108.0, None, None, 296.0, 324.0, None,2019-03-14 07:00:00, None,11
None, None, None, None, -9.2, 108.0, None, None, 296.0, 324.0, None,2019-03-14 08:00:00, None,11
None, None, None, None, -9.2, 108.0, None, None, 296.0, 324.0, None,2019-03-14 09:00:00, None,11
None, None, None, None, -9.1, 108.0, None, None, 296.0, 324.0, None,2019-03-14 10:00:00, None,11
None, None, None, None, -9.2, 108.0, None, None, 296.0, 324.0, None,2019-03-14 11:00:00, None,11
None, None, None, None, -9.6, 109.0, None, None, 296.0, 324.0, None,2019-03-14 12:00:00, None,11
None, None, None, None, -9.6, 109.0, None, None, 296.0, 324.0, None,2019-03-14 13:00:00, None,11
None, None, None, None, -9.7, 109.0, None, None, 296.0, 324.0, None,2019-03-14 14:00:00, None,11
None, None, None, None, -9.8, 108.0, None, None, 297.0, 324.0, None,2019-03-14 15:00:00, None,11
None, None, None, None, -9.3, 108.0, None, None, 296.0, 324.0, None,2019-03-14 16:00:00, None,11
None, None, None, None, -8.6, 107.0, None, None, 295.0, 324.0, None,2019-03-14 17:00:00, None,11
None, None, None, None, -7.6, 109.0, None, None, 294.0, 324.0, None,2019-03-14 18:00:00, None,11
None, None, None, None, -6.6, 109.0, None, None, 293.0, 324.0, None,2019-03-14 19:00:00, None,11
None, None, None, None, -4.9, 109.0, None, None, 292.0, 325.0, None,2019-03-14 20:00:00, None,11
None, None, None, None, -4.5, 108.0, None, None, 289.0, 327.0, None,2019-03-14 21:00:00, None,11
None, None, None, None, -3.4, 108.0, None, None, 290.0, 328.0, None,2019-03-14 22:00:00, None,11
None, None, None, None, -4.5, 109.0, None, None, 291.0, 328.0, None,2019-03-14 23:00:00, None,11
None, None, None, None, -5.9, 109.0, None, None, 292.0, 328.0, None,2019-03-15 00:00:00, None,11
None, None, None, None, -6.4, 109.0, None, None, 293.0, 328.0, None,2019-03-15 01:00:00, None,11
None, None, None, None, -6.6, 108.0, None, None, 294.0, 328.0, None,2019-03-15 02:00:00, None,11
None, None, None, None, -6.8, 109.0, None, None, 294.0, 328.0, None,2019-03-15 03:00:00, None,11
None, None, None, None, -7.0, 108.0, None, None, 294.0, 328.0, None,2019-03-15 04:00:00, None,11
