TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
5.3, 1.959, 49.0,52.55,2019-04-09 00:00:00,4.568,15
4.6, 1.095, 52.6,58.5,2019-04-09 01:00:00,3.106,15
3.1, 1.19, 58.5,65.77,2019-04-09 02:00:00,1.488,15
1.5, 1.537, 65.8,66.63,2019-04-09 03:00:00,1.243,15
1.2, 1.686, 66.6,69.38,2019-04-09 04:00:00,0.607,15
0.6, 1.082, 69.4,73.44,2019-04-09 05:00:00,-0.423,15
-0.4, 1.631, 73.4,74.79,2019-04-09 06:00:00,-0.686,15
-0.7, 1.128, 74.8,67.95,2019-04-09 07:00:00,0.813,15
0.8, 1.512, 68.0,63.32,2019-04-09 08:00:00,2.266,15
2.3, 1.802, 63.3,55.9,2019-04-09 09:00:00,4.646,15
4.6, 1.332, 55.9,42.64,2019-04-09 10:00:00,8.32,15
8.3, 2.283, 42.6,37.59,2019-04-09 11:00:00,10.12,15
10.1, 2.317, 37.6,32.79,2019-04-09 12:00:00,11.48,15
11.5, 3.868, 32.8,25.27,2019-04-09 13:00:00,13.22,15
13.2, 4.087, 25.3,22.48,2019-04-09 14:00:00,13.93,15
13.9, 3.425, 22.5,22.42,2019-04-09 15:00:00,14.2,15
14.2, 4.183, 22.4,21.08,2019-04-09 16:00:00,14.22,15
14.2, 5.504, 21.1,20.02,2019-04-09 17:00:00,14.5,15
14.5, 5.315, 20.0,22.55,2019-04-09 18:00:00,13.52,15
13.5, 3.261, 22.6,25.98,2019-04-09 19:00:00,11.98,15
12.0, 2.285, 26.0,30.31,2019-04-09 20:00:00,9.85,15
9.9, 2.909, 30.3,31.8,2019-04-09 21:00:00,8.97,15
9.0, 3.324, 31.8,33.94,2019-04-09 22:00:00,8.25,15
8.3, 1.896, 33.9,41.46,2019-04-09 23:00:00,6.443,15
6.4, 3.042, 41.5,40.56,2019-04-10 00:00:00,6.407,15
6.4, 2.841, 40.6,42.22,2019-04-10 01:00:00,5.968,15
6.0, 2.276, 42.2,45.3,2019-04-10 02:00:00,5.348,15
5.3, 2.122, 45.3,50.28,2019-04-10 03:00:00,4.351,15
4.4, 3.246, 50.3,52.07,2019-04-10 04:00:00,4.077,15
4.1, 2.404, 52.1,54.79,2019-04-10 05:00:00,3.305,15
3.3, 2.72, 54.8,57.63,2019-04-10 06:00:00,2.966,15
3.0, 2.752, 57.6,57.91,2019-04-10 07:00:00,3.495,15
3.5, 2.462, 57.9,52.36,2019-04-10 08:00:00,5.93,15
5.9, 3.897, 52.4,48.62,2019-04-10 09:00:00,8.04,15
8.0, 3.7, 48.6,46.4,2019-04-10 10:00:00,8.97,15
9.0, 4.803, 46.4,42.62,2019-04-10 11:00:00,10.04,15
10.0, 3.677, 42.6,41.72,2019-04-10 12:00:00,9.79,15
9.8, 4.151, 41.7,38.46,2019-04-10 13:00:00,10.64,15
10.6, 3.459, 38.5,37.72,2019-04-10 14:00:00,10.3,15
10.3, 4.177, 37.7,34.55,2019-04-10 15:00:00,10.97,15
11.0, 3.856, 34.6,32.2,2019-04-10 16:00:00,11.37,15
11.4, 3.199, 32.2,32.79,2019-04-10 17:00:00,10.64,15
10.6, 5.509, 32.8,33.57,2019-04-10 18:00:00,10.43,15
10.4, 3.901, 33.6,36.48,2019-04-10 19:00:00,9.2,15
9.2, 3.624, 36.5,35.09,2019-04-10 20:00:00,7.604,15
7.6, 2.515, 35.1,39.96,2019-04-10 21:00:00,6.24,15
6.2, 1.429, 40.0,46.28,2019-04-10 22:00:00,5.488,15
5.5, 2.708, 46.3,52.28,2019-04-10 23:00:00,4.601,15
4.6, 2.352, 52.3,56.66,2019-04-11 00:00:00,3.53,15
3.5, 1.811, 56.7,60.02,2019-04-11 01:00:00,2.626,15
2.6, 1.806, 60.0,61.51,2019-04-11 02:00:00,2.078,15
2.1, 2.792, 61.5,62.68,2019-04-11 03:00:00,1.851,15
1.9, 2.128, 62.7,67.34,2019-04-11 04:00:00,1.038,15
1.0, 0.902, 67.3,75.82,2019-04-11 05:00:00,-0.563,15
-0.6, 1.664, 75.8,77.08,2019-04-11 06:00:00,-0.792,15
-0.8, 1.94, 77.1,76.92,2019-04-11 07:00:00,-0.596,15
-0.6, 1.189, 76.9,73.71,2019-04-11 08:00:00,0.424,15
0.4, 1.688, 73.7,74.25,2019-04-11 09:00:00,0.772,15
0.8, 1.672, 74.3,69.15,2019-04-11 10:00:00,2.385,15
2.4, 1.627, 69.2,65.03,2019-04-11 11:00:00,4.163,15
4.2, 1.851, 65.0,62.87,2019-04-11 12:00:00,5.957,15
6.0, 1.48, 62.9,58.06,2019-04-11 13:00:00,7.387,15
7.4, 1.947, 58.1,47.93,2019-04-11 14:00:00,9.03,15
9.0, 2.976, 47.9,42.45,2019-04-11 15:00:00,9.43,15
9.4, 3.05, 42.5,41.1,2019-04-11 16:00:00,8.93,15
8.9, 2.248, 41.1,43.14,2019-04-11 17:00:00,8.49,15
8.5, 2.612, 43.1,48.25,2019-04-11 18:00:00,7.913,15
7.9, 2.016, 48.3,58.32,2019-04-11 19:00:00,6.895,15
6.9, 1.547, 58.3,63.5,2019-04-11 20:00:00,6.179,15
6.2, 1.647, 63.5,69.17,2019-04-11 21:00:00,5.313,15
5.3, 2.482, 69.2,69.43,2019-04-11 22:00:00,4.934,15
4.9, 1.96, 69.4,69.4,2019-04-11 23:00:00,4.576,15
4.6, 1.555, 69.4,72.7,2019-04-12 00:00:00,3.959,15
4.0, 2.626, 72.7,77.03,2019-04-12 01:00:00,3.253,15
3.3, 3.51, 77.0,80.5,2019-04-12 02:00:00,2.795,15
2.8, 3.276, 80.5,84.0,2019-04-12 03:00:00,2.472,15
2.5, 3.414, 84.0,86.4,2019-04-12 04:00:00,2.16,15
2.2, 2.165, 86.4,89.0,2019-04-12 05:00:00,1.379,15
1.4, 0.706, 89.0,88.8,2019-04-12 06:00:00,1.39,15
1.4, 1.394, 88.8,86.6,2019-04-12 07:00:00,1.91,15
1.9, 0.688, 86.6,72.85,2019-04-12 08:00:00,4.487,15
4.5, 0.427, 72.9,61.07,2019-04-12 09:00:00,7.339,15
7.3, 1.161, 61.1,50.42,2019-04-12 10:00:00,9.59,15
9.6, 1.662, 50.4,37.77,2019-04-12 11:00:00,10.84,15
10.8, 3.708, 37.8,29.78,2019-04-12 12:00:00,11.89,15
11.9, 5.036, 29.8,25.2,2019-04-12 13:00:00,12.87,15
12.9, 5.408, 25.2,22.12,2019-04-12 14:00:00,13.37,15
13.4, 5.715, 22.1,20.84,2019-04-12 15:00:00,13.58,15
13.6, 6.291, 20.8,21.42,2019-04-12 16:00:00,13.13,15
13.1, 5.311, 21.4,24.03,2019-04-12 17:00:00,12.03,15
12.0, 6.328, 24.0,25.77,2019-04-12 18:00:00,11.85,15
11.9, 5.601, 25.8,28.13,2019-04-12 19:00:00,10.88,15
10.9, 4.714, 28.1,31.97,2019-04-12 20:00:00,9.2,15
9.2, 1.975, 32.0,37.66,2019-04-12 21:00:00,7.54,15
