AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
8.7,0.0, 7.4, 0.001,2020-05-27 00:00:00, 255.0,95.0,22
8.3,0.0, 5.5, None,2020-05-27 00:15:00, 250.0,97.0,22
7.9,0.0, 5.8, None,2020-05-27 00:30:00, 260.0,98.0,22
8.2,0.0, 6.8, None,2020-05-27 00:45:00, 248.0,98.0,22
8.1,0.0, 4.0, 0.0,2020-05-27 01:00:00, 275.0,96.0,22
7.6,0.0, 3.1, None,2020-05-27 01:15:00, 262.0,98.0,22
7.1,0.0, 3.5, None,2020-05-27 01:30:00, 292.0,99.0,22
7.6,0.0, 5.7, None,2020-05-27 01:45:00, 276.0,99.0,22
7.4,0.0, 4.6, 0.003,2020-05-27 02:00:00, 291.0,98.0,22
7.4,0.0, 5.0, None,2020-05-27 02:15:00, 264.0,98.0,22
7.3,0.0, 6.5, None,2020-05-27 02:30:00, 283.0,98.0,22
7.1,0.0, 5.7, None,2020-05-27 02:45:00, 285.0,98.0,22
7.0,0.0, 3.2, 0.001,2020-05-27 03:00:00, 257.0,99.0,22
7.0,0.0, 5.5, None,2020-05-27 03:15:00, 270.0,99.0,22
6.8,0.0, 4.1, None,2020-05-27 03:30:00, 288.0,99.0,22
6.8,0.0, 3.2, None,2020-05-27 03:45:00, 259.0,100.0,22
6.8,0.0, 4.0, 0.001,2020-05-27 04:00:00, 263.0,100.0,22
6.8,0.0, 3.7, None,2020-05-27 04:15:00, 273.0,100.0,22
6.7,0.0, 5.1, None,2020-05-27 04:30:00, 277.0,99.0,22
6.6,0.0, 5.1, None,2020-05-27 04:45:00, 272.0,98.0,22
6.6,0.0, 5.7, 0.002,2020-05-27 05:00:00, 281.0,96.0,22
7.0,0.0, 3.5, None,2020-05-27 05:15:00, 267.0,94.0,22
7.6,0.0, 3.8, None,2020-05-27 05:30:00, 292.0,92.0,22
8.6,0.0, 3.0, None,2020-05-27 05:45:00, 324.0,88.0,22
