station_observations
pcpn_amt_pst24hrs, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, cum_pcpn_amt, MIN_TEMP, ONE_DAY_SNOW, time, air_temp_1, SNOW_ON_THE_GROUND, snw_dpth, MAX_TEMP
None, None, 403.0, 601.0, None, None, None, 2012-01-05 12:00:00, -1.8, None, 182.0, None
None, None, 403.0, 601.0, None, None, None, 2012-01-05 13:00:00, -2.0, None, 182.0, None
None, None, 403.0, 601.0, None, None, None, 2012-01-05 14:00:00, -2.2, None, 182.0, None
None, None, 403.0, 601.0, None, None, None, 2012-01-05 15:00:00, -2.3, None, 182.0, None
None, None, 403.0, 601.0, None, None, None, 2012-01-05 16:00:00, -2.4, None, 180.0, None
None, None, 403.0, 599.0, None, None, None, 2012-01-05 17:00:00, -2.5, None, 180.0, None
None, None, 403.0, 598.0, None, None, None, 2012-01-05 18:00:00, -2.6, None, 181.0, None
None, None, 403.0, 598.0, None, None, None, 2012-01-05 19:00:00, -2.2, None, 181.0, None
None, None, 403.0, 597.0, None, None, None, 2012-01-05 20:00:00, -2.0, None, 183.0, None
None, None, 403.0, 597.0, None, None, None, 2012-01-05 21:00:00, -1.9, None, 184.0, None
None, None, 403.0, 597.0, None, None, None, 2012-01-05 22:00:00, -2.2, None, 183.0, None
None, None, 403.0, 597.0, None, None, None, 2012-01-05 23:00:00, -2.5, None, 183.0, None
None, None, 403.0, 597.0, None, None, None, 2012-01-06 00:00:00, -3.0, None, 182.0, None
None, None, 403.0, 597.0, None, None, None, 2012-01-06 01:00:00, -3.4, None, 183.0, None
None, None, 403.0, 597.0, None, None, None, 2012-01-06 02:00:00, -3.7, None, 183.0, None
None, None, 403.0, 597.0, None, None, None, 2012-01-06 03:00:00, -3.9, None, 183.0, None
None, None, 404.0, 599.0, None, None, None, 2012-01-06 04:00:00, -4.8, None, 183.0, None
None, None, 404.0, 599.0, None, None, None, 2012-01-06 05:00:00, -4.2, None, 183.0, None
None, None, 404.0, 599.0, None, None, None, 2012-01-06 06:00:00, -4.0, None, 181.0, None
None, None, 404.0, 599.0, None, None, None, 2012-01-06 07:00:00, -4.3, None, 183.0, None
None, None, 404.0, 600.0, None, None, None, 2012-01-06 08:00:00, -4.4, None, 183.0, None
None, None, 404.0, 601.0, None, None, None, 2012-01-06 09:00:00, -4.4, None, 183.0, None
None, None, 404.0, 601.0, None, None, None, 2012-01-06 10:00:00, -4.6, None, 183.0, None
None, None, 404.0, 602.0, None, None, None, 2012-01-06 11:00:00, -4.7, None, 182.0, None
None, None, 404.0, 604.0, None, None, None, 2012-01-06 12:00:00, -4.9, None, 183.0, None
None, None, 404.0, 606.0, None, None, None, 2012-01-06 13:00:00, -5.5, None, 182.0, None
None, None, 404.0, 607.0, None, None, None, 2012-01-06 14:00:00, -5.8, None, 182.0, None
None, None, 404.0, 607.0, None, None, None, 2012-01-06 15:00:00, -5.7, None, 182.0, None
None, None, 404.0, 607.0, None, None, None, 2012-01-06 16:00:00, -5.8, None, 181.0, None
None, None, 404.0, 607.0, None, None, None, 2012-01-06 17:00:00, -5.9, None, 181.0, None
None, None, 404.0, 607.0, None, None, None, 2012-01-06 18:00:00, -5.3, None, 181.0, None
None, None, 404.0, 607.0, None, None, None, 2012-01-06 19:00:00, -4.4, None, 180.0, None
None, None, 404.0, 608.0, None, None, None, 2012-01-06 20:00:00, -3.1, None, 180.0, None
None, None, 404.0, 608.0, None, None, None, 2012-01-06 21:00:00, -2.0, None, 179.0, None
None, None, 404.0, 608.0, None, None, None, 2012-01-06 22:00:00, -2.4, None, 180.0, None
None, None, 404.0, 608.0, None, None, None, 2012-01-06 23:00:00, -3.4, None, 180.0, None
None, None, 404.0, 608.0, None, None, None, 2012-01-07 00:00:00, -3.7, None, 179.0, None
None, None, 404.0, 608.0, None, None, None, 2012-01-07 01:00:00, -3.8, None, 179.0, None
None, None, 404.0, 608.0, None, None, None, 2012-01-07 02:00:00, -3.1, None, 179.0, None
None, None, 404.0, 608.0, None, None, None, 2012-01-07 03:00:00, -2.9, None, 179.0, None
None, None, 404.0, 608.0, None, None, None, 2012-01-07 04:00:00, -2.9, None, 179.0, None
None, None, 404.0, 608.0, None, None, None, 2012-01-07 05:00:00, -3.0, None, 179.0, None
None, None, 404.0, 608.0, None, None, None, 2012-01-07 06:00:00, -2.9, None, 178.0, None
None, None, 404.0, 608.0, None, None, None, 2012-01-07 07:00:00, -3.1, None, 178.0, None
None, None, 404.0, 608.0, None, None, None, 2012-01-07 08:00:00, -2.9, None, 178.0, None
None, None, 404.0, 608.0, None, None, None, 2012-01-07 09:00:00, -3.1, None, 178.0, None
None, None, 404.0, 608.0, None, None, None, 2012-01-07 10:00:00, -3.4, None, 178.0, None
None, None, 404.0, 609.0, None, None, None, 2012-01-07 11:00:00, -3.2, None, 177.0, None
None, None, 404.0, 611.0, None, None, None, 2012-01-07 12:00:00, -4.5, None, 177.0, None
None, None, 404.0, 613.0, None, None, None, 2012-01-07 13:00:00, -3.7, None, 177.0, None
None, None, 404.0, 614.0, None, None, None, 2012-01-07 14:00:00, -3.5, None, 177.0, None
None, None, 404.0, 614.0, None, None, None, 2012-01-07 15:00:00, -3.5, None, 178.0, None
None, None, 405.0, 620.0, None, None, None, 2012-01-07 16:00:00, -3.2, None, 180.0, None
None, None, 405.0, 621.0, None, None, None, 2012-01-07 17:00:00, -2.9, None, 180.0, None
None, None, 405.0, 621.0, None, None, None, 2012-01-07 18:00:00, -2.2, None, 181.0, None
None, None, 405.0, 622.0, None, None, None, 2012-01-07 19:00:00, -1.5, None, 180.0, None
None, None, 405.0, 624.0, None, None, None, 2012-01-07 20:00:00, -1.3, None, 181.0, None
None, None, 405.0, 625.0, None, None, None, 2012-01-07 21:00:00, -1.4, None, 181.0, None
None, None, 406.0, 627.0, None, None, None, 2012-01-07 22:00:00, -1.2, None, 187.0, None
None, None, 406.0, 628.0, None, None, None, 2012-01-07 23:00:00, -1.1, None, 187.0, None
None, None, 406.0, 629.0, None, None, None, 2012-01-08 00:00:00, -1.1, None, 189.0, None
None, None, 407.0, 631.0, None, None, None, 2012-01-08 01:00:00, -1.3, None, 190.0, None
None, None, 407.0, 635.0, None, None, None, 2012-01-08 02:00:00, -1.3, None, 194.0, None
None, None, 407.0, 637.0, None, None, None, 2012-01-08 03:00:00, -1.5, None, 196.0, None
None, None, 408.0, 640.0, None, None, None, 2012-01-08 04:00:00, -1.7, None, 200.0, None
None, None, 408.0, 640.0, None, None, None, 2012-01-08 05:00:00, -1.5, None, 196.0, None
None, None, 408.0, 641.0, None, None, None, 2012-01-08 06:00:00, -1.5, None, 199.0, None
None, None, 408.0, 641.0, None, None, None, 2012-01-08 07:00:00, -1.5, None, 200.0, None
None, None, 408.0, 641.0, None, None, None, 2012-01-08 08:00:00, -1.7, None, 200.0, None
None, None, 408.0, 641.0, None, None, None, 2012-01-08 09:00:00, -1.4, None, 200.0, None
None, None, 409.0, 641.0, None, None, None, 2012-01-08 10:00:00, -1.2, None, 201.0, None
None, None, 409.0, 641.0, None, None, None, 2012-01-08 11:00:00, -0.9, None, 201.0, None
None, None, 409.0, 641.0, None, None, None, 2012-01-08 12:00:00, -0.7, None, 202.0, None
None, None, 409.0, 642.0, None, None, None, 2012-01-08 13:00:00, -0.2, None, 201.0, None
None, None, 409.0, 642.0, None, None, None, 2012-01-08 14:00:00, -0.1, None, 201.0, None
None, None, 410.0, 642.0, None, None, None, 2012-01-08 15:00:00, -0.1, None, 202.0, None
None, None, 410.0, 643.0, None, None, None, 2012-01-08 16:00:00, 0.0, None, 201.0, None
None, None, 410.0, 643.0, None, None, None, 2012-01-08 17:00:00, 0.1, None, 201.0, None
None, None, 410.0, 642.0, None, None, None, 2012-01-08 18:00:00, 0.1, None, 201.0, None
None, None, 411.0, 642.0, None, None, None, 2012-01-08 19:00:00, 0.3, None, 201.0, None
None, None, 410.0, 642.0, None, None, None, 2012-01-08 20:00:00, 0.3, None, 201.0, None
None, None, 411.0, 642.0, None, None, None, 2012-01-08 21:00:00, 0.4, None, 200.0, None
None, None, 412.0, 643.0, None, None, None, 2012-01-08 22:00:00, 0.3, None, 200.0, None
None, None, 412.0, 643.0, None, None, None, 2012-01-08 23:00:00, 0.2, None, 200.0, None
None, None, 412.0, 644.0, None, None, None, 2012-01-09 00:00:00, 0.3, None, 200.0, None
None, None, 412.0, 645.0, None, None, None, 2012-01-09 01:00:00, 0.1, None, 199.0, None
None, None, 412.0, 647.0, None, None, None, 2012-01-09 02:00:00, 0.1, None, 199.0, None
None, None, 413.0, 649.0, None, None, None, 2012-01-09 03:00:00, -0.3, None, 198.0, None
None, None, 413.0, 653.0, None, None, None, 2012-01-09 04:00:00, -0.4, None, 197.0, None
None, None, 413.0, 654.0, None, None, None, 2012-01-09 05:00:00, -0.4, None, 199.0, None
None, None, 413.0, 658.0, None, None, None, 2012-01-09 06:00:00, -0.3, None, 201.0, None
None, None, 414.0, 662.0, None, None, None, 2012-01-09 07:00:00, -0.3, None, 202.0, None
None, None, 414.0, 667.0, None, None, None, 2012-01-09 08:00:00, -0.3, None, 203.0, None
None, None, 414.0, 668.0, None, None, None, 2012-01-09 09:00:00, -0.3, None, 204.0, None
None, None, 414.0, 670.0, None, None, None, 2012-01-09 10:00:00, -0.3, None, 205.0, None
None, None, 414.0, 668.0, None, None, None, 2012-01-09 11:00:00, -1.1, None, 207.0, None
None, None, 414.0, 667.0, None, None, None, 2012-01-09 12:00:00, -1.2, None, 207.0, None
None, None, 414.0, 665.0, None, None, None, 2012-01-09 13:00:00, -1.4, None, 206.0, None
None, None, 414.0, 661.0, None, None, None, 2012-01-09 14:00:00, -1.9, None, 206.0, None
None, None, 414.0, 658.0, None, None, None, 2012-01-09 15:00:00, -2.4, None, 207.0, None
None, None, 414.0, 657.0, None, None, None, 2012-01-09 16:00:00, -2.5, None, 207.0, None
None, None, 414.0, 655.0, None, None, None, 2012-01-09 17:00:00, -2.7, None, 207.0, None
None, None, 414.0, 654.0, None, None, None, 2012-01-09 18:00:00, -2.8, None, 208.0, None
None, None, 415.0, 654.0, None, None, None, 2012-01-09 19:00:00, -3.0, None, 209.0, None
None, None, 415.0, 654.0, None, None, None, 2012-01-09 20:00:00, -3.0, None, 209.0, None
None, None, 415.0, 654.0, None, None, None, 2012-01-09 21:00:00, -3.9, None, 208.0, None
None, None, 415.0, 654.0, None, None, None, 2012-01-09 22:00:00, -4.6, None, 211.0, None
None, None, 415.0, 654.0, None, None, None, 2012-01-09 23:00:00, -5.4, None, 210.0, None
None, None, 415.0, 653.0, None, None, None, 2012-01-10 00:00:00, -6.1, None, 211.0, None
None, None, 415.0, 652.0, None, None, None, 2012-01-10 01:00:00, -6.3, None, 211.0, None
None, None, 415.0, 652.0, None, None, None, 2012-01-10 02:00:00, -6.6, None, 211.0, None
None, None, 415.0, 652.0, None, None, None, 2012-01-10 03:00:00, -6.8, None, 210.0, None
None, None, 415.0, 652.0, None, None, None, 2012-01-10 04:00:00, -6.8, None, 211.0, None
None, None, 416.0, 652.0, None, None, None, 2012-01-10 05:00:00, -6.9, None, 210.0, None
None, None, 416.0, 652.0, None, None, None, 2012-01-10 06:00:00, -6.9, None, 210.0, None
None, None, 416.0, 652.0, None, None, None, 2012-01-10 07:00:00, -7.2, None, 211.0, None
None, None, 416.0, 652.0, None, None, None, 2012-01-10 08:00:00, -7.1, None, 212.0, None
None, None, 416.0, 652.0, None, None, None, 2012-01-10 09:00:00, -7.2, None, 211.0, None
None, None, 416.0, 652.0, None, None, None, 2012-01-10 10:00:00, -8.5, None, 210.0, None
None, None, 416.0, 652.0, None, None, None, 2012-01-10 11:00:00, -9.4, None, 210.0, None
None, None, 416.0, 652.0, None, None, None, 2012-01-10 12:00:00, -10.5, None, 208.0, None
None, None, 416.0, 652.0, None, None, None, 2012-01-10 13:00:00, -11.1, None, None, None
None, None, 416.0, 652.0, None, None, None, 2012-01-10 14:00:00, -11.6, None, 207.0, None
None, None, 416.0, 652.0, None, None, None, 2012-01-10 15:00:00, -12.3, None, 208.0, None
None, None, 416.0, 651.0, None, None, None, 2012-01-10 16:00:00, -12.9, None, 207.0, None
None, None, 416.0, 651.0, None, None, None, 2012-01-10 17:00:00, -12.4, None, 207.0, None
None, None, 416.0, 651.0, None, None, None, 2012-01-10 18:00:00, -12.2, None, 206.0, None
None, None, 416.0, 651.0, None, None, None, 2012-01-10 19:00:00, -11.7, None, 206.0, None
None, None, 416.0, 651.0, None, None, None, 2012-01-10 20:00:00, -9.5, None, 206.0, None
None, None, 416.0, 651.0, None, None, None, 2012-01-10 21:00:00, -6.8, None, 205.0, None
None, None, 416.0, 652.0, None, None, None, 2012-01-10 22:00:00, -6.8, None, 205.0, None
None, None, 416.0, 653.0, None, None, None, 2012-01-10 23:00:00, -8.0, None, 205.0, None
None, None, 416.0, 654.0, None, None, None, 2012-01-11 00:00:00, -9.3, None, 205.0, None
None, None, 416.0, 654.0, None, None, None, 2012-01-11 01:00:00, -11.0, None, 205.0, None
None, None, 416.0, 656.0, None, None, None, 2012-01-11 02:00:00, -12.0, None, 204.0, None
None, None, 416.0, 657.0, None, None, None, 2012-01-11 03:00:00, -12.1, None, 204.0, None
None, None, 416.0, 657.0, None, None, None, 2012-01-11 04:00:00, -12.0, None, 204.0, None
None, None, 416.0, 657.0, None, None, None, 2012-01-11 05:00:00, -12.2, None, 204.0, None
None, None, 416.0, 657.0, None, None, None, 2012-01-11 06:00:00, -11.8, None, 203.0, None
None, None, 416.0, 660.0, None, None, None, 2012-01-11 07:00:00, -10.5, None, 204.0, None
None, None, 416.0, 660.0, None, None, None, 2012-01-11 08:00:00, -10.0, None, 203.0, None
None, None, 416.0, 660.0, None, None, None, 2012-01-11 09:00:00, -9.7, None, 203.0, None
None, None, 416.0, 660.0, None, None, None, 2012-01-11 10:00:00, -9.5, None, 203.0, None
None, None, 416.0, 661.0, None, None, None, 2012-01-11 11:00:00, -10.6, None, 202.0, None
None, None, 416.0, 662.0, None, None, None, 2012-01-11 12:00:00, -10.4, None, 202.0, None
None, None, 416.0, 663.0, None, None, None, 2012-01-11 13:00:00, -9.9, None, 202.0, None
None, None, 416.0, 663.0, None, None, None, 2012-01-11 14:00:00, -9.9, None, 202.0, None
None, None, 416.0, 663.0, None, None, None, 2012-01-11 15:00:00, -9.6, None, 201.0, None
None, None, 416.0, 663.0, None, None, None, 2012-01-11 16:00:00, -9.4, None, 201.0, None
None, None, 416.0, 663.0, None, None, None, 2012-01-11 17:00:00, -9.4, None, 201.0, None
None, None, 416.0, 663.0, None, None, None, 2012-01-11 18:00:00, -9.1, None, 200.0, None
None, None, 416.0, 663.0, None, None, None, 2012-01-11 19:00:00, -8.4, None, 200.0, None
None, None, 415.0, 663.0, None, None, None, 2012-01-11 20:00:00, -7.3, None, 200.0, None
None, None, 415.0, 664.0, None, None, None, 2012-01-11 21:00:00, -7.1, None, 199.0, None
None, None, 415.0, 664.0, None, None, None, 2012-01-11 22:00:00, -7.1, None, 199.0, None
None, None, 415.0, 665.0, None, None, None, 2012-01-11 23:00:00, -7.0, None, 199.0, None
None, None, 415.0, 666.0, None, None, None, 2012-01-12 00:00:00, -7.1, None, 199.0, None
None, None, 415.0, 666.0, None, None, None, 2012-01-12 01:00:00, -7.0, None, 199.0, None
None, None, 415.0, 667.0, None, None, None, 2012-01-12 02:00:00, -6.9, None, 199.0, None
None, None, 415.0, 669.0, None, None, None, 2012-01-12 03:00:00, -7.0, None, 199.0, None
None, None, 415.0, 671.0, None, None, None, 2012-01-12 04:00:00, -7.1, None, 199.0, None
None, None, 415.0, 671.0, None, None, None, 2012-01-12 05:00:00, -6.5, None, 199.0, None
None, None, 415.0, 672.0, None, None, None, 2012-01-12 06:00:00, -5.8, None, 198.0, None
None, None, 415.0, 673.0, None, None, None, 2012-01-12 07:00:00, -5.7, None, 198.0, None
None, None, 415.0, 674.0, None, None, None, 2012-01-12 08:00:00, -5.5, None, 197.0, None
None, None, 415.0, 674.0, None, None, None, 2012-01-12 09:00:00, -5.3, None, 197.0, None
None, None, 415.0, 674.0, None, None, None, 2012-01-12 10:00:00, -5.4, None, 197.0, None
None, None, 415.0, 674.0, None, None, None, 2012-01-12 11:00:00, -6.2, None, 197.0, None
None, None, 415.0, 676.0, None, None, None, 2012-01-12 12:00:00, -6.8, None, 197.0, None
None, None, 415.0, 680.0, None, None, None, 2012-01-12 13:00:00, -6.3, None, 197.0, None
None, None, 415.0, 681.0, None, None, None, 2012-01-12 14:00:00, -6.0, None, 197.0, None
None, None, 415.0, 680.0, None, None, None, 2012-01-12 15:00:00, -4.9, None, 197.0, None
None, None, 415.0, 680.0, None, None, None, 2012-01-12 16:00:00, -5.1, None, 196.0, None
None, None, 415.0, 680.0, None, None, None, 2012-01-12 17:00:00, -5.2, None, 197.0, None
None, None, 415.0, 680.0, None, None, None, 2012-01-12 18:00:00, -5.2, None, 197.0, None
None, None, 415.0, 680.0, None, None, None, 2012-01-12 19:00:00, -4.9, None, 197.0, None
None, None, 415.0, 680.0, None, None, None, 2012-01-12 20:00:00, -3.6, None, 196.0, None
