time,TEMP_MEAN,HUMIDITY,week_of_year
2019-09-17 00:00:00,9.3, 100.0,38
2019-09-17 01:00:00,9.7, 100.0,38
2019-09-17 02:00:00,9.7, 89.2,38
2019-09-17 03:00:00,8.8, 98.4,38
2019-09-17 04:00:00,9.1, 99.2,38
2019-09-17 05:00:00,8.9, 100.0,38
2019-09-17 06:00:00,8.4, 99.8,38
2019-09-17 07:00:00,8.1, 100.0,38
2019-09-17 08:00:00,8.5, 100.0,38
2019-09-17 09:00:00,11.3, 82.8,38
2019-09-17 10:00:00,13.3, 66.6,38
2019-09-17 11:00:00,15.3, 54.4,38
2019-09-17 12:00:00,16.7, 46.7,38
2019-09-17 13:00:00,17.5, 43.4,38
2019-09-17 14:00:00,16.6, 45.7,38
2019-09-17 15:00:00,17.2, 41.7,38
2019-09-17 16:00:00,17.4, 41.3,38
2019-09-17 17:00:00,16.9, 42.4,38
2019-09-17 18:00:00,15.5, 46.7,38
2019-09-17 19:00:00,14.2, 50.3,38
2019-09-17 20:00:00,12.7, 55.6,38
2019-09-17 21:00:00,10.1, 66.2,38
2019-09-17 22:00:00,9.0, 72.6,38
2019-09-17 23:00:00,8.3, 76.6,38
2019-09-18 00:00:00,8.6, 79.7,38
2019-09-18 01:00:00,8.9, 77.5,38
2019-09-18 02:00:00,8.5, 81.1,38
2019-09-18 03:00:00,8.5, 81.6,38
2019-09-18 04:00:00,8.0, 84.5,38
2019-09-18 05:00:00,8.4, 83.1,38
2019-09-18 06:00:00,8.1, 86.5,38
2019-09-18 07:00:00,8.3, 87.2,38
2019-09-18 08:00:00,9.0, 84.7,38
2019-09-18 09:00:00,9.6, 81.8,38
2019-09-18 10:00:00,10.5, 77.6,38
2019-09-18 11:00:00,11.3, 72.8,38
2019-09-18 12:00:00,12.0, 70.0,38
2019-09-18 13:00:00,13.3, 64.0,38
2019-09-18 14:00:00,13.3, 66.1,38
2019-09-18 15:00:00,12.4, 79.9,38
2019-09-18 16:00:00,12.3, 76.8,38
2019-09-18 17:00:00,12.2, 78.9,38
2019-09-18 18:00:00,12.7, 77.8,38
2019-09-18 19:00:00,11.6, 81.3,38
2019-09-18 20:00:00,9.0, 98.9,38
2019-09-18 21:00:00,7.6, 100.0,38
2019-09-18 22:00:00,6.7, 100.0,38
2019-09-18 23:00:00,7.0, 100.0,38
2019-09-19 00:00:00,6.9, 100.0,38
2019-09-19 01:00:00,6.7, 100.0,38
2019-09-19 02:00:00,6.5, 100.0,38
2019-09-19 03:00:00,6.7, 100.0,38
2019-09-19 04:00:00,6.6, 100.0,38
2019-09-19 05:00:00,6.9, 100.0,38
2019-09-19 06:00:00,7.0, 100.0,38
2019-09-19 07:00:00,7.3, 100.0,38
2019-09-19 08:00:00,8.4, 99.1,38
2019-09-19 09:00:00,9.3, 86.6,38
2019-09-19 10:00:00,11.3, 74.3,38
2019-09-19 11:00:00,12.6, 67.2,38
2019-09-19 12:00:00,14.7, 59.7,38
2019-09-19 13:00:00,15.6, 54.7,38
2019-09-19 14:00:00,16.9, 49.9,38
2019-09-19 15:00:00,18.5, 40.2,38
2019-09-19 16:00:00,18.7, 41.0,38
2019-09-19 17:00:00,18.4, 45.9,38
2019-09-19 18:00:00,17.1, 53.6,38
2019-09-19 19:00:00,15.0, 62.9,38
2019-09-19 20:00:00,14.0, 68.2,38
2019-09-19 21:00:00,12.1, 75.0,38
2019-09-19 22:00:00,10.3, 82.8,38
2019-09-19 23:00:00,9.4, 90.0,38
2019-09-20 00:00:00,8.7, 99.5,38
2019-09-20 01:00:00,7.9, 100.0,38
