AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
-1.9, 0.0,0.0, 2.3,2019-11-26 00:00:00, 209.0, 99.0,48
-2.0, None,0.0, 2.5,2019-11-26 00:15:00, 211.0, 99.0,48
-2.0, None,0.0, 2.2,2019-11-26 00:30:00, 172.0, 98.0,48
-1.9, None,0.0, 2.0,2019-11-26 00:45:00, 22.0, 99.0,48
-1.8, 0.0,0.0, 2.4,2019-11-26 01:00:00, 37.0, 99.0,48
-1.8, None,0.0, 4.0,2019-11-26 01:15:00, 44.0, 99.0,48
-2.0, None,0.0, 3.6,2019-11-26 01:30:00, 46.0, 99.0,48
-2.0, None,0.0, 3.3,2019-11-26 01:45:00, 42.0, 99.0,48
-1.8, 0.0,0.0, 3.5,2019-11-26 02:00:00, 42.0, 99.0,48
-1.7, None,0.0, 3.4,2019-11-26 02:15:00, 39.0, 99.0,48
-1.8, None,0.0, 3.4,2019-11-26 02:30:00, 38.0, 99.0,48
-1.9, None,0.0, 3.7,2019-11-26 02:45:00, 41.0, 99.0,48
-2.1, 0.0,0.0, 4.1,2019-11-26 03:00:00, 45.0, 99.0,48
-2.4, None,0.0, 3.9,2019-11-26 03:15:00, 42.0, 98.0,48
-2.6, None,0.0, 3.8,2019-11-26 03:30:00, 41.0, 97.0,48
-2.7, None,0.0, 3.4,2019-11-26 03:45:00, 39.0, 95.0,48
-2.7, 0.0,0.0, 4.2,2019-11-26 04:00:00, 44.0, 95.0,48
-2.8, None,0.0, 4.6,2019-11-26 04:15:00, 37.0, 95.0,48
-2.9, None,0.0, 5.3,2019-11-26 04:30:00, 39.0, 95.0,48
-3.0, None,0.0, 6.0,2019-11-26 04:45:00, 39.0, 95.0,48
-3.1, 0.0,0.0, 8.1,2019-11-26 05:00:00, 45.0, 96.0,48
-3.1, None,0.0, 7.4,2019-11-26 05:15:00, 44.0, 96.0,48
-3.2, None,0.0, 7.2,2019-11-26 05:30:00, 40.0, 97.0,48
-3.1, None,0.0, 8.6,2019-11-26 05:45:00, 45.0, 97.0,48
-3.0, 0.0,0.0, 8.4,2019-11-26 06:00:00, 41.0, 97.0,48
-3.0, None,0.0, 8.6,2019-11-26 06:15:00, 40.0, 98.0,48
-2.9, None,0.0, 7.0,2019-11-26 06:30:00, 43.0, 98.0,48
-2.9, None,0.0, 5.8,2019-11-26 06:45:00, 41.0, 98.0,48
-2.9, 0.0,0.0, 6.4,2019-11-26 07:00:00, 41.0, 98.0,48
-2.8, None,0.0, 6.7,2019-11-26 07:15:00, 43.0, 98.0,48
-2.7, None,0.0, 5.4,2019-11-26 07:30:00, 39.0, 98.0,48
-2.6, None,0.0, 4.4,2019-11-26 07:45:00, 42.0, 98.0,48
-2.7, 0.0,0.0, 5.1,2019-11-26 08:00:00, 42.0, 98.0,48
-2.5, None,0.0, 3.5,2019-11-26 08:15:00, 36.0, 98.0,48
-2.4, None,0.0, 3.7,2019-11-26 08:30:00, 41.0, 98.0,48
-2.5, None,0.0, 3.8,2019-11-26 08:45:00, 39.0, 98.0,48
-2.4, 0.0,0.0, 3.9,2019-11-26 09:00:00, 37.0, 98.0,48
-2.4, None,0.0, 3.4,2019-11-26 09:15:00, 32.0, 97.0,48
-2.4, None,0.0, 5.0,2019-11-26 09:30:00, 37.0, 97.0,48
-2.4, None,0.0, 5.2,2019-11-26 09:45:00, 29.0, 97.0,48
-2.3, 1.0,0.0, 3.9,2019-11-26 10:00:00, 28.0, 97.0,48
-2.1, None,0.0, 3.1,2019-11-26 10:15:00, 38.0, 97.0,48
-2.1, None,0.0, 4.2,2019-11-26 10:30:00, 48.0, 97.0,48
-2.2, None,0.0, 4.7,2019-11-26 10:45:00, 40.0, 97.0,48
-2.2, 1.0,0.0, 4.6,2019-11-26 11:00:00, 42.0, 97.0,48
-2.1, None,0.0, 4.4,2019-11-26 11:15:00, 15.0, 97.0,48
-2.1, None,0.0, 4.6,2019-11-26 11:30:00, 22.0, 97.0,48
-1.9, None,0.0, 4.3,2019-11-26 11:45:00, 22.0, 97.0,48
-1.9, 0.0,0.0, 4.6,2019-11-26 12:00:00, 10.0, 97.0,48
-1.9, None,0.0, 3.9,2019-11-26 12:15:00, 3.0, 97.0,48
-1.7, None,0.0, 4.2,2019-11-26 12:30:00, 30.0, 97.0,48
-2.1, None,0.0, 5.3,2019-11-26 12:45:00, 25.0, 97.0,48
-2.0, 1.0,0.0, 4.4,2019-11-26 13:00:00, 22.0, 97.0,48
-2.1, None,0.0, 5.2,2019-11-26 13:15:00, 29.0, 97.0,48
-2.2, None,0.0, 5.2,2019-11-26 13:30:00, 14.0, 97.0,48
-2.2, None,0.0, 4.3,2019-11-26 13:45:00, 23.0, 97.0,48
-2.3, 0.0,0.0, 5.4,2019-11-26 14:00:00, 35.0, 97.0,48
-2.2, None,0.0, 5.2,2019-11-26 14:15:00, 38.0, 97.0,48
-2.2, None,0.0, 5.5,2019-11-26 14:30:00, 25.0, 97.0,48
-2.3, None,0.0, 4.9,2019-11-26 14:45:00, 24.0, 97.0,48
-2.4, 0.0,0.0, 5.9,2019-11-26 15:00:00, 24.0, 97.0,48
-2.7, None,0.0, 5.4,2019-11-26 15:15:00, 39.0, 97.0,48
-2.8, None,0.0, 4.5,2019-11-26 15:30:00, 43.0, 97.0,48
-2.8, None,0.0, 6.0,2019-11-26 15:45:00, 15.0, 97.0,48
-2.9, 0.0,0.0, 6.6,2019-11-26 16:00:00, 24.0, 97.0,48
-2.9, None,0.0, 6.2,2019-11-26 16:15:00, 17.0, 97.0,48
-3.1, None,0.0, 6.7,2019-11-26 16:30:00, 29.0, 97.0,48
-3.0, None,0.0, 5.6,2019-11-26 16:45:00, 14.0, 97.0,48
-3.1, 0.0,0.0, 6.0,2019-11-26 17:00:00, 27.0, 97.0,48
-3.2, None,0.0, 6.5,2019-11-26 17:15:00, 23.0, 97.0,48
-3.2, None,0.0, 6.0,2019-11-26 17:30:00, 25.0, 97.0,48
-3.2, None,0.0, 7.5,2019-11-26 17:45:00, 33.0, 97.0,48
-3.3, 0.0,0.0, 7.6,2019-11-26 18:00:00, 36.0, 97.0,48
-3.3, None,0.0, 8.8,2019-11-26 18:15:00, 44.0, 97.0,48
-3.2, None,0.0, 8.0,2019-11-26 18:30:00, 39.0, 97.0,48
-3.2, None,0.0, 7.8,2019-11-26 18:45:00, 39.0, 97.0,48
-3.3, 0.0,0.0, 7.2,2019-11-26 19:00:00, 28.0, 97.0,48
-3.4, None,0.0, 8.1,2019-11-26 19:15:00, 32.0, 97.0,48
-3.4, None,0.0, 7.0,2019-11-26 19:30:00, 42.0, 97.0,48
-3.4, None,0.0, 6.6,2019-11-26 19:45:00, 35.0, 97.0,48
-3.6, 0.0,0.0, 7.4,2019-11-26 20:00:00, 34.0, 96.0,48
-3.7, None,0.0, 7.0,2019-11-26 20:15:00, 32.0, 96.0,48
-3.8, None,0.0, 7.4,2019-11-26 20:30:00, 39.0, 96.0,48
-4.0, None,0.0, 7.4,2019-11-26 20:45:00, 35.0, 96.0,48
-4.1, 0.0,0.0, 8.4,2019-11-26 21:00:00, 30.0, 95.0,48
-4.2, None,0.0, 6.6,2019-11-26 21:15:00, 19.0, 95.0,48
-4.3, None,0.0, 7.9,2019-11-26 21:30:00, 37.0, 95.0,48
-4.4, None,0.0, 7.1,2019-11-26 21:45:00, 42.0, 95.0,48
-4.5, 0.0,0.0, 8.0,2019-11-26 22:00:00, 26.0, 95.0,48
-4.7, None,0.0, 8.2,2019-11-26 22:15:00, 39.0, 95.0,48
-4.9, None,0.0, 7.0,2019-11-26 22:30:00, 31.0, 94.0,48
-5.0, None,0.0, 6.4,2019-11-26 22:45:00, 39.0, 94.0,48
-5.1, 0.0,0.0, 8.2,2019-11-26 23:00:00, 42.0, 94.0,48
-5.1, None,0.0, 9.6,2019-11-26 23:15:00, 32.0, 93.0,48
-5.2, None,0.0, 7.4,2019-11-26 23:30:00, 38.0, 93.0,48
-5.4, None,0.0, 7.7,2019-11-26 23:45:00, 38.0, 93.0,48
-5.5, 0.0,0.0, 7.8,2019-11-27 00:00:00, 29.0, 93.0,48
-5.5, None,0.0, 8.2,2019-11-27 00:15:00, 34.0, 93.0,48
-5.6, None,0.0, 8.0,2019-11-27 00:30:00, 35.0, 92.0,48
-5.7, None,0.0, 7.7,2019-11-27 00:45:00, 39.0, 92.0,48
-5.8, 0.0,0.0, 7.7,2019-11-27 01:00:00, 38.0, 91.0,48
-5.8, None,0.0, 8.4,2019-11-27 01:15:00, 27.0, 91.0,48
-5.8, None,0.0, 8.3,2019-11-27 01:30:00, 32.0, 91.0,48
-5.7, None,0.0, 9.3,2019-11-27 01:45:00, 34.0, 90.0,48
-5.6, 0.0,0.0, 9.2,2019-11-27 02:00:00, 34.0, 90.0,48
-5.6, None,0.0, 9.1,2019-11-27 02:15:00, 42.0, 88.0,48
-5.7, None,0.0, 8.8,2019-11-27 02:30:00, 34.0, 88.0,48
-5.8, None,0.0, 8.5,2019-11-27 02:45:00, 35.0, 86.0,48
-5.7, 0.0,0.0, 8.1,2019-11-27 03:00:00, 32.0, 86.0,48
-5.6, None,0.0, 8.7,2019-11-27 03:15:00, 33.0, 86.0,48
-5.7, None,0.0, 9.3,2019-11-27 03:30:00, 34.0, 85.0,48
-5.6, None,0.0, 9.4,2019-11-27 03:45:00, 34.0, 84.0,48
-5.6, 0.0,0.0, 9.1,2019-11-27 04:00:00, 33.0, 84.0,48
-5.5, None,0.0, 10.0,2019-11-27 04:15:00, 36.0, 83.0,48
-5.4, None,0.0, 10.1,2019-11-27 04:30:00, 31.0, 83.0,48
-5.4, None,0.0, 9.3,2019-11-27 04:45:00, 34.0, 83.0,48
-5.3, 0.0,0.0, 11.1,2019-11-27 05:00:00, 35.0, 82.0,48
-5.1, None,0.0, 11.5,2019-11-27 05:15:00, 34.0, 79.0,48
-5.1, None,0.0, 9.5,2019-11-27 05:30:00, 38.0, 79.0,48
-5.1, None,0.0, 9.0,2019-11-27 05:45:00, 34.0, 80.0,48
-4.9, 0.0,0.0, 9.6,2019-11-27 06:00:00, 32.0, 79.0,48
-4.9, None,0.0, 9.1,2019-11-27 06:15:00, 29.0, 77.0,48
-4.8, None,0.0, 9.6,2019-11-27 06:30:00, 33.0, 79.0,48
-4.6, None,0.0, 9.9,2019-11-27 06:45:00, 32.0, 78.0,48
-4.6, 0.0,0.0, 8.4,2019-11-27 07:00:00, 41.0, 74.0,48
-4.6, None,0.0, 9.6,2019-11-27 07:15:00, 34.0, 77.0,48
-4.5, None,0.0, 9.7,2019-11-27 07:30:00, 38.0, 73.0,48
-4.4, None,0.0, 10.1,2019-11-27 07:45:00, 40.0, 75.0,48
-4.3, 0.0,0.0, 11.3,2019-11-27 08:00:00, 37.0, 72.0,48
-4.2, None,0.0, 10.2,2019-11-27 08:15:00, 33.0, 73.0,48
-4.1, None,0.0, 9.8,2019-11-27 08:30:00, 35.0, 71.0,48
-3.8, None,0.0, 8.9,2019-11-27 08:45:00, 34.0, 73.0,48
-3.6, 0.0,0.0, 7.7,2019-11-27 09:00:00, 38.0, 69.0,48
-3.5, None,0.0, 8.8,2019-11-27 09:15:00, 36.0, 68.0,48
-3.3, None,0.0, 8.2,2019-11-27 09:30:00, 42.0, 68.0,48
-2.9, None,0.0, 9.0,2019-11-27 09:45:00, 40.0, 67.0,48
-2.7, 0.0,0.0, 8.5,2019-11-27 10:00:00, 34.0, 68.0,48
-2.5, None,0.0, 8.7,2019-11-27 10:15:00, 35.0, 67.0,48
-2.4, None,0.0, 8.8,2019-11-27 10:30:00, 36.0, 65.0,48
-1.6, None,0.0, 8.5,2019-11-27 10:45:00, 43.0, 60.0,48
-1.2, 0.0,0.0, 8.3,2019-11-27 11:00:00, 37.0, 61.0,48
-0.5, None,0.0, 9.4,2019-11-27 11:15:00, 43.0, 60.0,48
-0.1, None,0.0, 7.2,2019-11-27 11:30:00, 32.0, 56.0,48
-0.2, None,0.0, 7.9,2019-11-27 11:45:00, 25.0, 56.0,48
