RelativeHumidity,AirTemperature,time,Rain,week_of_year
81.0,2.6,2019-11-26 00:00:00,0.0,48
87.0,2.4,2019-11-26 00:15:00,0.0,48
89.0,2.6,2019-11-26 00:30:00,0.0,48
85.0,2.6,2019-11-26 00:45:00,0.0,48
85.0,2.1,2019-11-26 01:00:00,0.0,48
87.0,1.7,2019-11-26 01:15:00,0.0,48
91.0,1.4,2019-11-26 01:30:00,0.0,48
92.0,1.5,2019-11-26 01:45:00,0.0,48
92.0,1.6,2019-11-26 02:00:00,0.0,48
91.0,1.6,2019-11-26 02:15:00,0.0,48
90.0,1.7,2019-11-26 02:30:00,0.0,48
86.0,1.8,2019-11-26 02:45:00,0.0,48
83.0,1.6,2019-11-26 03:00:00,0.0,48
81.0,1.6,2019-11-26 03:15:00,0.0,48
83.0,1.4,2019-11-26 03:30:00,0.0,48
85.0,1.2,2019-11-26 03:45:00,0.0,48
87.0,0.8,2019-11-26 04:00:00,0.0,48
89.0,0.4,2019-11-26 04:15:00,0.0,48
88.0,0.5,2019-11-26 04:30:00,0.0,48
87.0,0.8,2019-11-26 04:45:00,0.0,48
89.0,0.8,2019-11-26 05:00:00,0.0,48
90.0,0.6,2019-11-26 05:15:00,0.0,48
94.0,0.5,2019-11-26 05:30:00,0.0,48
96.0,0.4,2019-11-26 05:45:00,0.0,48
97.0,0.3,2019-11-26 06:00:00,0.0,48
98.0,0.2,2019-11-26 06:15:00,0.0,48
98.0,0.1,2019-11-26 06:30:00,0.0,48
98.0,0.0,2019-11-26 06:45:00,0.0,48
99.0,-0.1,2019-11-26 07:00:00,0.0,48
99.0,-0.2,2019-11-26 07:15:00,0.0,48
99.0,-0.5,2019-11-26 07:30:00,0.0,48
99.0,-0.5,2019-11-26 07:45:00,0.0,48
99.0,-0.5,2019-11-26 08:00:00,0.0,48
99.0,-0.5,2019-11-26 08:15:00,0.0,48
99.0,-0.1,2019-11-26 08:30:00,0.0,48
99.0,0.0,2019-11-26 08:45:00,0.0,48
99.0,0.0,2019-11-26 09:00:00,0.0,48
99.0,0.0,2019-11-26 09:15:00,0.0,48
99.0,0.0,2019-11-26 09:30:00,0.0,48
99.0,0.1,2019-11-26 09:45:00,0.0,48
99.0,0.2,2019-11-26 10:00:00,0.0,48
99.0,0.3,2019-11-26 10:15:00,0.0,48
99.0,0.5,2019-11-26 10:30:00,0.0,48
99.0,0.5,2019-11-26 10:45:00,0.0,48
99.0,0.7,2019-11-26 11:00:00,0.0,48
99.0,0.6,2019-11-26 11:15:00,0.0,48
99.0,0.7,2019-11-26 11:30:00,0.0,48
99.0,0.8,2019-11-26 11:45:00,0.0,48
99.0,0.8,2019-11-26 12:00:00,0.0,48
99.0,0.9,2019-11-26 12:15:00,0.0,48
99.0,1.1,2019-11-26 12:30:00,0.0,48
99.0,1.1,2019-11-26 12:45:00,0.0,48
99.0,1.1,2019-11-26 13:00:00,0.0,48
99.0,1.2,2019-11-26 13:15:00,0.0,48
98.0,1.2,2019-11-26 13:30:00,0.508,48
98.0,1.0,2019-11-26 13:45:00,1.016,48
99.0,0.9,2019-11-26 14:00:00,0.763,48
99.0,0.8,2019-11-26 14:15:00,0.508,48
98.0,0.8,2019-11-26 14:30:00,0.508,48
98.0,1.0,2019-11-26 14:45:00,0.762,48
98.0,1.1,2019-11-26 15:00:00,0.254,48
97.0,1.0,2019-11-26 15:15:00,0.763,48
97.0,0.8,2019-11-26 15:30:00,0.254,48
97.0,0.7,2019-11-26 15:45:00,0.254,48
97.0,0.6,2019-11-26 16:00:00,0.254,48
98.0,0.5,2019-11-26 16:15:00,0.0,48
98.0,0.4,2019-11-26 16:30:00,0.254,48
98.0,0.3,2019-11-26 16:45:00,0.0,48
98.0,0.2,2019-11-26 17:00:00,0.0,48
97.0,0.1,2019-11-26 17:15:00,0.0,48
97.0,0.1,2019-11-26 17:30:00,0.0,48
96.0,0.1,2019-11-26 17:45:00,0.0,48
96.0,0.1,2019-11-26 18:00:00,0.0,48
96.0,0.2,2019-11-26 18:15:00,0.0,48
94.0,0.2,2019-11-26 18:30:00,0.0,48
94.0,0.1,2019-11-26 18:45:00,0.0,48
92.0,0.3,2019-11-26 19:00:00,0.0,48
92.0,0.3,2019-11-26 19:15:00,0.0,48
92.0,0.4,2019-11-26 19:30:00,0.0,48
88.0,0.5,2019-11-26 19:45:00,0.0,48
86.0,0.6,2019-11-26 20:00:00,0.0,48
83.0,0.7,2019-11-26 20:15:00,0.0,48
