wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP
307.0, None, None, 0.0, None, 10.2, None, 10.3, None, None, None, 46.0,2021-06-04 00:00:00,23,,,,,,
292.0, 48.0, 17.7, 0.0, 1.2, 13.8, 11.9, 9.5, 282.0, 0.0, None, 46.0,2021-06-04 01:00:00,23,,,,,,
288.0, 46.0, 10.2, 0.0, -0.8, 11.0, 10.3, 9.4, 307.0, 0.0, None, 39.0,2021-06-04 02:00:00,23,,,,,,
168.0, None, None, 0.0, None, 4.2, None, 8.4, None, None, None, 40.0,2021-06-04 03:00:00,23,,,,,,
178.0, 39.0, 11.0, 0.0, -3.9, 6.5, 9.4, 9.5, 288.0, 0.0, 0.0, 39.0,2021-06-04 04:00:00,23,,,,,,
160.0, 40.0, 4.2, 0.0, -4.4, 9.0, 8.4, 10.2, 168.0, 0.0, 0.0, 49.0,2021-06-04 05:00:00,23,,,,,,
161.0, 39.0, 6.5, 0.0, -3.8, 8.4, 9.5, 11.8, 178.0, 0.0, 0.0, 50.0,2021-06-04 06:00:00,23,,,,,,
230.0, 49.0, 9.0, 0.0, 0.0, 14.1, 10.2, 11.3, 160.0, 0.0, 0.0, 51.0,2021-06-04 07:00:00,23,,,,,,
259.0, None, None, 0.0, None, 11.3, None, 13.9, None, None, None, 44.0,2021-06-04 08:00:00,23,,,,,,
234.0, 51.0, 14.1, 0.0, 1.5, 12.3, 11.3, 14.6, 230.0, 0.0, None, 37.0,2021-06-04 09:00:00,23,,,,,,
218.0, 44.0, 11.3, 0.0, 1.9, 15.6, 13.9, 15.1, 259.0, 0.0, 0.0, 28.0,2021-06-04 10:00:00,23,,,,,,
284.0, None, None, 0.0, None, 14.8, None, 15.4, None, None, None, 22.0,2021-06-04 11:00:00,23,,,,,,
228.0, 28.0, 15.6, 0.0, -3.3, 17.2, 15.1, 16.9, 218.0, 0.0, 0.0, 22.0,2021-06-04 12:00:00,23,,,,,,
263.0, 22.0, 14.8, 0.0, -6.2, 15.4, 15.4, 17.1, 284.0, 0.0, 0.0, 21.0,2021-06-04 13:00:00,23,,,,,,
298.0, 22.0, 17.2, 0.0, -4.9, 18.3, 16.9, 16.1, 228.0, 0.0, 0.0, 27.0,2021-06-04 14:00:00,23,,,,,,
228.0, None, None, 0.0, None, 14.3, None, 16.6, None, None, None, 28.0,2021-06-04 15:00:00,23,,,,,,
302.0, 27.0, 18.3, 0.0, -2.9, 16.4, 16.1, 13.9, 298.0, 0.0, 0.0, 35.0,2021-06-04 16:00:00,23,,,,,,
315.0, None, None, 0.0, None, 20.1, None, 12.0, None, None, None, 44.0,2021-06-04 17:00:00,23,,,,,,
314.0, 35.0, 16.4, 0.0, -1.3, 13.0, 13.9, 9.5, 302.0, 0.0, 0.0, 55.0,2021-06-04 18:00:00,23,,,,,,
248.0, 44.0, 20.1, 0.0, 0.1, 6.7, 12.0, 7.6, 315.0, 0.0, 0.0, 62.0,2021-06-04 19:00:00,23,,,,,,
171.0, 55.0, 13.0, 0.0, 0.9, 6.1, 9.5, 7.0, 314.0, 0.0, 0.0, 66.0,2021-06-04 20:00:00,23,,,,,,
290.0, 62.0, 6.7, 0.0, 0.8, 8.6, 7.6, 6.2, 248.0, 0.0, 0.0, 70.0,2021-06-04 21:00:00,23,,,,,,
298.0, 66.0, 6.1, 0.0, 1.1, 8.0, 7.0, 6.2, 171.0, 0.0, 0.0, 71.0,2021-06-04 22:00:00,23,,,,,,
303.0, 70.0, 8.6, 0.0, 1.1, 16.6, 6.2, 6.3, 290.0, 0.0, 0.0, 70.0,2021-06-04 23:00:00,23,,,,,,
302.0, None, None, 0.0, None, 13.3, None, 6.2, None, None, None, 70.0,2021-06-05 00:00:00,23,,,,,,
270.0, 70.0, 16.6, 0.0, 1.2, 8.5, 6.3, 5.5, 303.0, 0.0, 0.0, 81.0,2021-06-05 01:00:00,23,,,,,,
