time,tasmin,tasmax,pcp,week_of_year
2017-05-14,-2.5,5.3,3.3,20
2017-05-15,-1.7,7.4,5.7,20
2017-05-16,-0.8,9.6,12.9,20
2017-05-17,-2.5,11.4,0.2,20
2017-05-18,-1.6,9.3,0.0,20
2017-05-19,0.9,12.0,0.0,20
2017-05-20,-2.0,14.2,0.3,20
