time,HUMIDITY,week_of_year
2022-10-29 00:00:00,66.5,44
2022-10-29 01:00:00,64.6,44
2022-10-29 02:00:00,47.9,44
2022-10-29 03:00:00,36.5,44
2022-10-29 04:00:00,41.8,44
2022-10-29 05:00:00,38.5,44
2022-10-29 06:00:00,41.0,44
2022-10-29 07:00:00,46.8,44
2022-10-29 08:00:00,49.2,44
2022-10-29 09:00:00,48.1,44
2022-10-29 10:00:00,46.8,44
2022-10-29 11:00:00,50.5,44
2022-10-29 12:00:00,53.9,44
2022-10-29 13:00:00,57.9,44
2022-10-29 14:00:00,62.2,44
2022-10-29 15:00:00,66.9,44
2022-10-29 16:00:00,73.2,44
2022-10-29 17:00:00,75.3,44
2022-10-29 18:00:00,71.3,44
2022-10-29 19:00:00,71.6,44
2022-10-29 20:00:00,68.7,44
2022-10-29 21:00:00,65.4,44
2022-10-29 22:00:00,64.7,44
2022-10-29 23:00:00,65.2,44
2022-10-30 00:00:00,64.5,44
2022-10-30 01:00:00,54.4,44
2022-10-30 02:00:00,47.0,44
2022-10-30 03:00:00,45.6,44
2022-10-30 04:00:00,45.8,44
2022-10-30 05:00:00,43.8,44
2022-10-30 06:00:00,44.9,44
2022-10-30 07:00:00,45.9,44
2022-10-30 08:00:00,45.0,44
2022-10-30 09:00:00,42.0,44
2022-10-30 10:00:00,41.2,44
2022-10-30 11:00:00,55.2,44
2022-10-30 12:00:00,56.8,44
2022-10-30 13:00:00,55.7,44
2022-10-30 14:00:00,60.8,44
2022-10-30 15:00:00,60.2,44
2022-10-30 16:00:00,50.8,44
2022-10-30 17:00:00,50.8,44
2022-10-30 18:00:00,46.8,44
2022-10-30 19:00:00,43.8,44
2022-10-30 20:00:00,44.0,44
2022-10-30 21:00:00,45.6,44
2022-10-30 22:00:00,46.1,44
2022-10-30 23:00:00,45.9,44
2022-10-31 00:00:00,47.2,44
2022-10-31 01:00:00,56.8,44
2022-10-31 02:00:00,62.9,44
2022-10-31 03:00:00,65.7,44
2022-10-31 04:00:00,71.2,44
2022-10-31 05:00:00,76.5,44
2022-10-31 06:00:00,80.3,44
2022-10-31 07:00:00,83.2,44
2022-10-31 08:00:00,83.3,44
2022-10-31 09:00:00,81.2,44
2022-10-31 10:00:00,81.8,44
2022-10-31 11:00:00,77.9,44
2022-10-31 12:00:00,72.6,44
2022-10-31 13:00:00,68.3,44
2022-10-31 14:00:00,65.7,44
2022-10-31 15:00:00,64.2,44
2022-10-31 16:00:00,64.7,44
2022-10-31 17:00:00,69.7,44
2022-10-31 18:00:00,62.5,44
2022-10-31 19:00:00,59.7,44
2022-10-31 20:00:00,60.6,44
2022-10-31 21:00:00,62.3,44
2022-10-31 22:00:00,66.5,44
2022-10-31 23:00:00,69.1,44
2022-11-01 00:00:00,70.8,44
2022-11-01 01:00:00,72.6,44
2022-11-01 02:00:00,73.5,44
2022-11-01 03:00:00,67.1,44
2022-11-01 04:00:00,64.5,44
2022-11-01 05:00:00,63.2,44
2022-11-01 06:00:00,62.4,44
2022-11-01 07:00:00,60.6,44
2022-11-01 08:00:00,58.4,44
2022-11-01 09:00:00,57.8,44
2022-11-01 10:00:00,56.1,44
2022-11-01 11:00:00,55.9,44
2022-11-01 12:00:00,55.1,44
2022-11-01 13:00:00,53.9,44
2022-11-01 14:00:00,53.2,44
2022-11-01 15:00:00,53.1,44
2022-11-01 16:00:00,53.5,44
2022-11-01 17:00:00,55.0,44
2022-11-01 18:00:00,59.2,44
2022-11-01 19:00:00,60.2,44
2022-11-01 20:00:00,62.2,44
2022-11-01 21:00:00,62.2,44
2022-11-01 22:00:00,64.1,44
2022-11-01 23:00:00,65.9,44
2022-11-02 00:00:00,65.4,44
2022-11-02 01:00:00,64.5,44
2022-11-02 02:00:00,63.7,44
2022-11-02 03:00:00,64.0,44
2022-11-02 04:00:00,64.8,44
2022-11-02 05:00:00,65.7,44
2022-11-02 06:00:00,67.2,44
2022-11-02 07:00:00,67.9,44
2022-11-02 08:00:00,68.4,44
2022-11-02 09:00:00,67.8,44
2022-11-02 10:00:00,66.4,44
2022-11-02 11:00:00,64.4,44
2022-11-02 12:00:00,61.9,44
2022-11-02 13:00:00,58.5,44
2022-11-02 14:00:00,53.6,44
2022-11-02 15:00:00,48.2,44
2022-11-02 16:00:00,50.2,44
2022-11-02 17:00:00,54.9,44
2022-11-02 18:00:00,60.5,44
2022-11-02 19:00:00,66.8,44
2022-11-02 20:00:00,75.5,44
2022-11-02 21:00:00,83.6,44
2022-11-02 22:00:00,86.6,44
2022-11-02 23:00:00,90.1,44
2022-11-03 00:00:00,86.2,44
2022-11-03 01:00:00,86.6,44
2022-11-03 02:00:00,89.5,44
2022-11-03 03:00:00,92.6,44
2022-11-03 04:00:00,91.0,44
2022-11-03 05:00:00,89.5,44
2022-11-03 06:00:00,85.4,44
2022-11-03 07:00:00,52.5,44
2022-11-03 08:00:00,46.9,44
2022-11-03 09:00:00,46.5,44
2022-11-03 10:00:00,48.8,44
2022-11-03 11:00:00,48.4,44
2022-11-03 12:00:00,49.8,44
2022-11-03 13:00:00,49.8,44
2022-11-03 14:00:00,50.6,44
2022-11-03 15:00:00,52.9,44
2022-11-03 16:00:00,53.5,44
2022-11-03 17:00:00,54.1,44
2022-11-03 18:00:00,56.2,44
2022-11-03 19:00:00,56.4,44
2022-11-03 20:00:00,56.7,44
2022-11-03 21:00:00,56.8,44
2022-11-03 22:00:00,58.0,44
2022-11-03 23:00:00,60.2,44
2022-11-04 00:00:00,62.5,44
2022-11-04 01:00:00,63.0,44
2022-11-04 02:00:00,67.5,44
2022-11-04 03:00:00,66.5,44
2022-11-04 04:00:00,71.9,44
2022-11-04 05:00:00,75.0,44
2022-11-04 06:00:00,71.2,44
2022-11-04 07:00:00,71.9,44
2022-11-04 08:00:00,76.1,44
2022-11-04 09:00:00,74.4,44
2022-11-04 10:00:00,71.2,44
2022-11-04 11:00:00,69.2,44
2022-11-04 12:00:00,61.9,44
2022-11-04 13:00:00,58.7,44
2022-11-04 14:00:00,56.1,44
2022-11-04 15:00:00,56.8,44
2022-11-04 16:00:00,62.5,44
2022-11-04 17:00:00,72.2,44
2022-11-04 18:00:00,68.9,44
2022-11-04 19:00:00,63.0,44
2022-11-04 20:00:00,76.4,44
2022-11-04 21:00:00,82.4,44
2022-11-04 22:00:00,80.5,44
2022-11-04 23:00:00,79.2,44
