TempC,time,RH,week_of_year
12.847,2022-07-30 00:00:00,87.2,31
12.775,2022-07-30 01:00:00,86.1,31
13.281,2022-07-30 02:00:00,84.9,31
13.425,2022-07-30 03:00:00,82.8,31
14.912,2022-07-30 04:00:00,76.5,31
14.146,2022-07-30 05:00:00,75.9,31
13.714,2022-07-30 06:00:00,80.2,31
16.32,2022-07-30 07:00:00,80.7,31
20.507,2022-07-30 08:00:00,72.3,31
23.4,2022-07-30 09:00:00,56.2,31
26.329,2022-07-30 10:00:00,46.5,31
28.27,2022-07-30 11:00:00,43.6,31
30.243,2022-07-30 12:00:00,39.2,31
28.593,2022-07-30 13:00:00,37.8,31
29.439,2022-07-30 14:00:00,38.0,31
29.215,2022-07-30 15:00:00,37.6,31
29.015,2022-07-30 16:00:00,38.0,31
27.505,2022-07-30 17:00:00,37.8,31
27.702,2022-07-30 18:00:00,38.2,31
24.823,2022-07-30 19:00:00,44.0,31
21.175,2022-07-30 20:00:00,57.6,31
18.509,2022-07-30 21:00:00,71.7,31
16.534,2022-07-30 22:00:00,79.1,31
15.055,2022-07-30 23:00:00,83.7,31
14.697,2022-07-31 00:00:00,85.9,31
15.796,2022-07-31 01:00:00,83.9,31
17.272,2022-07-31 02:00:00,80.5,31
17.463,2022-07-31 03:00:00,71.8,31
15.819,2022-07-31 04:00:00,75.7,31
15.27,2022-07-31 05:00:00,79.4,31
15.939,2022-07-31 06:00:00,81.5,31
18.723,2022-07-31 07:00:00,80.0,31
21.056,2022-07-31 08:00:00,70.3,31
23.737,2022-07-31 09:00:00,62.0,31
25.283,2022-07-31 10:00:00,52.9,31
27.825,2022-07-31 11:00:00,48.9,31
29.065,2022-07-31 12:00:00,43.9,31
27.751,2022-07-31 13:00:00,42.8,31
28.617,2022-07-31 14:00:00,43.3,31
28.593,2022-07-31 15:00:00,40.1,31
28.941,2022-07-31 16:00:00,36.0,31
28.097,2022-07-31 17:00:00,35.4,31
27.505,2022-07-31 18:00:00,38.7,31
24.702,2022-07-31 19:00:00,42.0,31
21.27,2022-07-31 20:00:00,53.6,31
20.007,2022-07-31 21:00:00,60.8,31
18.414,2022-07-31 22:00:00,69.4,31
16.915,2022-07-31 23:00:00,74.6,31
16.058,2022-08-01 00:00:00,76.7,31
15.724,2022-08-01 01:00:00,78.9,31
15.103,2022-08-01 02:00:00,80.5,31
14.433,2022-08-01 03:00:00,82.0,31
13.522,2022-08-01 04:00:00,84.8,31
12.582,2022-08-01 05:00:00,86.9,31
12.751,2022-08-01 06:00:00,89.8,31
16.749,2022-08-01 07:00:00,86.4,31
20.031,2022-08-01 08:00:00,73.1,31
21.915,2022-08-01 09:00:00,57.8,31
23.16,2022-08-01 10:00:00,49.1,31
22.465,2022-08-01 11:00:00,50.0,31
22.705,2022-08-01 12:00:00,50.5,31
22.968,2022-08-01 13:00:00,52.0,31
24.146,2022-08-01 14:00:00,49.1,31
24.532,2022-08-01 15:00:00,42.6,31
24.895,2022-08-01 16:00:00,40.9,31
23.978,2022-08-01 17:00:00,42.0,31
23.112,2022-08-01 18:00:00,45.9,31
21.246,2022-08-01 19:00:00,48.4,31
19.413,2022-08-01 20:00:00,48.3,31
17.486,2022-08-01 21:00:00,55.8,31
16.439,2022-08-01 22:00:00,58.1,31
14.074,2022-08-01 23:00:00,60.2,31
13.425,2022-08-02 00:00:00,65.2,31
11.492,2022-08-02 01:00:00,69.8,31
10.173,2022-08-02 02:00:00,75.2,31
9.163,2022-08-02 03:00:00,80.1,31
8.891,2022-08-02 04:00:00,82.5,31
7.87,2022-08-02 05:00:00,84.8,31
9.139,2022-08-02 06:00:00,87.1,31
12.05,2022-08-02 07:00:00,85.1,31
15.843,2022-08-02 08:00:00,71.4,31
17.653,2022-08-02 09:00:00,59.6,31
19.722,2022-08-02 10:00:00,53.9,31
21.032,2022-08-02 11:00:00,50.4,31
20.936,2022-08-02 12:00:00,49.2,31
22.944,2022-08-02 13:00:00,45.1,31
21.557,2022-08-02 14:00:00,44.7,31
20.746,2022-08-02 15:00:00,46.1,31
19.508,2022-08-02 16:00:00,46.6,31
20.079,2022-08-02 17:00:00,50.5,31
19.341,2022-08-02 18:00:00,53.4,31
18.343,2022-08-02 19:00:00,56.1,31
17.368,2022-08-02 20:00:00,58.0,31
15.963,2022-08-02 21:00:00,61.4,31
15.199,2022-08-02 22:00:00,69.3,31
14.697,2022-08-02 23:00:00,73.7,31
13.834,2022-08-03 00:00:00,76.7,31
13.57,2022-08-03 01:00:00,78.9,31
13.666,2022-08-03 02:00:00,80.2,31
13.064,2022-08-03 03:00:00,78.7,31
12.34,2022-08-03 04:00:00,78.4,31
12.001,2022-08-03 05:00:00,78.0,31
12.122,2022-08-03 06:00:00,79.1,31
13.088,2022-08-03 07:00:00,82.0,31
14.721,2022-08-03 08:00:00,73.8,31
15.915,2022-08-03 09:00:00,62.0,31
16.034,2022-08-03 10:00:00,56.2,31
15.915,2022-08-03 11:00:00,57.2,31
15.867,2022-08-03 12:00:00,57.8,31
15.199,2022-08-03 13:00:00,60.3,31
14.864,2022-08-03 14:00:00,63.4,31
14.673,2022-08-03 15:00:00,71.3,31
13.906,2022-08-03 16:00:00,74.4,31
13.377,2022-08-03 17:00:00,80.7,31
12.219,2022-08-03 18:00:00,87.9,31
11.637,2022-08-03 19:00:00,91.6,31
11.346,2022-08-03 20:00:00,93.3,31
10.932,2022-08-03 21:00:00,94.7,31
10.149,2022-08-03 22:00:00,95.3,31
9.46,2022-08-03 23:00:00,95.7,31
9.015,2022-08-04 00:00:00,96.0,31
8.891,2022-08-04 01:00:00,96.3,31
8.792,2022-08-04 02:00:00,96.6,31
8.618,2022-08-04 03:00:00,96.8,31
8.394,2022-08-04 04:00:00,97.0,31
8.27,2022-08-04 05:00:00,97.2,31
8.643,2022-08-04 06:00:00,97.3,31
9.262,2022-08-04 07:00:00,97.4,31
10.222,2022-08-04 08:00:00,96.9,31
10.81,2022-08-04 09:00:00,95.2,31
11.613,2022-08-04 10:00:00,91.9,31
10.516,2022-08-04 11:00:00,88.2,31
13.425,2022-08-04 12:00:00,89.1,31
12.268,2022-08-04 13:00:00,87.9,31
13.425,2022-08-04 14:00:00,87.4,31
13.305,2022-08-04 15:00:00,83.6,31
14.792,2022-08-04 16:00:00,72.1,31
13.93,2022-08-04 17:00:00,71.7,31
12.171,2022-08-04 18:00:00,78.8,31
11.759,2022-08-04 19:00:00,84.1,31
10.565,2022-08-04 20:00:00,88.8,31
9.312,2022-08-04 21:00:00,92.1,31
8.866,2022-08-04 22:00:00,94.6,31
9.015,2022-08-04 23:00:00,95.5,31
8.792,2022-08-05 00:00:00,95.9,31
8.792,2022-08-05 01:00:00,96.3,31
8.668,2022-08-05 02:00:00,96.1,31
8.693,2022-08-05 03:00:00,95.8,31
8.668,2022-08-05 04:00:00,96.0,31
8.891,2022-08-05 05:00:00,96.3,31
9.534,2022-08-05 06:00:00,96.1,31
11.2,2022-08-05 07:00:00,93.6,31
12.364,2022-08-05 08:00:00,89.1,31
13.594,2022-08-05 09:00:00,84.9,31
14.361,2022-08-05 10:00:00,79.7,31
17.653,2022-08-05 11:00:00,73.5,31
