WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
45.6, None, None, 90.2, None,2022-12-10 00:00:00, None,50
36.2, None, None, 92.7, None,2022-12-10 01:00:00, None,50
38.2, None, None, 93.8, None,2022-12-10 02:00:00, None,50
35.9, None, None, 94.4, None,2022-12-10 03:00:00, None,50
35.5, None, None, 95.1, None,2022-12-10 04:00:00, None,50
39.3, None, None, 94.7, None,2022-12-10 05:00:00, None,50
44.2, None, None, 93.2, None,2022-12-10 06:00:00, None,50
48.0, None, None, 89.5, None,2022-12-10 07:00:00, None,50
50.2, None, None, 89.9, None,2022-12-10 08:00:00, None,50
49.2, None, None, 91.6, None,2022-12-10 09:00:00, None,50
53.6, None, None, 89.7, None,2022-12-10 10:00:00, None,50
57.5, None, None, 86.7, None,2022-12-10 11:00:00, None,50
54.1, None, None, 87.4, None,2022-12-10 12:00:00, None,50
52.0, None, None, 87.4, None,2022-12-10 13:00:00, None,50
47.1, None, None, 88.2, None,2022-12-10 14:00:00, None,50
38.6, None, None, 87.9, None,2022-12-10 15:00:00, None,50
38.8, None, None, 89.8, None,2022-12-10 16:00:00, None,50
40.7, None, None, 91.4, None,2022-12-10 17:00:00, None,50
47.4, None, None, 91.7, None,2022-12-10 18:00:00, None,50
40.7, None, None, 91.8, None,2022-12-10 19:00:00, None,50
36.6, None, None, 92.8, None,2022-12-10 20:00:00, None,50
36.7, None, None, 93.7, None,2022-12-10 21:00:00, None,50
40.3, None, None, 94.1, None,2022-12-10 22:00:00, None,50
37.5, None, None, 94.3, None,2022-12-10 23:00:00, None,50
37.0, None, None, 94.6, None,2022-12-11 00:00:00, None,50
36.7, None, None, 94.7, None,2022-12-11 01:00:00, None,50
31.2, None, None, 94.9, None,2022-12-11 02:00:00, None,50
34.1, None, None, 95.0, None,2022-12-11 03:00:00, None,50
34.1, None, None, 95.1, None,2022-12-11 04:00:00, None,50
29.4, None, None, 95.3, None,2022-12-11 05:00:00, None,50
28.0, None, None, 95.5, None,2022-12-11 06:00:00, None,50
25.2, None, None, 95.6, None,2022-12-11 07:00:00, None,50
32.8, None, None, 95.5, None,2022-12-11 08:00:00, None,50
28.1, None, None, 95.4, None,2022-12-11 09:00:00, None,50
22.2, None, None, 95.4, None,2022-12-11 10:00:00, None,50
34.0, None, None, 95.2, None,2022-12-11 11:00:00, None,50
260.2, None, None, 94.6, None,2022-12-11 12:00:00, None,50
287.1, None, None, 93.4, None,2022-12-11 13:00:00, None,50
282.8, None, None, 88.9, None,2022-12-11 14:00:00, None,50
288.7, None, None, 84.5, None,2022-12-11 15:00:00, None,50
302.9, None, None, 85.1, None,2022-12-11 16:00:00, None,50
306.6, None, None, 86.0, None,2022-12-11 17:00:00, None,50
314.7, None, None, 87.1, None,2022-12-11 18:00:00, None,50
318.9, None, None, 87.5, None,2022-12-11 19:00:00, None,50
