AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
2.6, 1.3, 740.2,2022-06-04 00:00:00, 1.8, 10.8,23
None, None, 740.2,2022-06-04 00:07:00, None, None,23
2.7, None, 740.2,2022-06-04 00:15:00, None, None,23
2.7, None, 740.2,2022-06-04 00:30:00, None, None,23
2.8, None, 740.2,2022-06-04 00:45:00, None, None,23
2.7, None, 739.2,2022-06-04 01:00:00, None, None,23
2.5, None, 739.2,2022-06-04 01:15:00, None, None,23
2.4, None, 739.2,2022-06-04 01:30:00, None, None,23
2.3, None, 739.2,2022-06-04 01:45:00, None, None,23
2.6, None, 739.2,2022-06-04 02:00:00, None, None,23
2.6, None, 739.2,2022-06-04 02:15:00, None, None,23
2.8, None, 739.2,2022-06-04 02:30:00, None, None,23
2.6, None, 739.2,2022-06-04 02:45:00, None, None,23
2.5, None, 738.1,2022-06-04 03:00:00, None, None,23
2.2, None, 738.1,2022-06-04 03:15:00, None, None,23
1.8, None, 738.1,2022-06-04 03:30:00, None, None,23
2.0, None, 738.1,2022-06-04 03:45:00, None, None,23
2.1, None, 738.1,2022-06-04 04:00:00, None, None,23
2.3, None, 738.1,2022-06-04 04:15:00, None, None,23
2.1, None, 737.1,2022-06-04 04:30:00, None, None,23
2.1, None, 737.1,2022-06-04 04:45:00, None, None,23
2.3, None, 737.1,2022-06-04 05:00:00, None, None,23
2.3, None, 737.1,2022-06-04 05:15:00, None, None,23
2.4, None, 737.1,2022-06-04 05:30:00, None, None,23
2.6, None, 737.1,2022-06-04 05:45:00, None, None,23
2.7, None, 737.1,2022-06-04 06:00:00, None, None,23
2.7, None, 737.1,2022-06-04 06:15:00, None, None,23
2.8, None, 737.1,2022-06-04 06:30:00, None, None,23
3.5, None, 737.1,2022-06-04 06:45:00, None, None,23
3.5, None, 737.1,2022-06-04 07:00:00, None, None,23
4.5, None, 737.1,2022-06-04 07:15:00, None, None,23
5.0, None, 736.0,2022-06-04 07:30:00, None, None,23
5.0, None, 736.0,2022-06-04 07:45:00, None, None,23
5.3, None, 736.0,2022-06-04 08:00:00, None, None,23
7.1, None, 736.0,2022-06-04 08:15:00, None, None,23
7.1, None, 736.0,2022-06-04 08:30:00, None, None,23
6.9, None, 736.0,2022-06-04 08:45:00, None, None,23
8.1, None, 736.0,2022-06-04 09:00:00, None, None,23
7.2, None, 736.0,2022-06-04 09:15:00, None, None,23
6.7, None, 736.0,2022-06-04 09:30:00, None, None,23
7.9, None, 736.0,2022-06-04 09:45:00, None, None,23
8.6, None, 736.0,2022-06-04 10:00:00, None, None,23
9.7, None, 735.0,2022-06-04 10:15:00, None, None,23
7.7, None, 735.0,2022-06-04 10:30:00, None, None,23
7.8, None, 735.0,2022-06-04 10:45:00, None, None,23
9.0, None, 735.0,2022-06-04 11:00:00, None, None,23
8.7, None, 735.0,2022-06-04 11:15:00, None, None,23
10.0, None, 735.0,2022-06-04 11:30:00, None, None,23
9.9, None, 733.9,2022-06-04 11:45:00, None, None,23
9.1, None, 733.9,2022-06-04 12:00:00, None, None,23
9.1, None, 733.9,2022-06-04 12:15:00, None, None,23
9.5, None, 732.9,2022-06-04 12:30:00, None, None,23
9.3, None, 732.9,2022-06-04 12:45:00, None, None,23
9.4, None, 731.9,2022-06-04 13:00:00, None, None,23
10.6, None, 731.9,2022-06-04 13:15:00, None, None,23
10.8, None, 730.8,2022-06-04 13:30:00, None, None,23
10.1, None, 730.8,2022-06-04 13:45:00, None, None,23
9.4, None, 729.8,2022-06-04 14:00:00, None, None,23
8.9, None, 728.7,2022-06-04 14:15:00, None, None,23
9.7, None, 728.7,2022-06-04 14:30:00, None, None,23
9.7, None, 728.7,2022-06-04 14:45:00, None, None,23
10.4, None, 728.7,2022-06-04 15:00:00, None, None,23
9.1, None, 727.7,2022-06-04 15:15:00, None, None,23
9.6, None, 727.7,2022-06-04 15:30:00, None, None,23
9.2, None, 726.6,2022-06-04 15:45:00, None, None,23
9.6, None, 726.6,2022-06-04 16:00:00, None, None,23
9.9, None, 725.6,2022-06-04 16:15:00, None, None,23
8.9, None, 725.6,2022-06-04 16:30:00, None, None,23
9.4, None, 724.5,2022-06-04 16:45:00, None, None,23
9.1, None, 723.5,2022-06-04 17:00:00, None, None,23
9.8, None, 723.5,2022-06-04 17:15:00, None, None,23
8.7, None, 722.4,2022-06-04 17:30:00, None, None,23
8.3, None, 722.4,2022-06-04 17:45:00, None, None,23
8.3, None, 722.4,2022-06-04 18:00:00, None, None,23
7.8, None, 721.4,2022-06-04 18:15:00, None, None,23
