wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
48.0, None, None,0.0, None,5.8, None,-1.9, None, None, None,89.0,2019-04-16 00:00:00,16
43.0, None, None,0.0, None,6.0, None,-2.2, None, None, None,91.0,2019-04-16 01:00:00,16
66.0, None, None,0.0, None,3.8, None,-2.4, None, None, None,92.0,2019-04-16 02:00:00,16
67.0, None, None,0.0, None,5.9, None,-2.5, None, None, None,91.0,2019-04-16 03:00:00,16
48.0, None, None,0.0, None,3.9, None,-2.9, None, None, None,92.0,2019-04-16 04:00:00,16
60.0, None, None,0.0, None,2.3, None,-2.7, None, None, None,91.0,2019-04-16 05:00:00,16
347.0, None, None,0.0, None,3.5, None,-2.1, None, None, None,87.0,2019-04-16 06:00:00,16
30.0, None, None,0.0, None,2.1, None,1.7, None, None, None,73.0,2019-04-16 07:00:00,16
146.0, None, None,0.0, None,2.2, None,4.2, None, None, None,62.0,2019-04-16 08:00:00,16
213.0, None, None,0.0, None,5.4, None,7.6, None, None, None,48.0,2019-04-16 09:00:00,16
210.0, None, None,0.0, None,6.3, None,10.4, None, None, None,31.0,2019-04-16 10:00:00,16
236.0, None, None,0.0, None,13.1, None,11.7, None, None, None,26.0,2019-04-16 11:00:00,16
206.0, None, None,0.0, None,10.3, None,12.1, None, None, None,27.0,2019-04-16 12:00:00,16
212.0, None, None,0.0, None,12.5, None,11.8, None, None, None,25.0,2019-04-16 13:00:00,16
205.0, None, None,0.0, None,13.6, None,13.2, None, None, None,23.0,2019-04-16 14:00:00,16
212.0, None, None,0.0, None,16.5, None,12.1, None, None, None,27.0,2019-04-16 15:00:00,16
196.0, None, None,0.0, None,15.9, None,11.7, None, None, None,29.0,2019-04-16 16:00:00,16
209.0, None, None,0.0, None,17.6, None,11.5, None, None, None,32.0,2019-04-16 17:00:00,16
186.0, None, None,0.0, None,10.8, None,10.8, None, None, None,33.0,2019-04-16 18:00:00,16
172.0, None, None,0.0, None,9.9, None,9.8, None, None, None,36.0,2019-04-16 19:00:00,16
192.0, None, None,0.0, None,8.0, None,8.7, None, None, None,45.0,2019-04-16 20:00:00,16
210.0, None, None,0.0, None,8.1, None,7.9, None, None, None,50.0,2019-04-16 21:00:00,16
205.0, None, None,0.0, None,7.3, None,8.0, None, None, None,52.0,2019-04-16 22:00:00,16
56.0, None, None,0.0, None,6.9, None,5.7, None, None, None,68.0,2019-04-16 23:00:00,16
105.0, None, None,0.0, None,5.3, None,5.2, None, None, None,81.0,2019-04-17 00:00:00,16
11.0, None, None,0.0, None,7.5, None,4.3, None, None, None,89.0,2019-04-17 01:00:00,16
25.0, None, None,0.0, None,7.2, None,4.0, None, None, None,90.0,2019-04-17 02:00:00,16
32.0, None, None,0.0, None,4.6, None,3.6, None, None, None,92.0,2019-04-17 03:00:00,16
356.0, None, None,0.0, None,3.1, None,3.2, None, None, None,94.0,2019-04-17 04:00:00,16
46.0, None, None,0.0, None,6.8, None,2.9, None, None, None,94.0,2019-04-17 05:00:00,16
115.0, None, None,0.0, None,7.6, None,3.0, None, None, None,93.0,2019-04-17 06:00:00,16
166.0, None, None,0.0, None,4.8, None,4.3, None, None, None,81.0,2019-04-17 07:00:00,16
319.0, None, None,0.0, None,6.7, None,7.5, None, None, None,66.0,2019-04-17 08:00:00,16
220.0, None, None,0.0, None,10.1, None,11.8, None, None, None,40.0,2019-04-17 09:00:00,16
148.0, None, None,0.0, None,8.3, None,11.3, None, None, None,33.0,2019-04-17 10:00:00,16
229.0, None, None,0.0, None,11.7, None,13.7, None, None, None,26.0,2019-04-17 11:00:00,16
199.0, None, None,0.0, None,16.1, None,14.2, None, None, None,24.0,2019-04-17 12:00:00,16
218.0, None, None,0.0, None,14.2, None,15.5, None, None, None,21.0,2019-04-17 13:00:00,16
211.0, None, None,0.0, None,18.5, None,16.0, None, None, None,24.0,2019-04-17 14:00:00,16
231.0, None, None,0.0, None,15.8, None,16.4, None, None, None,22.0,2019-04-17 15:00:00,16
207.0, None, None,0.0, None,13.2, None,17.1, None, None, None,19.0,2019-04-17 16:00:00,16
240.0, None, None,0.0, None,9.7, None,17.1, None, None, None,19.0,2019-04-17 17:00:00,16
212.0, None, None,0.0, None,6.9, None,14.6, None, None, None,26.0,2019-04-17 18:00:00,16
205.0, None, None,0.0, None,8.7, None,13.0, None, None, None,30.0,2019-04-17 19:00:00,16
66.0, None, None,0.0, None,3.3, None,10.0, None, None, None,42.0,2019-04-17 20:00:00,16
49.0, None, None,0.0, None,6.1, None,8.3, None, None, None,49.0,2019-04-17 21:00:00,16
43.0, None, None,0.0, None,5.1, None,7.4, None, None, None,52.0,2019-04-17 22:00:00,16
27.0, None, None,0.0, None,7.5, None,6.4, None, None, None,58.0,2019-04-17 23:00:00,16
39.0, None, None,0.0, None,8.1, None,6.1, None, None, None,61.0,2019-04-18 00:00:00,16
54.0, None, None,0.0, None,7.9, None,5.8, None, None, None,65.0,2019-04-18 01:00:00,16
44.0, None, None,0.4, None,6.5, None,5.0, None, None, None,78.0,2019-04-18 02:00:00,16
37.0, None, None,2.6, None,6.8, None,3.8, None, None, None,93.0,2019-04-18 03:00:00,16
36.0, None, None,0.4, None,6.8, None,3.8, None, None, None,96.0,2019-04-18 04:00:00,16
21.0, None, None,0.2, None,4.2, None,3.8, None, None, None,96.0,2019-04-18 05:00:00,16
20.0, None, None,0.6, None,2.5, None,4.0, None, None, None,97.0,2019-04-18 06:00:00,16
356.0, None, None,0.4, None,1.7, None,4.9, None, None, None,97.0,2019-04-18 07:00:00,16
285.0, None, None,0.2, None,2.5, None,7.0, None, None, None,93.0,2019-04-18 08:00:00,16
192.0, None, None,0.2, None,7.3, None,6.7, None, None, None,94.0,2019-04-18 09:00:00,16
182.0, None, None,1.2, None,5.5, None,6.9, None, None, None,94.0,2019-04-18 10:00:00,16
204.0, None, None,0.8, None,4.9, None,8.5, None, None, None,87.0,2019-04-18 11:00:00,16
200.0, None, None,0.0, None,7.7, None,9.4, None, None, None,84.0,2019-04-18 12:00:00,16
209.0, None, None,0.0, None,6.5, None,8.7, None, None, None,91.0,2019-04-18 13:00:00,16
224.0, None, None,0.0, None,6.7, None,8.8, None, None, None,90.0,2019-04-18 14:00:00,16
