WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.771, None,2017-03-05 00:00:00, -15.88,10
None, None, 1.71, None,2017-03-05 01:00:00, -16.12,10
None, None, 1.714, None,2017-03-05 02:00:00, -16.78,10
None, None, 1.714, None,2017-03-05 03:00:00, -17.5,10
None, None, 1.941, None,2017-03-05 04:00:00, -18.3,10
None, None, 1.901, None,2017-03-05 05:00:00, -18.92,10
None, None, 2.08, None,2017-03-05 06:00:00, -19.16,10
None, None, 2.015, None,2017-03-05 07:00:00, -19.39,10
None, None, 2.452, None,2017-03-05 08:00:00, -19.12,10
None, None, 2.105, None,2017-03-05 09:00:00, -17.39,10
None, None, 1.867, None,2017-03-05 10:00:00, -15.59,10
None, None, 1.685, None,2017-03-05 11:00:00, -13.41,10
None, None, 1.761, None,2017-03-05 12:00:00, -11.61,10
None, None, 1.748, None,2017-03-05 13:00:00, -9.28,10
None, None, 1.731, None,2017-03-05 14:00:00, -7.16,10
None, None, 2.257, None,2017-03-05 15:00:00, -5.177,10
None, None, 2.595, None,2017-03-05 16:00:00, -4.127,10
None, None, 2.423, None,2017-03-05 17:00:00, -3.586,10
None, None, 1.763, None,2017-03-05 18:00:00, -3.73,10
None, None, 1.698, None,2017-03-05 19:00:00, -4.534,10
None, None, 1.543, None,2017-03-05 20:00:00, -6.021,10
None, None, 1.505, None,2017-03-05 21:00:00, -7.05,10
None, None, 1.833, None,2017-03-05 22:00:00, -8.0,10
None, None, 1.572, None,2017-03-05 23:00:00, -9.0,10
None, None, 2.001, None,2017-03-06 00:00:00, -9.81,10
None, None, 2.161, None,2017-03-06 01:00:00, -10.42,10
None, None, 1.544, None,2017-03-06 02:00:00, -10.57,10
None, None, 1.692, None,2017-03-06 03:00:00, -10.72,10
None, None, 1.942, None,2017-03-06 04:00:00, -10.56,10
None, None, 2.035, None,2017-03-06 05:00:00, -10.97,10
None, None, 1.968, None,2017-03-06 06:00:00, -11.16,10
None, None, 2.428, None,2017-03-06 07:00:00, -11.2,10
None, None, 2.418, None,2017-03-06 08:00:00, -11.11,10
None, None, 1.952, None,2017-03-06 09:00:00, -10.55,10
None, None, 1.819, None,2017-03-06 10:00:00, -9.79,10
None, None, 1.664, None,2017-03-06 11:00:00, -9.18,10
None, None, 1.552, None,2017-03-06 12:00:00, -8.53,10
None, None, 1.483, None,2017-03-06 13:00:00, -7.42,10
None, None, 1.744, None,2017-03-06 14:00:00, -6.842,10
None, None, 1.892, None,2017-03-06 15:00:00, -6.361,10
None, None, 2.293, None,2017-03-06 16:00:00, -6.442,10
None, None, 2.557, None,2017-03-06 17:00:00, -6.375,10
None, None, 1.787, None,2017-03-06 18:00:00, -6.865,10
None, None, 1.826, None,2017-03-06 19:00:00, -8.12,10
None, None, 2.047, None,2017-03-06 20:00:00, -8.94,10
None, None, 2.043, None,2017-03-06 21:00:00, -9.85,10
None, None, 2.546, None,2017-03-06 22:00:00, -10.77,10
None, None, 2.692, None,2017-03-06 23:00:00, -11.63,10
None, None, 2.849, None,2017-03-07 00:00:00, -12.2,10
None, None, 2.861, None,2017-03-07 01:00:00, -12.21,10
None, None, 3.017, None,2017-03-07 02:00:00, -11.95,10
None, None, 2.68, None,2017-03-07 03:00:00, -11.95,10
None, None, 2.673, None,2017-03-07 04:00:00, -12.02,10
None, None, 2.288, None,2017-03-07 05:00:00, -12.48,10
None, None, 2.57, None,2017-03-07 06:00:00, -13.06,10
None, None, 2.394, None,2017-03-07 07:00:00, -13.55,10
None, None, 2.284, None,2017-03-07 08:00:00, -13.33,10
None, None, 2.748, None,2017-03-07 09:00:00, -11.86,10
None, None, 3.275, None,2017-03-07 10:00:00, -10.21,10
None, None, 3.387, None,2017-03-07 11:00:00, -8.15,10
None, None, 3.388, None,2017-03-07 12:00:00, -6.443,10
None, None, 3.623, None,2017-03-07 13:00:00, -4.928,10
None, None, 3.937, None,2017-03-07 14:00:00, -3.829,10
None, None, 3.718, None,2017-03-07 15:00:00, -2.888,10
None, None, 3.889, None,2017-03-07 16:00:00, -2.721,10
None, None, 3.77, None,2017-03-07 17:00:00, -2.762,10
None, None, 3.384, None,2017-03-07 18:00:00, -3.434,10
None, None, 4.604, None,2017-03-07 19:00:00, -4.62,10
None, None, 4.294, None,2017-03-07 20:00:00, -6.219,10
None, None, 4.516, None,2017-03-07 21:00:00, -8.66,10
None, None, 4.526, None,2017-03-07 22:00:00, -9.87,10
None, None, 4.949, None,2017-03-07 23:00:00, -10.59,10
None, None, 4.673, None,2017-03-08 00:00:00, -11.49,10
None, None, 4.403, None,2017-03-08 01:00:00, -12.35,10
None, None, 3.584, None,2017-03-08 02:00:00, -12.79,10
None, None, 3.396, None,2017-03-08 03:00:00, -13.5,10
None, None, 3.832, None,2017-03-08 04:00:00, -14.71,10
None, None, 4.094, None,2017-03-08 05:00:00, -15.08,10
None, None, 3.468, None,2017-03-08 06:00:00, -15.32,10
None, None, 3.042, None,2017-03-08 07:00:00, -15.54,10
None, None, 2.812, None,2017-03-08 08:00:00, -15.45,10
None, None, 2.228, None,2017-03-08 09:00:00, -14.82,10
None, None, 1.657, None,2017-03-08 10:00:00, -13.58,10
None, None, 1.381, None,2017-03-08 11:00:00, -12.74,10
None, None, 1.455, None,2017-03-08 12:00:00, -12.41,10
None, None, 2.066, None,2017-03-08 13:00:00, -12.03,10
None, None, 2.306, None,2017-03-08 14:00:00, -11.2,10
None, None, 2.265, None,2017-03-08 15:00:00, -10.05,10
None, None, 3.068, None,2017-03-08 16:00:00, -9.81,10
None, None, 2.383, None,2017-03-08 17:00:00, -9.21,10
None, None, 1.786, None,2017-03-08 18:00:00, -9.51,10
None, None, 2.406, None,2017-03-08 19:00:00, -10.83,10
None, None, 3.394, None,2017-03-08 20:00:00, -12.42,10
None, None, 3.441, None,2017-03-08 21:00:00, -13.19,10
None, None, 3.226, None,2017-03-08 22:00:00, -13.48,10
None, None, 3.657, None,2017-03-08 23:00:00, -13.87,10
None, None, 2.912, None,2017-03-09 00:00:00, -14.35,10
None, None, 3.596, None,2017-03-09 01:00:00, -14.37,10
None, None, 3.434, None,2017-03-09 02:00:00, -14.45,10
None, None, 3.259, None,2017-03-09 03:00:00, -14.72,10
None, None, 3.487, None,2017-03-09 04:00:00, -15.19,10
None, None, 3.196, None,2017-03-09 05:00:00, -15.35,10
None, None, 2.936, None,2017-03-09 06:00:00, -15.42,10
None, None, 3.016, None,2017-03-09 07:00:00, -15.46,10
None, None, 2.976, None,2017-03-09 08:00:00, -15.38,10
None, None, 2.944, None,2017-03-09 09:00:00, -14.89,10
None, None, 3.502, None,2017-03-09 10:00:00, -14.0,10
None, None, 3.46, None,2017-03-09 11:00:00, -13.23,10
None, None, 3.824, None,2017-03-09 12:00:00, -12.39,10
None, None, 3.991, None,2017-03-09 13:00:00, -11.18,10
