TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
-6.1, 0.174998, 95.5, 95.5,2017-12-24 00:00:00, -6.133,52
-5.9, 0.225998, 95.8, 95.8,2017-12-24 01:00:00, -5.923,52
-5.6, 0.261, 95.4, 95.4,2017-12-24 02:00:00, -5.638,52
-5.2, 0.435999, 94.8, 94.8,2017-12-24 03:00:00, -5.18,52
-4.8, 0.374, 94.8, 94.8,2017-12-24 04:00:00, -4.822,52
-4.8, 0.202, 95.2, 95.2,2017-12-24 05:00:00, -4.78,52
-4.4, 0.226998, 95.4, 95.4,2017-12-24 06:00:00, -4.45,52
-4.2, 0.182998, 95.3, 95.3,2017-12-24 07:00:00, -4.237,52
-3.8, 0.272, 95.2, 95.2,2017-12-24 08:00:00, -3.844,52
-3.5, 0.083999, 94.7, 94.7,2017-12-24 09:00:00, -3.464,52
-2.7, 0.211998, 93.6, 93.6,2017-12-24 10:00:00, -2.727,52
-2.1, 0.300998, 92.7, 92.7,2017-12-24 11:00:00, -2.077,52
-1.5, 0.328, 92.1, 92.1,2017-12-24 12:00:00, -1.543,52
-0.8, 0.224998, 90.7, 90.7,2017-12-24 13:00:00, -0.788999,52
-0.2, 0.173998, 89.1, 89.1,2017-12-24 14:00:00, -0.174998,52
-0.1, 0.300998, 89.7, 89.7,2017-12-24 15:00:00, -0.076999,52
0.0, 0.586, 91.2, 91.2,2017-12-24 16:00:00, -0.028,52
-0.7, 0.772, 93.6, 93.6,2017-12-24 17:00:00, -0.745,52
-1.1, 0.565998, 97.4, 97.4,2017-12-24 18:00:00, -1.087,52
-1.1, 0.284999, 97.6, 97.6,2017-12-24 19:00:00, -1.082,52
-1.0, 0.365999, 97.8, 97.8,2017-12-24 20:00:00, -1.048,52
-1.0, 0.726998, 97.0, 97.0,2017-12-24 21:00:00, -1.048,52
-1.0, 1.048, 95.5, 95.5,2017-12-24 22:00:00, -0.973999,52
