pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,12.29,82.3, None, None, None, None, None, None, None, 9.0, None, None, None,2018-07-02 09:00:00, None,-0.574, None,27
None,13.22,79.1, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-02 10:00:00, None,-0.608, None,27
None,13.89,73.6, None, None, None, None, None, None, None, 9.0, None, None, None,2018-07-02 11:00:00, None,-0.485, None,27
None,15.09,61.89, None, None, None, None, None, None, None, 8.0, None, None, None,2018-07-02 12:00:00, None,-0.586, None,27
None,16.04,58.58, None, None, None, None, None, None, None, 8.0, None, None, None,2018-07-02 13:00:00, None,-0.594, None,27
None,16.42,61.68, None, None, None, None, None, None, None, 9.0, None, None, None,2018-07-02 14:00:00, None,-0.604, None,27
None,17.02,56.03, None, None, None, None, None, None, None, 8.0, None, None, None,2018-07-02 15:00:00, None,-0.603, None,27
None,18.37,50.04, None, None, None, None, None, None, None, 8.0, None, None, None,2018-07-02 16:00:00, None,-0.691, None,27
None,16.04,69.06, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-02 20:00:00, None,-0.365, None,27
None,14.93,74.3, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-02 21:00:00, None,-0.716, None,27
None,14.21,74.9, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-02 22:00:00, None,-0.623, None,27
None,13.69,75.9, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-02 23:00:00, None,-0.64, None,27
None,12.83,78.6, None, None, None, None, None, None, None, 9.0, None, None, None,2018-07-03 00:00:00, None,-0.44, None,27
None,12.46,79.6, None, None, None, None, None, None, None, 9.0, None, None, None,2018-07-03 01:00:00, None,-0.687, None,27
None,11.11,85.6, None, None, None, None, None, None, None, 9.0, None, None, None,2018-07-03 02:00:00, None,-0.583, None,27
None,10.77,89.5, None, None, None, None, None, None, None, 9.0, None, None, None,2018-07-03 03:00:00, None,-0.397, None,27
None,10.58,90.0, None, None, None, None, None, None, None, 9.0, None, None, None,2018-07-03 04:00:00, None,-0.429, None,27
None,10.05,91.7, None, None, None, None, None, None, None, 9.0, None, None, None,2018-07-03 05:00:00, None,-0.51, None,27
None,9.76,92.7, None, None, None, None, None, None, None, 9.0, None, None, None,2018-07-03 06:00:00, None,-0.424, None,27
None,12.5,78.7, None, None, None, None, None, None, None, 9.0, None, None, None,2018-07-03 07:00:00, None,-0.516, None,27
None,13.78,72.4, None, None, None, None, None, None, None, 9.0, None, None, None,2018-07-03 08:00:00, None,-0.526, None,27
None,15.87,66.68, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-03 09:00:00, None,-0.637, None,27
None,17.87,58.65, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-03 10:00:00, None,-0.528, None,27
None,20.17,50.9, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-03 11:00:00, None,-0.54, None,27
None,18.67,58.3, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-03 12:00:00, None,-0.448, None,27
None,20.1,53.71, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-03 13:00:00, None,-0.431, None,27
None,21.68,51.02, None, None, None, None, None, None, None, 11.0, None, None, None,2018-07-03 14:00:00, None,-0.627, None,27
None,22.37,46.24, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-03 15:00:00, None,-0.531, None,27
None,23.2,45.11, None, None, None, None, None, None, None, 11.0, None, None, None,2018-07-03 16:00:00, None,-0.622, None,27
None,22.73,54.06, None, None, None, None, None, None, None, 13.0, None, None, None,2018-07-03 17:00:00, None,-0.704, None,27
None,21.06,56.7, None, None, None, None, None, None, None, 12.0, None, None, None,2018-07-03 18:00:00, None,-0.495, None,27
None,20.54,68.02, None, None, None, None, None, None, None, 14.0, None, None, None,2018-07-03 19:00:00, None,-0.651, None,27
None,19.87,61.22, None, None, None, None, None, None, None, 12.0, None, None, None,2018-07-03 20:00:00, None,-0.71, None,27
None,17.61,72.7, None, None, None, None, None, None, None, 13.0, None, None, None,2018-07-03 21:00:00, None,-0.663, None,27
None,16.28,78.5, None, None, None, None, None, None, None, 13.0, None, None, None,2018-07-03 22:00:00, None,-0.602, None,27
None,14.69,83.7, None, None, None, None, None, None, None, 12.0, None, None, None,2018-07-03 23:00:00, None,-0.582, None,27
None,14.02,84.9, None, None, None, None, None, None, None, 12.0, None, None, None,2018-07-04 00:00:00, None,-0.426, None,27
None,13.7,86.1, None, None, None, None, None, None, None, 11.0, None, None, None,2018-07-04 01:00:00, None,-0.42, None,27
None,14.38,81.3, None, None, None, None, None, None, None, 11.0, None, None, None,2018-07-04 02:00:00, None,-0.491, None,27
None,12.65,87.7, None, None, None, None, None, None, None, 11.0, None, None, None,2018-07-04 03:00:00, None,-0.459, None,27
None,12.07,89.4, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-04 04:00:00, None,-0.509, None,27
None,14.14,77.0, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-04 05:00:00, None,-0.472, None,27
None,14.86,71.9, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-04 06:00:00, None,-0.487, None,27
None,15.29,72.5, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-04 07:00:00, None,-0.499, None,27
None,17.44,64.81, None, None, None, None, None, None, None, 11.0, None, None, None,2018-07-04 08:00:00, None,-0.461, None,27
None,19.58,57.99, None, None, None, None, None, None, None, 11.0, None, None, None,2018-07-04 09:00:00, None,-0.467, None,27
None,22.01,47.6, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-04 10:00:00, None,-0.628, None,27
None,24.22,41.81, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-04 11:00:00, None,-0.377, None,27
None,25.06,39.58, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-04 12:00:00, None,-0.483, None,27
None,26.93,35.0, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-04 13:00:00, None,-0.596, None,27
None,28.18,29.48, None, None, None, None, None, None, None, 9.0, None, None, None,2018-07-04 14:00:00, None,-0.516, None,27
None,29.34,24.5, None, None, None, None, None, None, None, 7.0, None, None, None,2018-07-04 15:00:00, None,-0.357, None,27
None,27.94,40.38, None, None, None, None, None, None, None, 13.0, None, None, None,2018-07-04 16:00:00, None,-1.055, None,27
None,26.56,40.46, None, None, None, None, None, None, None, 12.0, None, None, None,2018-07-04 17:00:00, None,-0.48, None,27
None,24.51,52.04, None, None, None, None, None, None, None, 14.0, None, None, None,2018-07-04 18:00:00, None,-0.924, None,27
None,22.69,53.53, None, None, None, None, None, None, None, 13.0, None, None, None,2018-07-04 19:00:00, None,-0.756, None,27
None,24.16,40.75, None, None, None, None, None, None, None, 10.0, None, None, None,2018-07-04 20:00:00, None,-0.769, None,27
