CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,7.26,33.96, None,2018-07-02 09:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,27
None,8.0,31.58, None,2018-07-02 10:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,27
None,8.43,30.23, None,2018-07-02 11:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,27
None,8.29,32.3, None,2018-07-02 12:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,8.79,33.87, None,2018-07-02 13:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,27
None,9.28,33.16, None,2018-07-02 14:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,27
None,10.47,29.53, None,2018-07-02 15:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,10.63,29.13, None,2018-07-02 16:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,11.83,27.04, None,2018-07-02 20:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,9.76,26.46, None,2018-07-02 21:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,27
None,7.24,28.42, None,2018-07-02 22:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,27
None,6.973,29.83, None,2018-07-02 23:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,27
None,6.825,30.58, None,2018-07-03 00:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,27
None,6.506,32.64, None,2018-07-03 01:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,27
None,6.7,32.46, None,2018-07-03 02:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,27
None,7.21,31.07, None,2018-07-03 03:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,27
None,6.27,33.99, None,2018-07-03 04:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,27
None,6.494,33.47, None,2018-07-03 05:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,27
None,6.71,32.7, None,2018-07-03 06:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,27
None,9.27,29.32, None,2018-07-03 07:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,27
None,10.76,27.92, None,2018-07-03 08:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,10.32,29.31, None,2018-07-03 09:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,12.4,28.25, None,2018-07-03 10:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,27
None,12.26,29.04, None,2018-07-03 11:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,27
None,12.93,28.22, None,2018-07-03 12:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,27
None,12.79,29.09, None,2018-07-03 13:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,27
None,14.56,28.26, None,2018-07-03 14:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,27
None,15.88,27.29, None,2018-07-03 15:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,27
None,15.71,27.03, None,2018-07-03 16:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,27
None,16.99,25.96, None,2018-07-03 17:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,27
None,16.3,25.88, None,2018-07-03 18:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,27
None,16.21,26.47, None,2018-07-03 19:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,27
None,15.85,26.39, None,2018-07-03 20:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,27
None,13.16,28.15, None,2018-07-03 21:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,27
None,11.13,31.13, None,2018-07-03 22:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,27
None,11.09,27.45, None,2018-07-03 23:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,11.86,26.02, None,2018-07-04 00:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,12.2,25.72, None,2018-07-04 01:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,12.46,24.75, None,2018-07-04 02:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,12.23,24.71, None,2018-07-04 03:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,12.07,24.35, None,2018-07-04 04:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,27
None,12.66,23.87, None,2018-07-04 05:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,12.43,23.73, None,2018-07-04 06:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,27
None,14.01,23.15, None,2018-07-04 07:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,15.35,22.43, None,2018-07-04 08:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,27
None,16.27,21.51, None,2018-07-04 09:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,27
None,17.19,21.02, None,2018-07-04 10:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,27
None,17.39,20.95, None,2018-07-04 11:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,27
None,19.06,19.96, None,2018-07-04 13:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,27
None,20.44,19.6, None,2018-07-04 14:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,27
None,20.85,19.2, None,2018-07-04 15:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,27
None,20.77,19.0, None,2018-07-04 16:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,27
None,20.58,18.83, None,2018-07-04 17:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,27
None,18.81,18.85, None,2018-07-04 18:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,27
None,18.07,19.13, None,2018-07-04 19:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,27
None,14.78,20.97, None,2018-07-04 20:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,11.48,29.57, None,2018-07-04 21:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,27
None,11.04,31.56, None,2018-07-04 22:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,27
None,13.55,23.18, None,2018-07-04 23:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,14.08,22.59, None,2018-07-05 00:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,14.8,21.62, None,2018-07-05 01:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,15.93,20.11, None,2018-07-05 02:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,15.46,19.97, None,2018-07-05 03:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
None,16.0,19.7, None,2018-07-05 04:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,27
