WDIR_VECT,time,HUMIDITY,week_of_year
193.2,2022-02-05 00:00:00,90.0,6
165.4,2022-02-05 01:00:00,87.4,6
172.2,2022-02-05 02:00:00,85.4,6
172.1,2022-02-05 03:00:00,85.3,6
175.5,2022-02-05 04:00:00,85.9,6
177.2,2022-02-05 05:00:00,83.9,6
190.8,2022-02-05 06:00:00,84.1,6
188.2,2022-02-05 07:00:00,86.5,6
187.6,2022-02-05 08:00:00,84.1,6
188.0,2022-02-05 09:00:00,82.0,6
195.1,2022-02-05 10:00:00,80.9,6
174.9,2022-02-05 11:00:00,77.9,6
190.7,2022-02-05 12:00:00,74.8,6
188.5,2022-02-05 13:00:00,75.5,6
202.0,2022-02-05 14:00:00,76.3,6
186.7,2022-02-05 15:00:00,76.3,6
184.4,2022-02-05 16:00:00,77.5,6
168.4,2022-02-05 17:00:00,79.2,6
172.0,2022-02-05 18:00:00,80.3,6
165.8,2022-02-05 19:00:00,81.1,6
169.0,2022-02-05 20:00:00,81.8,6
175.0,2022-02-05 21:00:00,81.8,6
180.0,2022-02-05 22:00:00,82.8,6
171.1,2022-02-05 23:00:00,83.0,6
179.0,2022-02-06 00:00:00,82.8,6
183.7,2022-02-06 01:00:00,83.1,6
195.1,2022-02-06 02:00:00,84.4,6
197.6,2022-02-06 03:00:00,85.5,6
196.9,2022-02-06 04:00:00,86.7,6
197.7,2022-02-06 05:00:00,87.3,6
188.0,2022-02-06 06:00:00,87.1,6
184.6,2022-02-06 07:00:00,85.8,6
170.8,2022-02-06 08:00:00,84.7,6
175.0,2022-02-06 09:00:00,84.3,6
171.1,2022-02-06 10:00:00,83.5,6
171.7,2022-02-06 11:00:00,81.0,6
192.1,2022-02-06 12:00:00,77.9,6
214.5,2022-02-06 13:00:00,75.1,6
326.2,2022-02-06 14:00:00,73.8,6
195.6,2022-02-06 15:00:00,71.7,6
207.8,2022-02-06 16:00:00,72.5,6
200.2,2022-02-06 17:00:00,75.0,6
199.3,2022-02-06 18:00:00,79.2,6
249.8,2022-02-06 19:00:00,83.6,6
224.0,2022-02-06 20:00:00,86.5,6
250.2,2022-02-06 21:00:00,88.4,6
176.5,2022-02-06 22:00:00,89.9,6
268.0,2022-02-06 23:00:00,93.5,6
71.1,2022-02-07 00:00:00,94.4,6
261.1,2022-02-07 01:00:00,95.9,6
210.0,2022-02-07 02:00:00,96.5,6
127.0,2022-02-07 03:00:00,97.2,6
15.9,2022-02-07 04:00:00,97.4,6
221.5,2022-02-07 05:00:00,97.3,6
193.8,2022-02-07 06:00:00,97.4,6
189.4,2022-02-07 07:00:00,97.8,6
184.0,2022-02-07 08:00:00,98.2,6
184.0,2022-02-07 09:00:00,95.6,6
215.0,2022-02-07 10:00:00,91.5,6
202.9,2022-02-07 11:00:00,80.8,6
175.9,2022-02-07 12:00:00,73.8,6
172.8,2022-02-07 13:00:00,68.1,6
175.4,2022-02-07 14:00:00,63.0,6
171.7,2022-02-07 15:00:00,60.6,6
