WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 3.8, 89.7,89.0,2017-10-15 00:00:00,3.969,42
None, 4.0, 89.0,86.6,2017-10-15 01:00:00,4.202,42
None, 4.2, 86.6,85.0,2017-10-15 02:00:00,4.566,42
None, 4.6, 85.0,84.9,2017-10-15 03:00:00,4.543,42
None, 4.5, 84.9,83.6,2017-10-15 04:00:00,4.616,42
None, 4.6, 83.6,82.7,2017-10-15 05:00:00,4.696,42
None, 4.7, 82.7,81.9,2017-10-15 06:00:00,4.886,42
None, 4.9, 81.9,84.8,2017-10-15 07:00:00,4.604,42
None, 4.6, 84.8,82.7,2017-10-15 08:00:00,4.97,42
None, 5.0, 82.7,78.94,2017-10-15 09:00:00,5.946,42
None, 5.9, 78.9,76.3,2017-10-15 10:00:00,6.4,42
None, 6.4, 76.3,74.11,2017-10-15 11:00:00,6.978,42
None, 7.0, 74.1,75.03,2017-10-15 12:00:00,6.955,42
None, 7.0, 75.0,75.67,2017-10-15 13:00:00,6.955,42
None, 7.0, 75.7,74.84,2017-10-15 14:00:00,7.268,42
None, 7.3, 74.8,72.69,2017-10-15 15:00:00,7.791,42
None, 7.8, 72.7,73.06,2017-10-15 16:00:00,8.0,42
None, 8.0, 73.1,72.0,2017-10-15 17:00:00,8.35,42
None, 8.4, 72.0,71.04,2017-10-15 18:00:00,8.53,42
None, 8.5, 71.0,69.83,2017-10-15 19:00:00,8.63,42
None, 8.6, 69.8,71.9,2017-10-15 20:00:00,8.38,42
None, 8.4, 71.9,73.48,2017-10-15 21:00:00,8.21,42
None, 8.2, 73.5,73.67,2017-10-15 22:00:00,8.07,42
None, 8.1, 73.7,73.06,2017-10-15 23:00:00,7.821,42
None, 7.8, 73.1,75.8,2017-10-16 00:00:00,7.248,42
None, 7.2, 75.8,86.2,2017-10-16 01:00:00,6.149,42
None, 6.1, 86.2,90.1,2017-10-16 02:00:00,5.677,42
None, 5.7, 90.1,91.9,2017-10-16 03:00:00,5.636,42
None, 5.6, 91.9,91.2,2017-10-16 04:00:00,5.818,42
None, 5.8, 91.2,92.7,2017-10-16 05:00:00,5.721,42
None, 5.7, 92.7,93.9,2017-10-16 06:00:00,5.583,42
None, 5.6, 93.9,94.8,2017-10-16 07:00:00,5.33,42
None, 5.3, 94.8,95.8,2017-10-16 08:00:00,5.127,42
None, 5.1, 95.8,96.5,2017-10-16 09:00:00,5.087,42
None, 5.1, 96.5,97.1,2017-10-16 10:00:00,5.435,42
None, 5.4, 97.1,92.3,2017-10-16 11:00:00,6.736,42
