AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
-8.0, 2.9, -8.8, 261.6,2023-01-22 00:00:00, None, -3.6,4
-5.7, None, None, 261.6,2023-01-22 01:00:00, 89.0, None,4
-3.6, None, None, 261.6,2023-01-22 02:00:00, 89.0, None,4
-3.7, None, None, 261.6,2023-01-22 03:00:00, 88.0, None,4
-4.1, None, None, 261.6,2023-01-22 04:00:00, 89.0, None,4
-4.3, None, None, 261.6,2023-01-22 05:00:00, 89.0, None,4
-4.9, None, None, 261.6,2023-01-22 06:00:00, 89.0, None,4
-6.3, None, None, 261.6,2023-01-22 07:00:00, 89.0, None,4
-6.5, None, None, 261.6,2023-01-22 08:00:00, 89.0, None,4
-8.0, None, None, 261.6,2023-01-22 09:00:00, 89.0, None,4
-8.0, None, None, 261.6,2023-01-22 10:00:00, 89.0, None,4
-7.4, None, None, 261.6,2023-01-22 11:00:00, 89.0, None,4
-6.5, None, None, 261.6,2023-01-22 12:00:00, 89.0, None,4
-5.7, None, None, 261.6,2023-01-22 13:00:00, 89.0, None,4
-4.6, None, None, 261.6,2023-01-22 14:00:00, 89.0, None,4
-4.9, None, None, 261.6,2023-01-22 15:00:00, 89.0, None,4
-4.8, None, None, 261.6,2023-01-22 16:00:00, 90.0, None,4
-4.6, None, None, 261.6,2023-01-22 17:00:00, 89.0, None,4
-5.2, None, None, 261.6,2023-01-22 18:00:00, 89.0, None,4
-6.3, None, None, 261.6,2023-01-22 19:00:00, 89.0, None,4
-8.4, None, None, 261.6,2023-01-22 20:00:00, 89.0, None,4
-8.8, None, None, 261.6,2023-01-22 21:00:00, 89.0, None,4
-8.7, None, None, 261.6,2023-01-22 22:00:00, 89.0, None,4
-8.0, None, None, 261.6,2023-01-22 23:00:00, 89.0, None,4
-5.9, 0.4, -7.0, 261.6,2023-01-23 00:00:00, 89.0, -2.1,4
-6.9, None, None, 261.6,2023-01-23 01:00:00, 89.0, None,4
