max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
11.0,-6999.0,34.2,14.6,-6999.0,8.5,-6999.0, 0.0,271.0,-2.0,2020-07-08 00:00:00,13.0,-6999.0,28
11.0,-6999.0,28.5,12.8,-6999.0,7.7,-6999.0, 0.0,272.0,0.0,2020-07-08 01:00:00,12.0,-6999.0,28
11.0,-6999.0,27.0,11.1,-6999.0,7.1,-6999.0, 0.0,278.0,2.0,2020-07-08 02:00:00,14.0,-6999.0,28
11.0,-6999.0,24.6,9.2,-6999.0,7.1,-6999.0, 0.0,280.0,-2.0,2020-07-08 03:00:00,13.0,-6999.0,28
11.0,-6999.0,26.7,9.0,-6999.0,7.1,-6999.0, 0.0,273.0,0.0,2020-07-08 04:00:00,13.0,-6999.0,28
11.0,-6999.0,23.3,9.3,-6999.0,7.0,-6999.0, 0.0,273.0,2.0,2020-07-08 05:00:00,15.0,-6999.0,28
11.0,-6999.0,26.7,10.9,-6999.0,6.9,-6999.0, 0.0,268.0,0.0,2020-07-08 06:00:00,14.0,-6999.0,28
6.9,-6999.0,28.6,11.2,-6999.0,6.9,6.8, 0.0,268.0,-2.0,2020-07-08 07:00:00,12.0,-6999.0,28
7.4,-6999.0,27.7,10.3,-6999.0,7.4,6.8, 0.0,264.0,2.0,2020-07-08 08:00:00,15.0,-6999.0,28
7.8,-6999.0,30.3,10.5,-6999.0,7.6,6.8, 0.0,263.0,1.0,2020-07-08 09:00:00,16.0,-6999.0,28
9.6,-6999.0,23.6,10.6,-6999.0,9.6,6.8, 0.0,256.0,1.0,2020-07-08 10:00:00,16.0,-6999.0,28
10.4,-6999.0,23.9,9.2,-6999.0,10.1,6.8, 0.0,253.0,0.0,2020-07-08 11:00:00,17.0,-6999.0,28
11.3,-6999.0,26.5,11.3,-6999.0,11.0,6.8, 0.0,251.0,-2.0,2020-07-08 12:00:00,15.0,-6999.0,28
11.7,-6999.0,31.4,12.8,-6999.0,11.5,6.8, 0.0,246.0,1.0,2020-07-08 13:00:00,16.0,-6999.0,28
13.3,-6999.0,28.5,10.7,-6999.0,13.2,6.8, 0.0,243.0,1.0,2020-07-08 14:00:00,17.0,-6999.0,28
14.2,-6999.0,30.3,10.0,-6999.0,13.8,-6999.0, 0.0,234.0,1.0,2020-07-08 15:00:00,17.0,-6999.0,28
14.4,-6999.0,30.7,10.7,-6999.0,12.0,-6999.0, 0.0,239.0,-1.0,2020-07-08 17:00:00,15.0,-6999.0,28
14.4,-6999.0,36.0,13.1,-6999.0,13.3,-6999.0, 0.0,245.0,2.0,2020-07-08 18:00:00,17.0,-6999.0,28
13.6,-6999.0,38.7,13.3,-6999.0,11.6,11.6, 0.0,250.0,-5.0,2020-07-08 19:00:00,12.0,-6999.0,28
13.6,-6999.0,39.1,16.5,-6999.0,11.8,11.5, 0.0,250.0,4.0,2020-07-08 20:00:00,16.0,-6999.0,28
13.6,-6999.0,34.9,16.0,-6999.0,11.0,10.8, 0.0,255.0,3.0,2020-07-08 21:00:00,19.0,-6999.0,28
13.6,-6999.0,34.0,16.1,-6999.0,9.8,-6999.0, 0.0,261.0,-1.0,2020-07-08 22:00:00,18.0,-6999.0,28
13.6,-6999.0,32.3,15.5,-6999.0,8.8,-6999.0, 0.0,271.0,-6.0,2020-07-08 23:00:00,12.0,-6999.0,28
13.6,-6999.0,29.4,12.9,-6999.0,8.8,-6999.0, 0.0,275.0,2.0,2020-07-09 00:00:00,14.0,-6999.0,28
13.6,-6999.0,26.5,12.3,-6999.0,8.3,-6999.0, 0.0,276.0,1.0,2020-07-09 01:00:00,15.0,-6999.0,28
13.6,-6999.0,27.2,10.3,-6999.0,8.1,-6999.0, 0.0,285.0,0.0,2020-07-09 02:00:00,15.0,-6999.0,28
13.6,-6999.0,23.4,10.9,-6999.0,7.9,-6999.0, 0.0,272.0,0.0,2020-07-09 03:00:00,15.0,-6999.0,28
13.6,-6999.0,23.8,9.6,-6999.0,7.6,-6999.0, 0.0,278.0,0.0,2020-07-09 04:00:00,15.0,-6999.0,28
13.6,-6999.0,22.6,10.7,-6999.0,6.7,-6999.0, 0.0,282.0,0.0,2020-07-09 05:00:00,15.0,-6999.0,28
13.6,-6999.0,30.5,11.5,-6999.0,7.0,-6999.0, 0.0,278.0,4.0,2020-07-09 06:00:00,20.0,-6999.0,28
7.2,-6999.0,28.2,11.6,-6999.0,7.1,6.9, 0.0,275.0,-4.0,2020-07-09 07:00:00,16.0,-6999.0,28
7.6,-6999.0,26.0,11.3,-6999.0,7.5,6.9, 0.0,272.0,1.0,2020-07-09 08:00:00,17.0,-6999.0,28
8.0,-6999.0,25.7,10.1,-6999.0,8.0,6.9, 0.0,270.0,0.0,2020-07-09 09:00:00,17.0,-6999.0,28
9.2,-6999.0,21.2,8.4,-6999.0,9.2,-6999.0, 0.0,260.0,-1.0,2020-07-09 10:00:00,16.0,-6999.0,28
11.9,-6999.0,20.7,9.3,-6999.0,10.8,-6999.0, 0.0,237.0,0.0,2020-07-09 11:00:00,17.0,-6999.0,28
12.0,-6999.0,23.6,10.6,-6999.0,11.3,-6999.0, 0.0,240.0,-2.0,2020-07-09 12:00:00,15.0,-6999.0,28
12.6,-6999.0,25.2,11.5,-6999.0,12.4,-6999.0, 0.0,241.0,2.0,2020-07-09 13:00:00,17.0,-6999.0,28
13.3,-6999.0,29.0,13.1,-6999.0,12.8,-6999.0, 0.0,237.0,1.0,2020-07-09 14:00:00,18.0,-6999.0,28
13.8,-6999.0,23.9,8.8,-6999.0,11.6,-6999.0, 0.0,240.0,-2.0,2020-07-09 15:00:00,16.0,-6999.0,28
13.8,-6999.0,22.1,7.8,-6999.0,10.5,-6999.0, 0.0,254.0,1.0,2020-07-09 16:00:00,17.0,-6999.0,28
13.8,-6999.0,22.5,10.7,-6999.0,9.3,-6999.0, 0.0,266.0,1.0,2020-07-09 17:00:00,18.0,-6999.0,28
13.8,-6999.0,23.7,10.0,-6999.0,9.4,-6999.0, 0.0,277.0,-3.0,2020-07-09 18:00:00,15.0,-6999.0,28
10.3,-6999.0,26.9,10.9,-6999.0,9.5,-6999.0, 0.0,272.0,0.0,2020-07-09 19:00:00,15.0,-6999.0,28
10.3,-6999.0,26.5,10.7,-6999.0,9.5,-6999.0, 0.0,275.0,-2.0,2020-07-09 20:00:00,13.0,-6999.0,28
10.3,-6999.0,27.8,12.3,-6999.0,8.7,-6999.0, 0.0,274.0,-2.0,2020-07-09 21:00:00,11.0,-6999.0,28
10.3,-6999.0,22.7,10.2,-6999.0,8.1,-6999.0, 0.0,286.0,0.0,2020-07-09 23:00:00,16.0,-6999.0,28
10.3,-6999.0,22.4,10.0,-6999.0,8.1,-6999.0, 0.0,284.0,-3.0,2020-07-10 00:00:00,14.0,-6999.0,28
10.3,-6999.0,21.0,9.4,-6999.0,7.9,-6999.0, 0.0,283.0,2.0,2020-07-10 01:00:00,16.0,-6999.0,28
10.3,-6999.0,20.4,7.5,-6999.0,8.0,-6999.0, 0.0,274.0,3.0,2020-07-10 02:00:00,18.0,-6999.0,28
10.3,-6999.0,12.2,3.2,-6999.0,7.9,-6999.0, 0.0,312.0,0.0,2020-07-10 03:00:00,18.0,-6999.0,28
10.3,-6999.0,12.4,4.8,-6999.0,7.6,-6999.0, 0.0,17.0,0.0,2020-07-10 04:00:00,18.0,-6999.0,28
10.3,-6999.0,15.0,6.4,-6999.0,7.4,-6999.0, 0.0,25.0,-1.0,2020-07-10 05:00:00,18.0,-6999.0,28
10.3,-6999.0,14.9,8.5,-6999.0,7.3,-6999.0, 0.0,24.0,0.0,2020-07-10 06:00:00,18.0,-6999.0,28
