pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, 12.88, None, None, None, -6999.0, -2.0, -6999.0, -6999.0, 12.9, 12.8, -0.2, None, -6999.0, 16.0, -6999.0, None,2020-07-08 00:00:00, 31.0, None, -6999.0,28
None, None, 12.95, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 13.0, 12.6, 0.0, None, -6999.0, 16.0, -6999.0, None,2020-07-08 01:00:00, 31.0, None, -6999.0,28
None, None, 12.98, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 13.0, 12.6, 0.0, None, -6999.0, 16.0, -6999.0, None,2020-07-08 02:00:00, 31.0, None, -6999.0,28
None, None, 12.41, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 12.4, 12.3, -0.1, None, -6999.0, 16.0, -6999.0, None,2020-07-08 03:00:00, 31.0, None, -6999.0,28
None, None, 11.72, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 11.7, 11.7, -0.1, None, -6999.0, 16.0, -6999.0, None,2020-07-08 04:00:00, 31.0, None, -6999.0,28
None, None, 12.1, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 12.1, 11.7, 0.0, None, -6999.0, 16.0, -6999.0, None,2020-07-08 05:00:00, 31.0, None, -6999.0,28
None, None, 11.73, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 11.7, 11.5, -0.3, None, -6999.0, 16.0, -6999.0, None,2020-07-08 06:00:00, 31.0, None, -6999.0,28
None, None, 11.85, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 11.9, 11.5, 0.0, None, -6999.0, 11.9, -6999.0, None,2020-07-08 07:00:00, 32.0, None, -6999.0,28
None, None, 12.3, None, None, None, -6999.0, 1.0, -6999.0, -6999.0, 12.3, 11.5, 0.0, None, -6999.0, 12.4, -6999.0, None,2020-07-08 08:00:00, 32.0, None, -6999.0,28
None, None, 12.42, None, None, None, -6999.0, 2.0, -6999.0, -6999.0, 12.4, 11.5, 0.0, None, -6999.0, 12.7, -6999.0, None,2020-07-08 09:00:00, 34.0, None, -6999.0,28
None, None, 12.86, None, None, None, -6999.0, 4.0, -6999.0, -6999.0, 12.9, 11.5, 0.1, None, -6999.0, 13.1, -6999.0, None,2020-07-08 10:00:00, 38.0, None, -6999.0,28
None, None, 13.57, None, None, None, -6999.0, -3.0, -6999.0, -6999.0, 13.6, 11.5, 0.2, None, -6999.0, 13.6, -6999.0, None,2020-07-08 11:00:00, 35.0, None, -6999.0,28
None, None, 14.55, None, None, None, -6999.0, -2.0, -6999.0, -6999.0, 14.6, 11.5, 0.1, None, -6999.0, 15.3, -6999.0, None,2020-07-08 12:00:00, 34.0, None, -6999.0,28
None, None, 16.4, None, None, None, -6999.0, 1.0, -6999.0, -6999.0, 16.4, 11.5, 0.0, None, -6999.0, 16.6, -6999.0, None,2020-07-08 13:00:00, 35.0, None, -6999.0,28
None, None, 16.34, None, None, None, -6999.0, 14.0, -6999.0, -6999.0, 16.3, 11.5, 0.3, None, -6999.0, 17.1, -6999.0, None,2020-07-08 14:00:00, 48.0, None, -6999.0,28
None, None, 17.62, None, None, None, -6999.0, -14.0, -6999.0, -6999.0, 17.6, 11.5, 0.0, None, -6999.0, 17.6, -6999.0, None,2020-07-08 15:00:00, 35.0, None, -6999.0,28
None, None, 16.46, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-07-08 16:00:00, None, None, None,28
None, None, 16.21, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 16.2, 11.5, 0.0, None, -6999.0, 17.9, -6999.0, None,2020-07-08 17:00:00, 34.0, None, -6999.0,28
None, None, 16.07, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 16.1, 11.5, 0.1, None, -6999.0, 17.9, -6999.0, None,2020-07-08 18:00:00, 33.0, None, -6999.0,28
