pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 9.72, None, None,2020-07-08 00:00:00, 16.3, None, -6999.0, 9.7, 9.7, 0.1, None, -6999.0, None, None, None, None,28
None, None, 9.15, None, None,2020-07-08 01:00:00, 16.3, None, -6999.0, 9.2, 9.2, 0.1, None, -6999.0, None, None, None, None,28
None, None, 8.83, None, None,2020-07-08 02:00:00, 16.3, None, -6999.0, 8.8, 8.8, 0.0, None, -6999.0, None, None, None, None,28
None, None, 8.66, None, None,2020-07-08 03:00:00, 16.3, None, -6999.0, 8.7, 8.7, 0.0, None, -6999.0, None, None, None, None,28
None, None, 8.53, None, None,2020-07-08 04:00:00, 16.3, None, -6999.0, 8.5, 8.5, 0.0, None, -6999.0, None, None, None, None,28
None, None, 8.18, None, None,2020-07-08 05:00:00, 16.3, None, -6999.0, 8.2, 8.2, 0.0, None, -6999.0, None, None, None, None,28
None, None, 8.06, None, None,2020-07-08 06:00:00, 16.3, None, -6999.0, 8.1, 8.1, 0.0, None, -6999.0, None, None, None, None,28
None, None, 8.87, None, None,2020-07-08 07:00:00, 8.9, None, -6999.0, 8.9, 8.0, 0.0, None, -6999.0, None, None, None, None,28
None, None, 11.43, None, None,2020-07-08 08:00:00, 11.4, None, -6999.0, 11.4, 8.0, -0.2, None, -6999.0, None, None, None, None,28
None, None, 12.07, None, None,2020-07-08 09:00:00, 12.1, None, -6999.0, 12.1, 8.0, -0.1, None, -6999.0, None, None, None, None,28
None, None, 12.41, None, None,2020-07-08 10:00:00, 12.4, None, -6999.0, 12.4, 8.0, 0.0, None, -6999.0, None, None, None, None,28
None, None, 12.89, None, None,2020-07-08 11:00:00, 12.9, None, -6999.0, 12.9, 8.0, -0.1, None, -6999.0, None, None, None, None,28
None, None, 13.37, None, None,2020-07-08 12:00:00, 13.4, None, -6999.0, 13.4, 8.0, -0.1, None, -6999.0, None, None, None, None,28
None, None, 14.06, None, None,2020-07-08 13:00:00, 14.1, None, -6999.0, 14.1, 8.0, -0.2, None, -6999.0, None, None, None, None,28
None, None, 15.01, None, None,2020-07-08 14:00:00, 15.0, None, -6999.0, 15.0, 8.0, -0.1, None, -6999.0, None, None, None, None,28
None, None, 16.32, None, None,2020-07-08 15:00:00, 16.3, None, -6999.0, 16.3, 8.0, 0.0, None, -6999.0, None, None, None, None,28
None, None, 16.91, None, None,2020-07-08 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,28
None, None, 16.83, None, None,2020-07-08 17:00:00, 17.2, None, -6999.0, 16.8, 8.0, 0.0, None, -6999.0, None, None, None, None,28
None, None, 16.4, None, None,2020-07-08 18:00:00, 17.2, None, -6999.0, 16.4, 8.0, 0.1, None, -6999.0, None, None, None, None,28
None, None, 15.58, None, None,2020-07-08 19:00:00, 16.4, None, -6999.0, 15.6, 15.5, 0.1, None, -6999.0, None, None, None, None,28
None, None, 14.62, None, None,2020-07-08 20:00:00, 16.4, None, -6999.0, 14.6, 14.6, 0.0, None, -6999.0, None, None, None, None,28
None, None, 13.95, None, None,2020-07-08 21:00:00, 16.4, None, -6999.0, 14.0, 13.9, 0.2, None, -6999.0, None, None, None, None,28
None, None, 12.61, None, None,2020-07-08 22:00:00, 16.4, None, -6999.0, 12.6, 12.5, 0.2, None, -6999.0, None, None, None, None,28
None, None, 11.51, None, None,2020-07-08 23:00:00, 16.4, None, -6999.0, 11.5, 11.5, 0.0, None, -6999.0, None, None, None, None,28
None, None, 10.75, None, None,2020-07-09 00:00:00, 16.4, None, -6999.0, 10.8, 10.8, 0.1, None, -6999.0, None, None, None, None,28
None, None, 10.37, None, None,2020-07-09 01:00:00, 16.4, None, -6999.0, 10.4, 10.4, 0.0, None, -6999.0, None, None, None, None,28
None, None, 10.04, None, None,2020-07-09 02:00:00, 16.4, None, -6999.0, 10.0, 10.1, 0.0, None, -6999.0, None, None, None, None,28
None, None, 9.73, None, None,2020-07-09 03:00:00, 16.4, None, -6999.0, 9.7, 9.7, 0.0, None, -6999.0, None, None, None, None,28
None, None, 9.42, None, None,2020-07-09 04:00:00, 16.4, None, -6999.0, 9.4, 9.4, 0.1, None, -6999.0, None, None, None, None,28
None, None, 9.23, None, None,2020-07-09 05:00:00, 16.4, None, -6999.0, 9.2, 9.2, 0.1, None, -6999.0, None, None, None, None,28
None, None, 9.27, None, None,2020-07-09 06:00:00, 16.4, None, -6999.0, 9.3, 9.1, 0.0, None, -6999.0, None, None, None, None,28
None, None, 9.73, None, None,2020-07-09 07:00:00, 9.7, None, -6999.0, 9.7, 9.3, 0.0, None, -6999.0, None, None, None, None,28
None, None, 11.91, None, None,2020-07-09 08:00:00, 11.9, None, -6999.0, 11.9, 9.3, -0.2, None, -6999.0, None, None, None, None,28
None, None, 12.74, None, None,2020-07-09 09:00:00, 12.7, None, -6999.0, 12.7, 9.3, -0.2, None, -6999.0, None, None, None, None,28
None, None, 13.39, None, None,2020-07-09 10:00:00, 13.7, None, -6999.0, 13.4, 9.3, -0.3, None, -6999.0, None, None, None, None,28
None, None, 14.96, None, None,2020-07-09 11:00:00, 14.8, None, -6999.0, 15.0, 9.3, -0.1, None, -6999.0, None, None, None, None,28
None, None, 15.18, None, None,2020-07-09 12:00:00, 16.7, None, -6999.0, 15.2, 9.3, -0.3, None, -6999.0, None, None, None, None,28
None, None, 16.1, None, None,2020-07-09 13:00:00, 17.1, None, -6999.0, 16.1, 9.3, -0.2, None, -6999.0, None, None, None, None,28
None, None, 16.99, None, None,2020-07-09 14:00:00, 17.5, None, -6999.0, 17.0, 9.3, -0.1, None, -6999.0, None, None, None, None,28
None, None, 16.66, None, None,2020-07-09 15:00:00, 17.7, None, -6999.0, 16.7, 9.3, 0.2, None, -6999.0, None, None, None, None,28
None, None, 17.62, None, None,2020-07-09 16:00:00, 17.7, None, -6999.0, 17.6, 9.3, 0.1, None, -6999.0, None, None, None, None,28
