pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 15.4, 15.41, 15.4, 1.0, None, 20.8, -6999.0, None,2020-07-08 00:00:00, None, -6999.0,28
None, 15.2, 15.2, 15.2, 0.0, None, 20.8, -6999.0, None,2020-07-08 01:00:00, None, -6999.0,28
None, 15.1, 15.07, 15.1, 0.0, None, 20.8, -6999.0, None,2020-07-08 02:00:00, None, -6999.0,28
None, 15.0, 15.02, 15.0, 0.0, None, 20.8, -6999.0, None,2020-07-08 03:00:00, None, -6999.0,28
None, 15.0, 14.98, 15.0, 1.0, None, 20.8, -6999.0, None,2020-07-08 04:00:00, None, -6999.0,28
None, 14.8, 14.84, 14.9, 0.0, None, 20.8, -6999.0, None,2020-07-08 05:00:00, None, -6999.0,28
None, 14.8, 14.75, 14.7, 0.0, None, 20.8, -6999.0, None,2020-07-08 06:00:00, None, -6999.0,28
None, 15.2, 15.18, 14.8, 0.0, None, 15.2, -6999.0, None,2020-07-08 07:00:00, None, -6999.0,28
None, 16.3, 16.32, 14.8, 0.0, None, 16.3, -6999.0, None,2020-07-08 08:00:00, None, -6999.0,28
None, 18.4, 18.38, 14.8, 0.0, None, 18.4, -6999.0, None,2020-07-08 09:00:00, None, -6999.0,28
None, 21.9, 21.93, 14.8, 0.1, None, 21.8, -6999.0, None,2020-07-08 10:00:00, None, -6999.0,28
None, 24.1, 24.05, 14.8, -0.1, None, 24.0, -6999.0, None,2020-07-08 11:00:00, None, -6999.0,28
None, 24.3, 24.33, 14.8, 0.4, None, 24.3, -6999.0, None,2020-07-08 12:00:00, None, -6999.0,28
None, 25.4, 25.43, 14.8, 0.6, None, 25.4, -6999.0, None,2020-07-08 13:00:00, None, -6999.0,28
None, 26.8, 26.81, 14.8, -0.4, None, 26.8, -6999.0, None,2020-07-08 14:00:00, None, -6999.0,28
None, 27.0, 27.04, 14.8, -0.5, None, 27.5, -6999.0, None,2020-07-08 15:00:00, None, -6999.0,28
None, None, 25.47, None, None, None, None, None, None,2020-07-08 16:00:00, None, None,28
None, 25.2, 25.16, 14.8, 0.9, None, 27.5, -6999.0, None,2020-07-08 17:00:00, None, -6999.0,28
None, 24.6, 24.63, 14.8, -1.0, None, 27.5, -6999.0, None,2020-07-08 18:00:00, None, -6999.0,28
None, 23.2, 23.2, 23.3, 0.0, None, 24.6, -6999.0, None,2020-07-08 19:00:00, None, -6999.0,28
None, 21.3, 21.3, 21.3, 0.0, None, 24.6, -6999.0, None,2020-07-08 20:00:00, None, -6999.0,28
None, 20.2, 20.2, 20.2, 0.0, None, 24.6, -6999.0, None,2020-07-08 21:00:00, None, -6999.0,28
None, 18.3, 18.26, 18.3, 0.0, None, 24.6, -6999.0, None,2020-07-08 22:00:00, None, -6999.0,28
None, 16.3, 16.32, 16.4, 0.0, None, 24.6, -6999.0, None,2020-07-08 23:00:00, None, -6999.0,28
None, 15.0, 14.95, 15.0, 0.0, None, 24.6, -6999.0, None,2020-07-09 00:00:00, None, -6999.0,28
None, 14.3, 14.28, 14.3, 0.0, None, 24.6, -6999.0, None,2020-07-09 01:00:00, None, -6999.0,28
None, 13.7, 13.69, 13.7, 0.0, None, 24.6, -6999.0, None,2020-07-09 02:00:00, None, -6999.0,28
None, 13.4, 13.35, 13.4, 0.0, None, 24.6, -6999.0, None,2020-07-09 03:00:00, None, -6999.0,28
None, 13.5, 13.49, 13.4, 0.0, None, 24.6, -6999.0, None,2020-07-09 04:00:00, None, -6999.0,28
None, 13.6, 13.61, 13.4, 0.0, None, 24.6, -6999.0, None,2020-07-09 05:00:00, None, -6999.0,28
None, 13.8, 13.8, 13.4, 0.0, None, 24.6, -6999.0, None,2020-07-09 06:00:00, None, -6999.0,28
None, 14.5, 14.47, 13.8, 0.0, None, 14.5, -6999.0, None,2020-07-09 07:00:00, None, -6999.0,28
None, 15.4, 15.44, 13.8, 1.0, None, 15.4, -6999.0, None,2020-07-09 08:00:00, None, -6999.0,28
None, 16.3, 16.28, 13.8, 0.0, None, 16.3, -6999.0, None,2020-07-09 09:00:00, None, -6999.0,28
None, 16.6, 16.63, 13.8, 0.3, None, 16.6, -6999.0, None,2020-07-09 10:00:00, None, -6999.0,28
None, 16.4, 16.39, 13.8, 1.7, None, 16.7, -6999.0, None,2020-07-09 11:00:00, None, -6999.0,28
