CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
6.127, None, None, 30.6, 16.39, 13.49, 243.0, -6999.0, 13.5, 6.1, 5.9, 0.0, 243.0, 9.2, None, None, -6999.0, None,2020-07-08 00:00:00, -6999.0, None, -6999.0, -6999.0,28
5.631, None, None, 19.5, 27.94, 4.857, 250.8, -6999.0, 4.9, 5.6, 5.6, 0.0, 251.0, 9.2, None, None, -6999.0, None,2020-07-08 01:00:00, -6999.0, None, -6999.0, -6999.0,28
5.477, None, None, 14.5, 20.52, 3.785, 14.9, -6999.0, 3.8, 5.5, 5.5, 0.0, 15.0, 9.2, None, None, -6999.0, None,2020-07-08 02:00:00, -6999.0, None, -6999.0, -6999.0,28
5.362, None, None, 11.8, 24.52, 2.531, 5.14, -6999.0, 2.5, 5.4, 5.4, 0.0, 5.0, 9.2, None, None, -6999.0, None,2020-07-08 03:00:00, -6999.0, None, -6999.0, -6999.0,28
4.989, None, None, 12.2, 12.42, 1.647, 82.1, -6999.0, 1.6, 5.0, 5.0, 0.0, 82.0, 9.2, None, None, -6999.0, None,2020-07-08 04:00:00, -6999.0, None, -6999.0, -6999.0,28
4.778, None, None, 11.8, 24.67, 0.696, 142.5, -6999.0, 0.7, 4.8, 4.7, 0.0, 143.0, 9.2, None, None, -6999.0, None,2020-07-08 05:00:00, -6999.0, None, -6999.0, -6999.0,28
4.855, None, None, 30.2, 28.69, 3.35, 236.3, -6999.0, 3.4, 4.9, 4.6, 0.0, 236.0, 9.2, None, None, -6999.0, None,2020-07-08 06:00:00, -6999.0, None, -6999.0, -6999.0,28
5.199, None, None, 11.4, 24.73, 2.3, 218.6, -6999.0, 2.3, 5.2, 4.8, 0.0, 219.0, 5.3, None, None, -6999.0, None,2020-07-08 07:00:00, -6999.0, None, -6999.0, -6999.0,28
6.555, None, None, 8.3, 41.24, 0.996, 217.7, -6999.0, 1.0, 6.6, 4.8, 0.0, 218.0, 6.9, None, None, -6999.0, None,2020-07-08 08:00:00, -6999.0, None, -6999.0, -6999.0,28
6.449, None, None, 9.3, 24.27, 1.583, 218.0, -6999.0, 1.6, 6.4, 4.8, 0.0, 218.0, 6.9, None, None, -6999.0, None,2020-07-08 09:00:00, -6999.0, None, -6999.0, -6999.0,28
5.768, None, None, 11.9, 33.52, 1.916, 239.0, -6999.0, 1.9, 5.8, 4.8, 0.0, 239.0, 6.9, None, None, -6999.0, None,2020-07-08 10:00:00, -6999.0, None, -6999.0, -6999.0,28
8.27, None, None, 18.2, 35.81, 3.982, 207.9, -6999.0, 4.0, 8.3, 4.8, 0.0, 208.0, 8.3, None, None, -6999.0, None,2020-07-08 11:00:00, -6999.0, None, -6999.0, -6999.0,28
7.9, None, None, 16.6, 37.54, 3.945, 220.8, -6999.0, 3.9, 7.9, 4.8, 0.0, 221.0, 8.7, None, None, -6999.0, None,2020-07-08 12:00:00, -6999.0, None, -6999.0, -6999.0,28
8.59, None, None, 19.2, 31.74, 4.885, 225.1, -6999.0, 4.9, 8.6, 4.8, 0.0, 225.0, 8.8, None, None, -6999.0, None,2020-07-08 13:00:00, -6999.0, None, -6999.0, -6999.0,28
8.76, None, None, 24.1, 50.05, 4.014, 239.4, -6999.0, 4.0, 8.8, 4.8, 0.0, 239.0, 9.8, None, None, -6999.0, None,2020-07-08 14:00:00, -6999.0, None, -6999.0, -6999.0,28
9.03, None, None, 19.3, 39.42, 6.069, 256.2, -6999.0, 6.1, 9.0, 4.8, 0.0, 256.0, 10.3, None, None, -6999.0, None,2020-07-08 15:00:00, -6999.0, None, -6999.0, -6999.0,28
8.93, None, None, None, 33.04, 7.93, 256.7, None, None, None, None, None, None, None, None, None, None, None,2020-07-08 16:00:00, None, None, None, None,28
9.29, None, None, 25.5, 23.33, 10.84, 260.9, -6999.0, 10.8, 9.3, 4.8, 0.0, 261.0, 10.3, None, None, -6999.0, None,2020-07-08 17:00:00, -6999.0, None, -6999.0, -6999.0,28
