pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.2, 10.13, 69.38, 14.8, 12.5, 53.54, 3.855, 133.7, 4.0, 3.9, 10.1, 10.0, 4.0, 0.0, 134.0, None, 69.0,2020-07-08 00:00:00, None,28
0.2, 10.13, 69.19, 14.8, 11.9, 40.85, 4.143, 118.7, 5.0, 4.1, 10.1, 10.0, 5.0, 0.0, 119.0, None, 69.0,2020-07-08 01:00:00, None,28
0.2, 10.17, 69.54, 14.8, 12.7, 43.06, 4.035, 108.7, 5.0, 4.0, 10.2, 9.9, 5.0, 0.0, 109.0, None, 70.0,2020-07-08 02:00:00, None,28
0.2, 10.13, 69.53, 14.8, 12.4, 60.65, 3.229, 138.9, 4.0, 3.2, 10.1, 9.9, 4.0, 0.0, 139.0, None, 70.0,2020-07-08 03:00:00, None,28
0.2, 9.93, 70.89, 14.8, 12.3, 46.2, 3.641, 114.6, 5.0, 3.6, 9.9, 9.9, 5.0, 0.0, 115.0, None, 71.0,2020-07-08 04:00:00, None,28
0.2, 8.95, 76.87, 14.8, 10.9, 30.77, 4.283, 115.0, 5.0, 4.3, 9.0, 8.9, 5.0, 0.0, 115.0, None, 77.0,2020-07-08 05:00:00, None,28
0.2, 9.94, 73.65, 14.8, 6.2, 67.98, 1.58, 92.4, 5.0, 1.6, 9.9, 8.9, 5.0, 0.0, 92.0, None, 74.0,2020-07-08 06:00:00, None,28
0.2, 10.61, 70.41, 10.6, 14.7, 12.97, 7.456, 108.0, 5.0, 7.5, 10.6, 9.2, 5.0, 0.1, 108.0, None, 70.0,2020-07-08 07:00:00, None,28
0.2, 11.67, 66.0, 11.7, 13.6, 37.13, 5.419, 105.7, 5.0, 5.4, 11.7, 9.2, 5.0, 0.0, 106.0, None, 66.0,2020-07-08 08:00:00, None,28
0.0, 11.68, 65.91, 11.7, 11.5, 76.55, 3.376, 157.0, 6.0, 3.4, 11.7, 9.2, 6.0, 0.0, 157.0, None, 66.0,2020-07-08 09:00:00, None,28
0.0, 13.15, 58.83, 13.4, 9.9, 76.6, 3.372, 350.9, 6.0, 3.4, 13.2, 9.2, 6.0, 0.0, 351.0, None, 59.0,2020-07-08 10:00:00, None,28
0.0, 14.29, 54.71, 14.6, 18.8, 40.43, 6.886, 287.4, 6.0, 6.9, 14.3, 9.2, 6.0, 0.0, 287.0, None, 55.0,2020-07-08 11:00:00, None,28
0.0, 15.15, 52.3, 15.2, 15.2, 55.3, 5.783, 287.8, 5.0, 5.8, 15.2, 9.2, 5.0, 0.0, 288.0, None, 52.0,2020-07-08 12:00:00, None,28
0.0, 15.47, 52.53, 15.9, 17.9, 59.91, 6.211, 285.1, 6.0, 6.2, 15.5, 9.2, 6.0, 0.0, 285.0, None, 53.0,2020-07-08 13:00:00, None,28
