WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
None, None, None, None, 66.41,2016-09-16 00:00:00, None,12.03,38
None, None, None, None, 54.49,2016-09-16 01:00:00, None,14.1,38
None, None, None, None, 56.45,2016-09-16 02:00:00, None,13.1,38
None, None, None, None, 65.25,2016-09-16 03:00:00, None,10.84,38
None, None, None, None, 67.7,2016-09-16 04:00:00, None,9.98,38
None, None, None, None, 70.2,2016-09-16 05:00:00, None,9.45,38
None, None, None, None, 72.2,2016-09-16 06:00:00, None,8.76,38
None, None, None, None, 72.5,2016-09-16 07:00:00, None,9.11,38
None, None, None, None, 75.1,2016-09-16 08:00:00, None,10.53,38
None, None, None, None, 65.91,2016-09-16 09:00:00, None,13.55,38
None, None, None, None, 51.18,2016-09-16 10:00:00, None,17.57,38
None, None, None, None, 38.89,2016-09-16 11:00:00, None,19.93,38
None, None, None, None, 34.96,2016-09-16 12:00:00, None,20.26,38
None, None, None, None, 45.12,2016-09-16 13:00:00, None,18.31,38
None, None, None, None, 52.25,2016-09-16 14:00:00, None,16.15,38
None, None, None, None, 58.09,2016-09-16 15:00:00, None,15.21,38
None, None, None, None, 67.65,2016-09-16 16:00:00, None,14.23,38
None, None, None, None, 80.6,2016-09-16 17:00:00, None,12.98,38
None, None, None, None, 87.9,2016-09-16 18:00:00, None,12.03,38
None, None, None, None, 88.3,2016-09-16 19:00:00, None,11.49,38
None, None, None, None, 89.1,2016-09-16 20:00:00, None,11.36,38
None, None, None, None, 91.4,2016-09-16 21:00:00, None,11.18,38
None, None, None, None, 92.0,2016-09-16 22:00:00, None,11.02,38
None, None, None, None, 92.7,2016-09-16 23:00:00, None,10.88,38
None, None, None, None, 92.6,2016-09-17 00:00:00, None,10.76,38
None, None, None, None, 85.6,2016-09-17 01:00:00, None,10.58,38
None, None, None, None, 82.9,2016-09-17 02:00:00, None,9.81,38
None, None, None, None, 82.0,2016-09-17 03:00:00, None,9.44,38
None, None, None, None, 71.3,2016-09-17 04:00:00, None,10.33,38
None, None, None, None, 74.0,2016-09-17 05:00:00, None,9.6,38
None, None, None, None, 72.8,2016-09-17 06:00:00, None,9.66,38
None, None, None, None, 73.5,2016-09-17 07:00:00, None,9.92,38
None, None, None, None, 78.4,2016-09-17 08:00:00, None,9.63,38
None, None, None, None, 83.9,2016-09-17 09:00:00, None,9.6,38
None, None, None, None, 84.2,2016-09-17 10:00:00, None,9.92,38
None, None, None, None, 87.1,2016-09-17 11:00:00, None,9.97,38
None, None, None, None, 84.9,2016-09-17 12:00:00, None,10.53,38
None, None, None, None, 75.6,2016-09-17 13:00:00, None,12.99,38
None, None, None, None, 67.67,2016-09-17 14:00:00, None,14.44,38
None, None, None, None, 65.1,2016-09-17 15:00:00, None,14.71,38
None, None, None, None, 62.56,2016-09-17 16:00:00, None,14.73,38
None, None, None, None, 62.71,2016-09-17 17:00:00, None,13.48,38
None, None, None, None, 73.0,2016-09-17 18:00:00, None,12.1,38
None, None, None, None, 74.0,2016-09-17 19:00:00, None,9.26,38
None, None, None, None, 77.0,2016-09-17 20:00:00, None,8.33,38
None, None, None, None, 81.8,2016-09-17 21:00:00, None,7.58,38
None, None, None, None, 86.1,2016-09-17 22:00:00, None,6.77,38
None, None, None, None, 89.7,2016-09-17 23:00:00, None,6.06,38
