station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
91.1, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, None, 127.5, None, -3.526, None, None, None, None, None, None, None, None, None, 2018-01-02 08:00:00, None
93.7, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, None, 128.1, None, -2.413, None, None, None, None, None, None, None, None, None, 2018-01-02 09:00:00, None
90.9, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, None, 127.3, None, -3.443, None, None, None, None, None, None, None, None, None, 2018-01-02 10:00:00, None
95.4, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, None, 127.3, None, -1.225, None, None, None, None, None, None, None, None, None, 2018-01-02 11:00:00, None
95.2, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, None, 127.6, None, -1.673, None, None, None, None, None, None, None, None, None, 2018-01-02 12:00:00, None
94.8, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, None, 127.4, None, -1.902, None, None, None, None, None, None, None, None, None, 2018-01-02 13:00:00, None
94.9, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, None, 128.8, None, -1.682, None, None, None, None, None, None, None, None, None, 2018-01-02 14:00:00, None
94.0, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, None, 127.4, None, -2.219, None, None, None, None, None, None, None, None, None, 2018-01-02 15:00:00, None
93.7, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, None, 128.1, None, -2.2, None, None, None, None, None, None, None, None, None, 2018-01-02 16:00:00, None
94.4, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, None, 127.9, None, -1.835, None, None, None, None, None, None, None, None, None, 2018-01-02 17:00:00, None
94.5, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, None, 127.4, None, -1.818, None, None, None, None, None, None, None, None, None, 2018-01-02 18:00:00, None
94.6, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, None, 127.8, None, -1.779, None, None, None, None, None, None, None, None, None, 2018-01-02 19:00:00, None
92.7, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, None, 127.5, None, -2.65, None, None, None, None, None, None, None, None, None, 2018-01-02 20:00:00, None
93.5, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, None, 127.9, None, -2.083, None, None, None, None, None, None, None, None, None, 2018-01-02 21:00:00, None
92.7, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, None, 127.6, None, -2.179, None, None, None, None, None, None, None, None, None, 2018-01-02 22:00:00, None
92.2, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, None, 127.7, None, -2.256, None, None, None, None, None, None, None, None, None, 2018-01-02 23:00:00, None
91.4, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, None, 127.4, None, -2.437, None, None, None, None, None, None, None, None, None, 2018-01-03 00:00:00, None
91.0, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, None, 127.5, None, -3.155, None, None, None, None, None, None, None, None, None, 2018-01-03 01:00:00, None
90.9, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, None, 128.3, None, -3.049, None, None, None, None, None, None, None, None, None, 2018-01-03 02:00:00, None
89.6, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, None, 126.9, None, -3.482, None, None, None, None, None, None, None, None, None, 2018-01-03 03:00:00, None
92.1, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, None, 127.0, None, -2.436, None, None, None, None, None, None, None, None, None, 2018-01-03 04:00:00, None
93.1, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, None, 127.4, None, -2.447, None, None, None, None, None, None, None, None, None, 2018-01-03 05:00:00, None
90.9, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, None, 127.5, None, -3.116, None, None, None, None, None, None, None, None, None, 2018-01-03 06:00:00, None
