station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, stn_pres
None, -1.97, None, None, None, None, 65.53, None, 0.123, 44.15, None, None, None, None, None, None, None, None, None, None, None, 2018-01-02 18:00:00, None, None, 82.2, None
None, -1.798, None, None, None, None, 37.86, None, 0.293, 92.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-02 19:00:00, None, None, 81.9, None
None, -1.873, None, None, None, None, 58.32, None, 0.177, 67.58, None, None, None, None, None, None, None, None, None, None, None, 2018-01-02 20:00:00, None, None, 81.7, None
None, -1.883, None, None, None, None, 44.75, None, 0.246, 59.59, None, None, None, None, None, None, None, None, None, None, None, 2018-01-02 21:00:00, None, None, 81.6, None
None, -2.721, None, None, None, None, 40.3, None, 0.266, 101.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-02 22:00:00, None, None, 81.6, None
None, -3.244, None, None, None, None, 43.13, None, 0.253, 83.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-02 23:00:00, None, None, 81.5, None
None, -3.618, None, None, None, None, 67.96, None, 0.106, 83.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 00:00:00, None, None, 81.5, None
None, -3.741, None, None, None, None, 69.76, None, 0.091, 48.04, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 01:00:00, None, None, 81.5, None
None, -3.454, None, None, None, None, 76.6, None, 0.038, 358.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 02:00:00, None, None, 81.5, None
None, -3.56, None, None, None, None, 69.38, None, 0.094, 35.42, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 03:00:00, None, None, 81.5, None
None, -3.157, None, None, None, None, 68.44, None, 0.105, 358.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 04:00:00, None, None, 81.6, None
None, -2.939, None, None, None, None, 61.88, None, 0.15, 25.27, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 05:00:00, None, None, 81.6, None
None, -2.166, None, None, None, None, 75.1, None, 0.05, 262.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 06:00:00, None, None, 81.6, None
None, -2.548, None, None, None, None, 61.91, None, 0.149, 59.63, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 07:00:00, None, None, 81.5, None
None, -0.99, None, None, None, None, 42.7, None, 0.256, 2.22, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 08:00:00, None, None, 81.8, None
None, -2.408, None, None, None, None, 77.8, None, 0.027, 304.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 09:00:00, None, None, 81.7, None
None, -1.0, None, None, None, None, 64.84, None, 0.129, 351.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 10:00:00, None, None, 81.8, None
None, 0.337, None, None, None, None, 76.4, None, 0.04, 59.24, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 11:00:00, None, None, 81.6, None
None, -0.156, None, None, None, None, 56.25, None, 0.305, 352.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 12:00:00, None, None, 81.7, None
None, 0.754, None, None, None, None, 76.0, None, 0.1, 303.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 13:00:00, None, None, 80.4, None
None, -0.159, None, None, None, None, 74.0, None, 0.173, 97.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 14:00:00, None, None, 81.1, None
None, 0.039, None, None, None, None, 40.2, None, 0.448, 191.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 15:00:00, None, None, 80.8, None
None, 0.156, None, None, None, None, 76.5, None, 0.098, 121.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 16:00:00, None, None, 81.1, None
None, 0.071, None, None, None, None, 74.1, None, 0.152, 287.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 17:00:00, None, None, 81.2, None
None, -0.014, None, None, None, None, 69.23, None, 0.282, 273.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 18:00:00, None, None, 81.3, None
None, -1.039, None, None, None, None, 68.17, None, 0.154, 11.39, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 19:00:00, None, None, 80.9, None
None, -1.885, None, None, None, None, 61.33, None, 0.642, 140.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 20:00:00, None, None, 80.8, None
None, -2.59, None, None, None, None, 73.9, None, 0.308, 89.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 21:00:00, None, None, 81.0, None
None, -0.459, None, None, None, None, 58.2, None, 0.788, 279.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 22:00:00, None, None, 80.9, None
None, -0.269, None, None, None, None, 71.7, None, 0.246, 255.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 23:00:00, None, None, 80.8, None
None, -0.222, None, None, None, None, 76.5, None, 0.136, 325.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 00:00:00, None, None, 80.9, None
None, -0.65, None, None, None, None, 70.7, None, 0.204, 43.98, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 01:00:00, None, None, 80.8, None
None, -0.488, None, None, None, None, 75.5, None, 0.221, 219.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 02:00:00, None, None, 80.8, None
None, -0.536, None, None, None, None, 76.2, None, 0.224, 310.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 03:00:00, None, None, 80.8, None
None, -0.451, None, None, None, None, 68.03, None, 0.397, 209.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 04:00:00, None, None, 81.0, None
None, -0.298, None, None, None, None, 70.7, None, 0.281, 188.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 05:00:00, None, None, 81.0, None
None, -0.336, None, None, None, None, 68.63, None, 0.456, 309.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 06:00:00, None, None, 80.9, None
None, -0.213, None, None, None, None, 73.7, None, 0.166, 338.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 07:00:00, None, None, 80.7, None
None, -0.403, None, None, None, None, 74.3, None, 0.139, 308.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 08:00:00, None, None, 80.7, None
None, -0.412, None, None, None, None, 71.3, None, 0.19, 240.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 09:00:00, None, None, 80.6, None
None, -0.84, None, None, None, None, 79.7, None, 0.041, 137.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 10:00:00, None, None, 80.6, None
None, -0.944, None, None, None, None, 76.6, None, 0.143, 145.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 11:00:00, None, None, 80.4, None
None, -0.374, None, None, None, None, 75.3, None, 0.198, 346.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 12:00:00, None, None, 80.4, None
None, -0.384, None, None, None, None, 57.56, None, 0.702, 155.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 13:00:00, None, None, 80.5, None
None, -0.043, None, None, None, None, 64.95, None, 0.289, 170.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 14:00:00, None, None, 80.4, None
None, -0.432, None, None, None, None, 75.4, None, 0.211, 97.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 15:00:00, None, None, 80.5, None
None, -0.422, None, None, None, None, 71.8, None, 0.352, 210.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 16:00:00, None, None, 80.3, None
None, 0.138, None, None, None, None, 49.21, None, 0.466, 321.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 17:00:00, None, None, 80.4, None
None, 0.28, None, None, None, None, 68.48, None, 0.35, 254.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 18:00:00, None, None, 80.4, None
None, 0.252, None, None, None, None, 59.99, None, 0.592, 225.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 19:00:00, None, None, 80.3, None
None, 1.02, None, None, None, None, 63.92, None, 0.42, 296.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 20:00:00, None, None, 80.3, None
None, -0.023, None, None, None, None, 74.5, None, 0.126, 252.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 21:00:00, None, None, 80.5, None
None, 1.191, None, None, None, None, 61.91, None, 0.54, 271.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 22:00:00, None, None, 80.6, None
None, 1.751, None, None, None, None, 64.9, None, 0.545, 304.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 23:00:00, None, None, 80.3, None
None, 0.669, None, None, None, None, 69.22, None, 0.498, 265.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 00:00:00, None, None, 80.2, None
None, 0.138, None, None, None, None, 69.69, None, 0.494, 293.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 01:00:00, None, None, 80.1, None
None, 0.28, None, None, None, None, 67.53, None, 0.498, 256.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 02:00:00, None, None, 79.6, None
None, -0.166, None, None, None, None, 74.3, None, 0.223, 254.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 03:00:00, None, None, 79.9, None
None, -0.204, None, None, None, None, 63.32, None, 0.304, 256.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 04:00:00, None, None, 79.9, None
None, 0.413, None, None, None, None, 74.3, None, 0.191, 302.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 05:00:00, None, None, 79.7, None
None, 0.65, None, None, None, None, 74.2, None, 0.157, 352.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 06:00:00, None, None, 79.5, None
None, 0.261, None, None, None, None, 77.4, None, 0.127, 172.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 07:00:00, None, None, 79.6, None
None, -0.555, None, None, None, None, 44.92, None, 1.152, 148.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 08:00:00, None, None, 79.6, None
None, -0.612, None, None, None, None, 29.97, None, 0.97, 140.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 09:00:00, None, None, 79.6, None
None, -0.289, None, None, None, None, 47.24, None, 1.345, 120.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 10:00:00, None, None, 79.5, None
None, 0.128, None, None, None, None, 75.8, None, 0.282, 135.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 11:00:00, None, None, 79.7, None
None, 0.394, None, None, None, None, 60.58, None, 0.779, 63.76, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 12:00:00, None, None, 78.9, None
None, 0.925, None, None, None, None, 55.7, None, 0.617, 338.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 13:00:00, None, None, 79.0, None
None, 1.219, None, None, None, None, 67.22, None, 0.373, 60.93, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 14:00:00, None, None, 79.1, None
None, 0.44, None, None, None, None, 53.39, None, 0.912, 92.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 15:00:00, None, None, 79.1, None
None, 0.375, None, None, None, None, 53.41, None, 1.015, 110.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 16:00:00, None, None, 79.0, None
None, 0.005, None, None, None, None, 57.98, None, 0.489, 55.28, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 17:00:00, None, None, 78.9, None
None, 0.1, None, None, None, None, 61.23, None, 0.183, 19.22, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 18:00:00, None, None, 78.4, None
None, -0.223, None, None, None, None, 32.82, None, 1.443, 99.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 19:00:00, None, None, 80.2, None
None, -0.602, None, None, None, None, 25.44, None, 5.237, 106.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 20:00:00, None, None, 79.0, None
None, -0.954, None, None, None, None, 55.77, None, 1.69, 115.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 21:00:00, None, None, 79.5, None
None, -2.075, None, None, None, None, 57.88, None, 1.465, 4.053, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 22:00:00, None, None, 79.8, None
None, -2.539, None, None, None, None, 70.1, None, 0.675, 326.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 23:00:00, None, None, 79.4, None
None, -2.567, None, None, None, None, 39.4, None, 1.611, 346.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 00:00:00, None, None, 79.1, None
None, -2.48, None, None, None, None, 23.14, None, 1.868, 343.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 01:00:00, None, None, 78.9, None
None, -2.348, None, None, None, None, 21.57, None, 1.816, 339.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 02:00:00, None, None, 78.8, None
None, -2.213, None, None, None, None, 59.83, None, 1.027, 329.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 03:00:00, None, None, 82.6, None
None, -2.842, None, None, None, None, 31.81, None, 1.844, 332.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 04:00:00, None, None, 81.9, None
None, -3.179, None, None, None, None, 12.91, None, 2.893, 341.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 05:00:00, None, None, 81.4, None
None, -2.69, None, None, None, None, 16.58, None, 2.441, 343.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 06:00:00, None, None, 81.3, None
None, -2.69, None, None, None, None, 46.45, None, 1.385, 341.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 07:00:00, None, None, 81.2, None
None, -2.663, None, None, None, None, 16.47, None, 1.39, 347.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 08:00:00, None, None, 80.8, None
None, -2.529, None, None, None, None, 46.37, None, 0.742, 348.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 09:00:00, None, None, 81.0, None
None, -2.443, None, None, None, None, 28.51, None, 0.634, 353.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 10:00:00, None, None, 81.5, None
None, -2.101, None, None, None, None, 57.15, None, 0.368, 78.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 11:00:00, None, None, 79.8, None
None, -1.989, None, None, None, None, 52.01, None, 0.498, 133.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 12:00:00, None, None, 82.4, None
None, -1.857, None, None, None, None, 35.73, None, 0.496, 95.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 13:00:00, None, None, 83.0, None
None, -1.353, None, None, None, None, 59.23, None, 0.322, 78.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 14:00:00, None, None, 83.3, None
None, -1.22, None, None, None, None, 70.3, None, 0.325, 126.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 15:00:00, None, None, 81.3, None
None, -1.647, None, None, None, None, 45.21, None, 0.875, 72.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 16:00:00, None, None, 81.9, None
None, -1.59, None, None, None, None, 67.6, None, 0.293, 277.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 17:00:00, None, None, 82.1, None
None, -1.39, None, None, None, None, 40.69, None, 0.53, 325.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 18:00:00, None, None, 84.0, None
None, -1.143, None, None, None, None, 44.17, None, 0.706, 345.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 19:00:00, None, None, 84.3, None
None, -0.677, None, None, None, None, 25.32, None, 1.464, 5.998, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 20:00:00, None, None, 84.8, None
None, -0.82, None, None, None, None, 26.0, None, 1.227, 353.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 21:00:00, None, None, 84.9, None
None, -0.64, None, None, None, None, 30.76, None, 1.346, 345.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 22:00:00, None, None, 84.9, None
None, -0.593, None, None, None, None, 58.78, None, 0.347, 260.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 23:00:00, None, None, 84.8, None
None, -0.83, None, None, None, None, 39.59, None, 0.33, 302.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 00:00:00, None, None, 84.7, None
None, -0.725, None, None, None, None, 12.52, None, 0.857, 334.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 01:00:00, None, None, 84.7, None
None, -0.755, None, None, None, None, 10.13, None, 0.74, 330.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 02:00:00, None, None, 84.6, None
None, -0.753, None, None, None, None, 20.38, None, 1.077, 330.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 03:00:00, None, None, 84.6, None
None, -0.773, None, None, None, None, 30.05, None, 1.387, 320.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 04:00:00, None, None, 84.6, None
None, -0.877, None, None, None, None, 12.27, None, 1.588, 333.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 05:00:00, None, None, 84.5, None
None, -0.696, None, None, None, None, 24.87, None, 1.061, 337.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 06:00:00, None, None, 84.5, None
None, -0.403, None, None, None, None, 27.33, None, 1.788, 318.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 07:00:00, None, None, 84.3, None
None, 0.376, None, None, None, None, 29.38, None, 3.09, 1.092, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 08:00:00, None, None, 84.4, None
None, 0.622, None, None, None, None, 25.45, None, 4.144, 359.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 09:00:00, None, None, 84.0, None
None, 0.736, None, None, None, None, 36.41, None, 3.643, 9.02, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 10:00:00, None, None, 83.6, None
None, 0.65, None, None, None, None, 41.42, None, 2.787, 331.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 11:00:00, None, None, 84.8, None
None, 1.039, None, None, None, None, 26.25, None, 4.973, 348.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 12:00:00, None, None, 85.3, None
None, 1.011, None, None, None, None, 21.92, None, 7.68, 356.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 13:00:00, None, None, 85.9, None
None, 1.201, None, None, None, None, 30.71, None, 4.256, 349.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 14:00:00, None, None, 85.8, None
None, 0.375, None, None, None, None, 25.74, None, 4.727, 343.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 15:00:00, None, None, 85.3, None
None, 0.508, None, None, None, None, 21.38, None, 6.465, 351.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 16:00:00, None, None, 87.8, None
None, 0.185, None, None, None, None, 28.73, None, 5.477, 352.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 17:00:00, None, None, 89.2, None
None, 0.603, None, None, None, None, 31.45, None, 3.021, 359.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 18:00:00, None, None, 90.1, None
None, 0.574, None, None, None, None, 30.1, None, 2.506, 343.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 19:00:00, None, None, 90.0, None
None, 0.271, None, None, None, None, 31.42, None, 1.565, 349.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 20:00:00, None, None, 89.9, None
None, 0.242, None, None, None, None, 38.09, None, 0.275, 315.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 21:00:00, None, None, 88.0, None
None, 0.498, None, None, None, None, 40.33, None, 0.266, 307.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 22:00:00, None, None, 88.6, None
None, 0.081, None, None, None, None, 26.67, None, 0.315, 328.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 23:00:00, None, None, 90.4, None
None, 0.081, None, None, None, None, 32.48, None, 0.296, 329.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 01:00:00, None, None, 90.9, None
None, 0.11, None, None, None, None, 26.8, None, 0.314, 339.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 02:00:00, None, None, 91.7, None
None, 0.242, None, None, None, None, 27.6, None, 0.312, 326.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 03:00:00, None, None, 92.9, None
None, 0.109, None, None, None, None, 18.82, None, 0.334, 333.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 04:00:00, None, None, 93.3, None
None, 0.062, None, None, None, None, 22.07, None, 0.327, 330.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 05:00:00, None, None, 92.8, None
None, -0.64, None, None, None, None, 26.23, None, 0.316, 346.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 06:00:00, None, None, 92.3, None
None, 0.033, None, None, None, None, 16.14, None, 0.339, 329.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 07:00:00, None, None, 93.2, None
None, -0.261, None, None, None, None, 11.99, None, 0.345, 336.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 08:00:00, None, None, 94.4, None
None, 0.11, None, None, None, None, 6.552, None, 0.351, 335.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 09:00:00, None, None, 94.6, None
None, 0.195, None, None, None, None, 0.837, None, 0.353, 335.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 10:00:00, None, None, 93.2, None
None, 0.185, None, None, None, None, 9.44, None, 0.348, 345.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 11:00:00, None, None, 95.9, None
None, -0.062, None, None, None, None, 37.99, None, 0.275, 333.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 12:00:00, None, None, 94.8, None
None, -0.005, None, None, None, None, 53.19, None, 0.207, 82.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 13:00:00, None, None, 96.9, None
None, 0.204, None, None, None, None, 60.07, None, 0.164, 56.91, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 14:00:00, None, None, 97.1, None
None, 0.394, None, None, None, None, 56.64, None, 0.185, 104.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 15:00:00, None, None, 97.0, None
None, -0.033, None, None, None, None, 52.19, None, 0.211, 128.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 16:00:00, None, None, 96.5, None
None, -0.365, None, None, None, None, 59.28, None, 0.169, 116.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 17:00:00, None, None, 96.9, None
None, -0.508, None, None, None, None, 71.1, None, 0.082, 124.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 18:00:00, None, None, 96.7, None
None, -1.077, None, None, None, None, 71.7, None, 0.077, 240.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 19:00:00, None, None, 96.4, None
None, -1.76, None, None, None, None, 75.8, None, 0.044, 205.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 20:00:00, None, None, 95.8, None
None, -1.712, None, None, None, None, 60.94, None, 0.154, 328.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 21:00:00, None, None, 95.7, None
None, -2.168, None, None, None, None, 61.16, None, 0.154, 2.579, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 22:00:00, None, None, 95.6, None
None, -2.433, None, None, None, None, 38.45, None, 0.274, 341.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 23:00:00, None, None, 95.7, None
None, -2.776, None, None, None, None, 31.82, None, 0.299, 339.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 00:00:00, None, None, 95.3, None
None, -3.062, None, None, None, None, 19.43, None, 0.333, 339.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 01:00:00, None, None, 95.1, None
None, -3.358, None, None, None, None, 15.21, None, 0.341, 348.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 02:00:00, None, None, 95.0, None
None, -3.617, None, None, None, None, 13.53, None, 0.344, 349.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 03:00:00, None, None, 94.7, None
None, -4.173, None, None, None, None, 14.14, None, 0.344, 348.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 04:00:00, None, None, 94.6, None
None, -4.432, None, None, None, None, 14.5, None, 0.344, 348.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 05:00:00, None, None, 94.6, None
None, -4.625, None, None, None, None, 15.31, None, 0.342, 348.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 06:00:00, None, None, 94.5, None
None, -4.857, None, None, None, None, 16.64, None, 0.339, 349.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 07:00:00, None, None, 94.5, None
