station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -1.792, 65.17, None, None, None, None, None, None, None, -7.0, None, None, None, 2018-03-05 04:00:00, None, -0.652, None
None, -1.801, 63.61, None, None, None, None, None, None, None, -7.0, None, None, None, 2018-03-05 05:00:00, None, -0.651, None
None, -2.034, 64.09, None, None, None, None, None, None, None, -7.0, None, None, None, 2018-03-05 06:00:00, None, -0.69, None
None, -2.133, 64.76, None, None, None, None, None, None, None, -7.0, None, None, None, 2018-03-05 07:00:00, None, -0.662, None
None, -1.985, 62.34, None, None, None, None, None, None, None, -8.0, None, None, None, 2018-03-05 08:00:00, None, -0.661, None
None, -1.505, 60.24, None, None, None, None, None, None, None, -7.0, None, None, None, 2018-03-05 09:00:00, None, -0.613, None
None, -0.886, 60.3, None, None, None, None, None, None, None, -7.0, None, None, None, 2018-03-05 10:00:00, None, -0.645, None
None, 1.513, 53.75, None, None, None, None, None, None, None, -7.0, None, None, None, 2018-03-05 11:00:00, None, -0.921, None
None, 1.01, 64.19, None, None, None, None, None, None, None, -5.0, None, None, None, 2018-03-05 12:00:00, None, -0.673, None
None, 1.922, 67.42, None, None, None, None, None, None, None, -3.0, None, None, None, 2018-03-05 13:00:00, None, -0.662, None
None, 2.694, 76.5, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-05 14:00:00, None, -0.667, None
None, 2.742, 80.8, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-05 15:00:00, None, -0.653, None
None, 3.514, 70.4, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-05 16:00:00, None, -0.638, None
None, 2.646, 82.4, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-05 17:00:00, None, -0.641, None
None, 2.405, 82.9, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-05 18:00:00, None, -0.685, None
None, 1.649, 85.2, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-05 19:00:00, None, -0.678, None
None, 1.22, 86.5, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-05 20:00:00, None, -0.685, None
None, 1.368, 83.4, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-05 21:00:00, None, -0.526, None
None, 0.596, 86.9, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-05 22:00:00, None, -0.692, None
None, 0.741, 86.7, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-05 23:00:00, None, -0.614, None
None, 0.403, 88.8, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-06 00:00:00, None, -0.64, None
None, 0.259, 87.9, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-06 01:00:00, None, -0.608, None
None, -0.176, 89.7, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-06 02:00:00, None, -0.613, None
None, -0.513, 90.9, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-06 03:00:00, None, -0.637, None
None, -0.658, 91.7, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-06 04:00:00, None, -0.601, None
None, 0.116, 86.8, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-06 05:00:00, None, -0.67, None
None, 0.356, 82.1, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-06 06:00:00, None, -0.731, None
None, 0.548, 72.5, None, None, None, None, None, None, None, -4.0, None, None, None, 2018-03-06 07:00:00, None, -0.616, None
None, 0.645, 67.98, None, None, None, None, None, None, None, -5.0, None, None, None, 2018-03-06 08:00:00, None, -0.649, None
None, 1.272, 64.88, None, None, None, None, None, None, None, -5.0, None, None, None, 2018-03-06 09:00:00, None, -0.583, None
None, 2.043, 59.89, None, None, None, None, None, None, None, -5.0, None, None, None, 2018-03-06 10:00:00, None, -0.64, None
None, 3.422, 53.67, None, None, None, None, None, None, None, -5.0, None, None, None, 2018-03-06 11:00:00, None, -0.732, None
None, 4.72, 46.99, None, None, None, None, None, None, None, -6.0, None, None, None, 2018-03-06 12:00:00, None, -0.673, None
None, 5.466, 41.79, None, None, None, None, None, None, None, -6.0, None, None, None, 2018-03-06 13:00:00, None, -0.639, None
None, 6.044, 47.04, None, None, None, None, None, None, None, -4.0, None, None, None, 2018-03-06 14:00:00, None, -0.759, None
None, 5.272, 60.52, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-06 15:00:00, None, -0.688, None
None, 5.706, 51.42, None, None, None, None, None, None, None, -4.0, None, None, None, 2018-03-06 16:00:00, None, -0.702, None
None, 4.182, 69.1, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-06 17:00:00, None, -0.779, None
None, 2.79, 74.0, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-06 18:00:00, None, -0.753, None
None, 1.877, 76.4, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-06 19:00:00, None, -0.665, None
None, 1.308, 78.2, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-06 20:00:00, None, -0.741, None
None, 0.693, 84.4, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-06 21:00:00, None, -0.713, None
None, 0.307, 87.4, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-06 22:00:00, None, -0.637, None
None, -0.224, 86.9, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-06 23:00:00, None, -0.703, None
None, -0.272, 88.6, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-07 00:00:00, None, -0.591, None
None, 0.645, 79.4, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-07 01:00:00, None, -0.59, None
None, 1.803, 67.1, None, None, None, None, None, None, None, -4.0, None, None, None, 2018-03-07 02:00:00, None, -0.62, None
None, 1.031, 69.94, None, None, None, None, None, None, None, -4.0, None, None, None, 2018-03-07 03:00:00, None, -0.755, None
None, 1.127, 66.77, None, None, None, None, None, None, None, -4.0, None, None, None, 2018-03-07 04:00:00, None, -0.698, None
None, 1.031, 64.07, None, None, None, None, None, None, None, -5.0, None, None, None, 2018-03-07 05:00:00, None, -0.584, None
None, 1.224, 58.94, None, None, None, None, None, None, None, -6.0, None, None, None, 2018-03-07 06:00:00, None, -0.663, None
None, 0.886, 59.15, None, None, None, None, None, None, None, -6.0, None, None, None, 2018-03-07 07:00:00, None, -0.686, None
None, 1.224, 55.44, None, None, None, None, None, None, None, -7.0, None, None, None, 2018-03-07 08:00:00, None, -0.645, None
None, 1.851, 53.48, None, None, None, None, None, None, None, -7.0, None, None, None, 2018-03-07 09:00:00, None, -0.657, None
None, 2.575, 51.12, None, None, None, None, None, None, None, -6.0, None, None, None, 2018-03-07 10:00:00, None, -0.631, None
None, 4.918, 42.21, None, None, None, None, None, None, None, -7.0, None, None, None, 2018-03-07 11:00:00, None, -0.746, None
None, 6.148, 37.88, None, None, None, None, None, None, None, -7.0, None, None, None, 2018-03-07 12:00:00, None, -0.674, None
None, 7.66, 35.91, None, None, None, None, None, None, None, -6.0, None, None, None, 2018-03-07 13:00:00, None, -0.754, None
None, 7.9, 40.36, None, None, None, None, None, None, None, -5.0, None, None, None, 2018-03-07 14:00:00, None, -0.629, None
None, 6.469, 47.85, None, None, None, None, None, None, None, -4.0, None, None, None, 2018-03-07 15:00:00, None, -0.62, None
None, 4.31, 64.97, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-07 16:00:00, None, -0.734, None
None, 3.514, 69.71, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-07 17:00:00, None, -0.682, None
None, 2.648, 71.7, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-07 18:00:00, None, -0.618, None
None, 2.282, 75.4, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-07 19:00:00, None, -0.626, None
None, 2.381, 74.5, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-07 20:00:00, None, -0.761, None
None, 3.201, 66.43, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-07 21:00:00, None, -0.66, None
None, 2.525, 70.3, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-07 22:00:00, None, -0.687, None
None, 2.189, 71.9, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-07 23:00:00, None, -0.772, None
None, 0.403, 78.8, None, None, None, None, None, None, None, -3.0, None, None, None, 2018-03-08 00:00:00, None, -0.754, None
None, -0.513, 83.3, None, None, None, None, None, None, None, -3.0, None, None, None, 2018-03-08 01:00:00, None, -0.75, None
None, -0.078, 85.4, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-08 02:00:00, None, -0.676, None
None, -0.847, 86.3, None, None, None, None, None, None, None, -3.0, None, None, None, 2018-03-08 03:00:00, None, -0.673, None
None, -0.368, 84.5, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-08 04:00:00, None, -0.669, None
None, -0.031, 81.7, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-08 05:00:00, None, -0.529, None
None, 1.224, 75.2, None, None, None, None, None, None, None, -3.0, None, None, None, 2018-03-08 06:00:00, None, -0.82, None
None, 0.114, 83.3, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-08 07:00:00, None, -0.636, None
None, 0.789, 78.2, None, None, None, None, None, None, None, -3.0, None, None, None, 2018-03-08 08:00:00, None, -0.642, None
None, 1.272, 77.2, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-08 09:00:00, None, -0.622, None
None, 2.759, 67.64, None, None, None, None, None, None, None, -3.0, None, None, None, 2018-03-08 10:00:00, None, -0.601, None
None, 3.468, 67.42, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-08 11:00:00, None, -0.58, None
None, 2.839, 78.7, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-08 12:00:00, None, -0.591, None
None, 2.598, 83.7, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-08 13:00:00, None, -0.619, None
None, 2.07, 89.8, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-08 14:00:00, None, -0.514, None
None, 1.688, 92.6, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-08 15:00:00, None, -0.591, None
None, 0.833, 95.1, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-08 16:00:00, None, -0.619, None
None, 0.548, 96.0, None, None, None, None, None, None, None, None, None, None, None, 2018-03-08 17:00:00, None, -0.545, None
None, 0.982, 96.3, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-08 18:00:00, None, -0.583, None
None, 1.368, 96.0, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-08 19:00:00, None, -0.687, None
None, 2.285, 91.5, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-08 20:00:00, None, -0.658, None
None, 1.272, 94.1, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-08 21:00:00, None, -0.642, None
None, 1.368, 95.1, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-08 22:00:00, None, -0.28, None
None, 0.886, 94.1, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-08 23:00:00, None, -0.646, None
None, 1.079, 95.1, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-09 00:00:00, None, -0.584, None
None, 1.079, 94.7, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-09 01:00:00, None, -0.601, None
None, 1.754, 92.2, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-09 02:00:00, None, -0.609, None
None, 1.754, 92.7, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-09 03:00:00, None, -0.719, None
None, 1.272, 90.6, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-09 04:00:00, None, -0.615, None
None, 0.789, 93.9, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-09 05:00:00, None, -0.625, None
None, 1.32, 92.2, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-09 06:00:00, None, -0.503, None
None, 0.838, 94.1, None, None, None, None, None, None, None, None, None, None, None, 2018-03-09 07:00:00, None, -0.635, None
None, 1.079, 93.3, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-09 08:00:00, None, -0.677, None
None, 2.285, 93.1, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-09 09:00:00, None, -0.618, None
None, 3.759, 76.0, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-09 10:00:00, None, -0.673, None
None, 4.961, 68.5, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-09 11:00:00, None, -0.664, None
None, 5.66, 62.75, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-09 12:00:00, None, -0.665, None
None, 6.223, 58.89, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-09 13:00:00, None, -0.718, None
None, 6.796, 59.63, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-09 14:00:00, None, -0.637, None
None, 6.811, 63.15, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-09 15:00:00, None, -0.626, None
None, 6.863, 65.58, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-09 16:00:00, None, -0.697, None
None, 4.452, 83.2, None, None, None, None, None, None, None, 2.0, None, None, None, 2018-03-09 17:00:00, None, -0.723, None
None, 4.574, 76.4, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-09 18:00:00, None, -0.818, None
None, 3.852, 79.3, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-09 19:00:00, None, -0.786, None
None, 2.839, 84.7, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-09 20:00:00, None, -0.726, None
None, 2.463, 88.4, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-09 21:00:00, None, -0.691, None
None, 2.086, 90.0, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-09 22:00:00, None, -0.711, None
None, 1.465, 93.1, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-09 23:00:00, None, -0.578, None
None, 1.658, 91.5, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-10 00:00:00, None, -0.605, None
None, 1.802, 88.0, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-10 01:00:00, None, -0.658, None
None, 1.947, 87.9, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-10 02:00:00, None, -0.582, None
None, 1.513, 86.8, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-10 03:00:00, None, -0.589, None
None, 1.417, 85.3, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-10 04:00:00, None, -0.67, None
None, 1.031, 85.7, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-10 05:00:00, None, -0.606, None
None, 0.838, 85.4, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-10 06:00:00, None, -0.647, None
None, 1.079, 82.8, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-10 07:00:00, None, -0.604, None
None, 1.417, 76.8, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-10 08:00:00, None, -0.647, None
None, 2.768, 66.43, None, None, None, None, None, None, None, -3.0, None, None, None, 2018-03-10 09:00:00, None, -0.59, None
None, 3.969, 60.63, None, None, None, None, None, None, None, -3.0, None, None, None, 2018-03-10 10:00:00, None, -0.636, None
None, 6.12, 49.42, None, None, None, None, None, None, None, -4.0, None, None, None, 2018-03-10 11:00:00, None, -0.686, None
None, 7.11, 45.56, None, None, None, None, None, None, None, -4.0, None, None, None, 2018-03-10 12:00:00, None, -0.592, None
None, 8.96, 46.35, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-10 13:00:00, None, -0.767, None
None, 8.09, 57.2, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-10 14:00:00, None, -0.784, None
None, 4.86, 67.91, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-10 15:00:00, None, -0.744, None
None, 7.15, 53.85, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-10 16:00:00, None, -0.524, None
None, 6.697, 55.01, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-10 17:00:00, None, -0.601, None
None, 3.852, 72.1, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-10 18:00:00, None, -0.925, None
None, 1.74, 85.6, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-10 19:00:00, None, -0.636, None
None, 1.513, 88.8, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-10 20:00:00, None, -0.615, None
None, 2.623, 77.0, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-10 21:00:00, None, -0.609, None
None, 2.671, 76.3, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-10 22:00:00, None, -0.679, None
None, 2.864, 72.7, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-10 23:00:00, None, -0.634, None
None, 2.382, 74.9, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-11 00:00:00, None, -0.8, None
None, 2.189, 74.6, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-11 01:00:00, None, -0.71, None
None, 1.272, 78.0, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-11 04:00:00, None, -0.854, None
None, 3.202, 61.51, None, None, None, None, None, None, None, -3.0, None, None, None, 2018-03-11 05:00:00, None, -0.685, None
None, 2.961, 60.9, None, None, None, None, None, None, None, -4.0, None, None, None, 2018-03-11 06:00:00, None, -0.591, None
None, 3.057, 61.1, None, None, None, None, None, None, None, -4.0, None, None, None, 2018-03-11 07:00:00, None, -0.568, None
None, 2.719, 59.55, None, None, None, None, None, None, None, -4.0, None, None, None, 2018-03-11 08:00:00, None, -0.76, None
None, 2.912, 56.58, None, None, None, None, None, None, None, -5.0, None, None, None, 2018-03-11 09:00:00, None, -0.683, None
None, 3.488, 53.14, None, None, None, None, None, None, None, -5.0, None, None, None, 2018-03-11 10:00:00, None, -0.646, None
None, 4.489, 49.16, None, None, None, None, None, None, None, -5.0, None, None, None, 2018-03-11 11:00:00, None, -0.622, None
None, 6.312, 46.99, None, None, None, None, None, None, None, -4.0, None, None, None, 2018-03-11 12:00:00, None, -0.566, None
None, 7.78, 41.52, None, None, None, None, None, None, None, -4.0, None, None, None, 2018-03-11 13:00:00, None, -0.576, None
None, 9.61, 38.48, None, None, None, None, None, None, None, -4.0, None, None, None, 2018-03-11 14:00:00, None, -0.623, None
None, 8.98, 52.77, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-11 15:00:00, None, -0.47, None
None, 8.31, 57.42, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-11 16:00:00, None, -0.611, None
None, 7.3, 64.16, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-11 17:00:00, None, -0.867, None
None, 4.742, 73.1, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-11 18:00:00, None, -0.717, None
None, 3.753, 78.9, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-11 19:00:00, None, -0.673, None
None, 2.839, 83.1, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-11 20:00:00, None, -0.688, None
None, 1.982, 86.8, None, None, None, None, None, None, None, None, None, None, None, 2018-03-11 21:00:00, None, -0.686, None
None, 1.513, 88.8, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-11 22:00:00, None, -0.614, None
None, -0.127, 90.7, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-11 23:00:00, None, -0.722, None
None, 0.259, 91.4, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-12 00:00:00, None, -0.652, None
None, 2.285, 83.9, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-12 01:00:00, None, -0.67, None
None, 2.623, 82.1, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-12 02:00:00, None, -0.605, None
None, 2.43, 83.0, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-12 03:00:00, None, -0.49, None
None, 2.189, 82.2, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-12 04:00:00, None, -0.694, None
None, 2.719, 80.7, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-12 05:00:00, None, -0.563, None
None, 2.478, 80.7, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-12 06:00:00, None, -0.654, None
None, 2.042, 81.9, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-12 07:00:00, None, -0.611, None
None, 4.215, 67.24, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-12 08:00:00, None, -0.673, None
None, 5.405, 61.49, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-12 09:00:00, None, -0.628, None
None, 6.649, 55.22, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-12 10:00:00, None, -0.637, None
None, 8.53, 44.63, None, None, None, None, None, None, None, -3.0, None, None, None, 2018-03-12 11:00:00, None, -0.591, None
None, 10.29, 41.99, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-12 12:00:00, None, -0.697, None
None, 11.27, 40.49, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-12 13:00:00, None, -0.715, None
None, 13.2, 32.81, None, None, None, None, None, None, None, -3.0, None, None, None, 2018-03-12 14:00:00, None, -0.633, None
None, 14.23, 30.11, None, None, None, None, None, None, None, -3.0, None, None, None, 2018-03-12 15:00:00, None, -0.769, None
None, 12.75, 33.41, None, None, None, None, None, None, None, -3.0, None, None, None, 2018-03-12 16:00:00, None, -0.501, None
None, 9.44, 57.4, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-12 17:00:00, None, -0.8, None
None, 7.96, 62.27, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-12 18:00:00, None, -0.551, None
None, 6.477, 67.46, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-12 19:00:00, None, -0.594, None
None, 4.763, 74.8, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-12 20:00:00, None, -0.674, None
None, 5.443, 70.1, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-12 21:00:00, None, -0.636, None
None, 6.263, 65.8, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-12 22:00:00, None, -0.657, None
None, 7.08, 59.13, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-12 23:00:00, None, -0.581, None
None, 6.167, 62.16, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-13 00:00:00, None, -0.528, None
None, 6.504, 60.68, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-13 01:00:00, None, -0.62, None
None, 5.057, 67.69, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-13 02:00:00, None, -0.644, None
None, 7.03, 57.17, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-13 03:00:00, None, -0.606, None
None, 7.08, 54.95, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-13 04:00:00, None, -0.78, None
None, 6.794, 55.96, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-13 05:00:00, None, -0.638, None
None, 8.29, 47.4, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-13 06:00:00, None, -0.708, None
None, 8.34, 47.73, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-13 07:00:00, None, -0.652, None
None, 8.58, 46.25, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-13 08:00:00, None, -0.608, None
None, 8.96, 44.36, None, None, None, None, None, None, None, -3.0, None, None, None, 2018-03-13 09:00:00, None, -0.663, None
None, 9.71, 42.66, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-13 10:00:00, None, -0.621, None
None, 10.24, 41.45, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-13 11:00:00, None, -0.574, None
None, 11.2, 38.69, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-13 12:00:00, None, -0.62, None
None, 11.78, 36.93, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-13 13:00:00, None, -0.609, None
None, 13.54, 32.74, None, None, None, None, None, None, None, -3.0, None, None, None, 2018-03-13 14:00:00, None, -0.676, None
None, 13.01, 34.83, None, None, None, None, None, None, None, -2.0, None, None, None, 2018-03-13 15:00:00, None, -0.71, None
None, 10.02, 49.59, None, None, None, None, None, None, None, None, None, None, None, 2018-03-13 16:00:00, None, -0.422, None
None, 9.18, 60.25, None, None, None, None, None, None, None, 2.0, None, None, None, 2018-03-13 17:00:00, None, -0.629, None
None, 7.2, 68.48, None, None, None, None, None, None, None, 2.0, None, None, None, 2018-03-13 18:00:00, None, -0.642, None
None, 5.513, 73.9, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-13 19:00:00, None, -0.662, None
None, 4.864, 76.6, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-13 20:00:00, None, -0.69, None
None, 4.768, 77.5, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-13 21:00:00, None, -0.599, None
None, 4.382, 80.1, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-13 22:00:00, None, -0.62, None
None, 4.093, 80.5, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-13 23:00:00, None, -0.645, None
None, 3.61, 83.6, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-14 00:00:00, None, -0.561, None
None, 3.466, 84.4, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-14 01:00:00, None, -0.596, None
None, 2.842, 85.8, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-14 02:00:00, None, -0.611, None
None, 2.369, 88.1, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-14 03:00:00, None, -0.623, None
None, 2.236, 90.0, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-14 04:00:00, None, -0.591, None
None, 0.693, 90.8, None, None, None, None, None, None, None, -1.0, None, None, None, 2018-03-14 05:00:00, None, -0.743, None
None, 1.851, 88.4, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-14 06:00:00, None, -0.64, None
None, 3.009, 81.7, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-14 07:00:00, None, -0.588, None
None, 2.912, 81.2, None, None, None, None, None, None, None, None, None, None, None, 2018-03-14 08:00:00, None, -0.549, None
None, 2.671, 83.0, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-14 09:00:00, None, -0.636, None
None, 3.003, 82.3, None, None, None, None, None, None, None, 0.0, None, None, None, 2018-03-14 10:00:00, None, -0.599, None
None, 5.685, 74.2, None, None, None, None, None, None, None, 1.0, None, None, None, 2018-03-14 11:00:00, None, -0.667, None
None, 6.649, 72.9, None, None, None, None, None, None, None, 2.0, None, None, None, 2018-03-14 12:00:00, None, -0.582, None
None, 8.41, 67.47, None, None, None, None, None, None, None, 3.0, None, None, None, 2018-03-14 13:00:00, None, -0.558, None
None, 7.3, 76.4, None, None, None, None, None, None, None, 3.0, None, None, None, 2018-03-14 14:00:00, None, -0.529, None
None, 7.02, 81.4, None, None, None, None, None, None, None, 4.0, None, None, None, 2018-03-14 15:00:00, None, -0.467, None
None, 6.933, 80.4, None, None, None, None, None, None, None, 4.0, None, None, None, 2018-03-14 16:00:00, None, -0.578, None
None, 7.27, 77.3, None, None, None, None, None, None, None, 4.0, None, None, None, 2018-03-14 17:00:00, None, -0.629, None
None, 5.924, 86.2, None, None, None, None, None, None, None, 4.0, None, None, None, 2018-03-14 18:00:00, None, -0.699, None
