station_observations
CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
-6.985, None, None, None, 6.953, 19.42, 186.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 06:00:00, None, None, None, None
-7.15, None, None, None, 8.14, 21.48, 179.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 07:00:00, None, None, None, None
-7.14, None, None, None, 11.47, 25.06, 184.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 08:00:00, None, None, None, None
-7.19, None, None, None, 11.09, 19.65, 193.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 09:00:00, None, None, None, None
-7.25, None, None, None, 10.39, 19.8, 192.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 10:00:00, None, None, None, None
-7.63, None, None, None, 12.43, 16.19, 195.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 11:00:00, None, None, None, None
-7.05, None, None, None, 9.38, 16.3, 196.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 12:00:00, None, None, None, None
-6.759, None, None, None, 6.9, 16.81, 190.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 13:00:00, None, None, None, None
-6.533, None, None, None, 7.7, 16.57, 187.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 14:00:00, None, None, None, None
-6.142, None, None, None, 11.99, 12.91, 187.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 15:00:00, None, None, None, None
-6.249, None, None, None, 8.83, 12.52, 191.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 16:00:00, None, None, None, None
-6.123, None, None, None, 9.49, 11.36, 193.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 17:00:00, None, None, None, None
-5.84, None, None, None, 10.72, 10.5, 190.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 18:00:00, None, None, None, None
-5.423, None, None, None, 13.1, 8.68, 192.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 19:00:00, None, None, None, None
-4.708, None, None, None, 15.95, 8.16, 179.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 20:00:00, None, None, None, None
-4.4, None, None, None, 16.77, 8.08, 184.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 21:00:00, None, None, None, None
-4.352, None, None, None, 13.58, 8.83, 195.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 22:00:00, None, None, None, None
-3.815, None, None, None, 13.74, 9.87, 182.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 23:00:00, None, None, None, None
-3.941, None, None, None, 17.0, 9.3, 194.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 00:00:00, None, None, None, None
-3.711, None, None, None, 14.44, 9.83, 185.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 01:00:00, None, None, None, None
-3.472, None, None, None, 14.66, 12.42, 178.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 02:00:00, None, None, None, None
-3.406, None, None, None, 17.94, 10.85, 185.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 03:00:00, None, None, None, None
-3.091, None, None, None, 14.91, 12.61, 177.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 04:00:00, None, None, None, None
-3.157, None, None, None, 15.47, 9.67, 194.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 05:00:00, None, None, None, None
-3.387, None, None, None, 12.48, 11.46, 193.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 06:00:00, None, None, None, None
-3.931, None, None, None, 12.24, 11.05, 195.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 07:00:00, None, None, None, None
-3.682, None, None, None, 11.96, 8.92, 201.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 08:00:00, None, None, None, None
-3.578, None, None, None, 13.09, 10.42, 190.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 09:00:00, None, None, None, None
-4.037, None, None, None, 13.07, 11.35, 187.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 10:00:00, None, None, None, None
-3.539, None, None, None, 18.16, 12.76, 192.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 11:00:00, None, None, None, None
-3.234, None, None, None, 19.52, 14.92, 191.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 12:00:00, None, None, None, None
-3.224, None, None, None, 18.76, 16.08, 192.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 13:00:00, None, None, None, None
-3.425, None, None, None, 17.47, 14.78, 191.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 14:00:00, None, None, None, None
-3.281, None, None, None, 16.1, 18.87, 182.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 15:00:00, None, None, None, None
-3.414, None, None, None, 16.07, 19.32, 186.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 16:00:00, None, None, None, None
-3.768, None, None, None, 17.08, 15.25, 189.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 17:00:00, None, None, None, None
-3.683, None, None, None, 18.04, 15.78, 190.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 18:00:00, None, None, None, None
-3.587, None, None, None, 22.9, 15.54, 184.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 19:00:00, None, None, None, None
-3.626, None, None, None, 20.4, 14.22, 182.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 20:00:00, None, None, None, None
-3.749, None, None, None, 17.09, 13.65, 191.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 21:00:00, None, None, None, None
-3.292, None, None, None, 19.3, 13.12, 181.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 22:00:00, None, None, None, None
-3.5, None, None, None, 22.52, 14.74, 195.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 23:00:00, None, None, None, None
-3.043, None, None, None, 20.44, 15.68, 187.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 00:00:00, None, None, None, None
-3.109, None, None, None, 20.5, 13.22, 189.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 01:00:00, None, None, None, None
-2.909, None, None, None, 21.03, 14.41, 188.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 02:00:00, None, None, None, None
-2.69, None, None, None, 20.3, 14.6, 187.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 03:00:00, None, None, None, None
-2.357, None, None, None, 22.44, 16.14, 182.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 04:00:00, None, None, None, None
-2.492, None, None, None, 20.72, 13.67, 190.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 05:00:00, None, None, None, None
-2.919, None, None, None, 23.21, 10.65, 202.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 06:00:00, None, None, None, None
-2.414, None, None, None, 20.7, 16.48, 179.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 07:00:00, None, None, None, None
-2.356, None, None, None, 14.59, 23.61, 177.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 08:00:00, None, None, None, None
-2.167, None, None, None, 13.28, 34.98, 166.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 09:00:00, None, None, None, None
-2.31, None, None, None, 12.12, 35.33, 171.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 10:00:00, None, None, None, None
-3.081, None, None, None, 24.56, 16.69, 182.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 11:00:00, None, None, None, None
-3.083, None, None, None, 17.38, 9.33, 186.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 12:00:00, None, None, None, None
-2.929, None, None, None, 29.03, 5.624, 190.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 13:00:00, None, None, None, None
-3.455, None, None, None, 50.78, 2.312, 227.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 14:00:00, None, None, None, None
-3.798, None, None, None, 42.44, 3.79, 193.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 15:00:00, None, None, None, None
-4.181, None, None, None, 46.48, 4.455, 206.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 16:00:00, None, None, None, None
-4.2, None, None, None, 40.98, 6.479, 197.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 17:00:00, None, None, None, None
-4.201, None, None, None, 38.52, 8.25, 194.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 18:00:00, None, None, None, None
-4.247, None, None, None, 28.66, 7.7, 190.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 19:00:00, None, None, None, None
-4.383, None, None, None, 20.26, 6.052, 186.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 20:00:00, None, None, None, None
-4.921, None, None, None, 22.03, 5.732, 201.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 21:00:00, None, None, None, None
-5.491, None, None, None, 12.95, 8.62, 230.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 22:00:00, None, None, None, None
-5.956, None, None, None, 12.97, 9.59, 231.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 23:00:00, None, None, None, None
-7.2, None, None, None, 17.61, 22.35, 239.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 00:00:00, None, None, None, None
-7.46, None, None, None, 15.3, 27.76, 236.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 01:00:00, None, None, None, None
-7.59, None, None, None, 12.47, 22.11, 236.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 02:00:00, None, None, None, None
-7.62, None, None, None, 17.61, 23.71, 226.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 03:00:00, None, None, None, None
-7.61, None, None, None, 13.92, 20.48, 228.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 04:00:00, None, None, None, None
-7.6, None, None, None, 18.96, 14.25, 225.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 05:00:00, None, None, None, None
-7.68, None, None, None, 27.59, 10.29, 206.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 06:00:00, None, None, None, None
-7.56, None, None, None, 23.09, 10.5, 188.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 07:00:00, None, None, None, None
-7.68, None, None, None, 13.44, 13.72, 182.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 08:00:00, None, None, None, None
-7.82, None, None, None, 23.04, 8.6, 188.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 09:00:00, None, None, None, None
-7.68, None, None, None, 39.95, 3.859, 204.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 10:00:00, None, None, None, None
-7.12, None, None, None, 31.37, 8.06, 186.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 11:00:00, None, None, None, None
-7.03, None, None, None, 54.6, 2.689, 226.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 12:00:00, None, None, None, None
-6.847, None, None, None, 57.14, 2.36, 220.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 13:00:00, None, None, None, None
-6.435, None, None, None, 53.02, 2.328, 209.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 14:00:00, None, None, None, None
-6.915, None, None, None, 27.93, 8.69, 187.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 15:00:00, None, None, None, None
-6.936, None, None, None, 22.96, 9.73, 187.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 16:00:00, None, None, None, None
-7.14, None, None, None, 16.18, 17.2, 182.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 17:00:00, None, None, None, None
-7.11, None, None, None, 16.1, 15.71, 183.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 18:00:00, None, None, None, None
-7.04, None, None, None, 15.11, 12.13, 187.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 19:00:00, None, None, None, None
-6.916, None, None, None, 11.17, 15.25, 186.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 20:00:00, None, None, None, None
-6.73, None, None, None, 11.25, 16.88, 182.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 21:00:00, None, None, None, None
-6.632, None, None, None, 10.73, 13.67, 183.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 22:00:00, None, None, None, None
-6.436, None, None, None, 12.24, 13.88, 179.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 23:00:00, None, None, None, None
-6.367, None, None, None, 14.26, 12.94, 185.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 00:00:00, None, None, None, None
-6.25, None, None, None, 12.09, 13.69, 180.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 01:00:00, None, None, None, None
-6.211, None, None, None, 14.54, 11.66, 184.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 02:00:00, None, None, None, None
-6.191, None, None, None, 15.43, 12.23, 184.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 03:00:00, None, None, None, None
-6.23, None, None, None, 12.44, 10.81, 188.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 04:00:00, None, None, None, None
-6.074, None, None, None, 15.01, 9.9, 184.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 05:00:00, None, None, None, None
-6.045, None, None, None, 14.41, 7.24, 190.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 06:00:00, None, None, None, None
-5.831, None, None, None, 16.8, 9.99, 193.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 07:00:00, None, None, None, None
-5.83, None, None, None, 20.99, 8.31, 197.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 08:00:00, None, None, None, None
-5.84, None, None, None, 19.35, 6.617, 199.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 09:00:00, None, None, None, None
-5.539, None, None, None, 23.21, 7.65, 184.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 10:00:00, None, None, None, None
-4.92, None, None, None, 16.11, 8.22, 172.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 11:00:00, None, None, None, None
-4.284, None, None, None, 13.25, 7.6, 178.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 12:00:00, None, None, None, None
-3.777, None, None, None, 16.87, 4.057, 192.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 13:00:00, None, None, None, None
-4.036, None, None, None, 11.08, 4.041, 207.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 14:00:00, None, None, None, None
-4.565, None, None, None, 18.32, 2.776, 204.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 15:00:00, None, None, None, None
-5.646, None, None, None, 39.42, 1.376, 297.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 16:00:00, None, None, None, None
-6.542, None, None, None, 36.69, 0.381, 208.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 17:00:00, None, None, None, None
-6.396, None, None, None, 30.7, 0.279, 175.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 18:00:00, None, None, None, None
-6.035, None, None, None, 78.4, 0.035, 297.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 19:00:00, None, None, None, None
-5.918, None, None, None, 57.49, 0.432, 91.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 20:00:00, None, None, None, None
-5.762, None, None, None, 39.79, 1.044, 75.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 21:00:00, None, None, None, None
-5.772, None, None, None, 46.97, 0.673, 124.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 22:00:00, None, None, None, None
-5.762, None, None, None, 20.73, 1.166, 329.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 23:00:00, None, None, None, None
-5.714, None, None, None, 33.51, 1.032, 27.33, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 00:00:00, None, None, None, None
-5.792, None, None, None, 32.26, 0.789, 345.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 01:00:00, None, None, None, None
-5.792, None, None, None, 50.47, 0.704, 324.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 02:00:00, None, None, None, None
-5.704, None, None, None, 55.69, 0.292, 340.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 03:00:00, None, None, None, None
-5.685, None, None, None, 44.3, 0.639, 17.51, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 04:00:00, None, None, None, None
-5.617, None, None, None, 32.77, 0.377, 309.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 05:00:00, None, None, None, None
-5.694, None, None, None, 31.18, 0.276, 264.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 06:00:00, None, None, None, None
-5.85, None, None, None, 16.37, 0.279, 232.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 07:00:00, None, None, None, None
-5.918, None, None, None, 0.0, 0.282, 209.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 08:00:00, None, None, None, None
-5.918, None, None, None, 0.0, 0.282, 209.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 09:00:00, None, None, None, None
-5.636, None, None, None, 0.0, 0.282, 210.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 10:00:00, None, None, None, None
-4.824, None, None, None, 0.0, 0.282, 210.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 11:00:00, None, None, None, None
-3.932, None, None, None, 0.0, 0.282, 210.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 12:00:00, None, None, None, None
-3.808, None, None, None, 0.0, 0.282, 210.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 13:00:00, None, None, None, None
-3.97, None, None, None, 0.0, 0.282, 210.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 14:00:00, None, None, None, None
-4.565, None, None, None, 0.0, 0.282, 210.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 15:00:00, None, None, None, None
-5.773, None, None, None, 0.0, 0.282, 210.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 16:00:00, None, None, None, None
-6.601, None, None, None, 0.0, 0.282, 210.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 17:00:00, None, None, None, None
-7.6, None, None, None, 0.074, 0.282, 210.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 18:00:00, None, None, None, None
-7.86, None, None, None, 0.0, 0.282, 210.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 19:00:00, None, None, None, None
-8.11, None, None, None, 0.0, 0.282, 210.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 20:00:00, None, None, None, None
-8.12, None, None, None, 0.0, 0.282, 211.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 21:00:00, None, None, None, None
-8.28, None, None, None, 0.0, 0.282, 211.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 22:00:00, None, None, None, None
-8.58, None, None, None, 0.0, 0.282, 211.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 23:00:00, None, None, None, None
-9.05, None, None, None, 41.78, 0.219, 225.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 00:00:00, None, None, None, None
-9.49, None, None, None, 10.86, 0.4, 316.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 01:00:00, None, None, None, None
-9.92, None, None, None, 26.84, 0.315, 324.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 02:00:00, None, None, None, None
-10.77, None, None, None, 12.42, 0.34, 342.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 03:00:00, None, None, None, None
-11.48, None, None, None, 12.08, 0.359, 332.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 04:00:00, None, None, None, None
-11.93, None, None, None, 13.41, 0.353, 335.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 05:00:00, None, None, None, None
-12.53, None, None, None, 9.28, 0.345, 341.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 06:00:00, None, None, None, None
-13.06, None, None, None, 11.06, 0.344, 338.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 07:00:00, None, None, None, None
-13.55, None, None, None, 8.99, 0.359, 323.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 08:00:00, None, None, None, None
-14.12, None, None, None, 10.99, 0.36, 323.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 09:00:00, None, None, None, None
-14.3, None, None, None, 8.83, 3.086, 324.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 10:00:00, None, None, None, None
-14.9, None, None, None, 11.37, 9.1, 319.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 11:00:00, None, None, None, None
-15.51, None, None, None, 13.05, 8.43, 330.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 12:00:00, None, None, None, None
-15.59, None, None, None, 10.45, 7.03, 337.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 13:00:00, None, None, None, None
-16.25, None, None, None, 13.65, 7.55, 335.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 14:00:00, None, None, None, None
-16.34, None, None, None, 19.29, 5.341, 323.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 15:00:00, None, None, None, None
-18.29, None, None, None, 17.3, 7.78, 322.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 16:00:00, None, None, None, None
-18.42, None, None, None, 15.35, 10.42, 336.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 17:00:00, None, None, None, None
-19.33, None, None, None, 15.17, 8.12, 340.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 18:00:00, None, None, None, None
-20.33, None, None, None, 13.64, 6.795, 337.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 19:00:00, None, None, None, None
-21.27, None, None, None, 16.34, 4.564, 322.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 20:00:00, None, None, None, None
-22.03, None, None, None, 12.74, 6.029, 340.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 21:00:00, None, None, None, None
-22.62, None, None, None, 14.28, 4.811, 350.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 22:00:00, None, None, None, None
-22.58, None, None, None, 9.91, 6.962, 356.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 23:00:00, None, None, None, None
-22.9, None, None, None, 10.06, 8.18, 355.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-10 00:00:00, None, None, None, None
-23.19, None, None, None, 7.6, 9.74, 0.235, None, None, None, None, None, None, None, None, None, None, None, 2018-01-10 01:00:00, None, None, None, None
-23.59, None, None, None, 14.71, 7.77, 354.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-10 02:00:00, None, None, None, None
-24.49, None, None, None, 10.22, 8.74, 356.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-10 03:00:00, None, None, None, None
-25.19, None, None, None, 8.61, 10.46, 0.678, None, None, None, None, None, None, None, None, None, None, None, 2018-01-10 04:00:00, None, None, None, None
-25.44, None, None, None, 8.25, 12.17, 357.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-10 05:00:00, None, None, None, None
