station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, 10.5, 97.3, None, None, None, None, None, None, None, None, None, None, None, -11.18, None, None, None, None, 20.67, None, None, None, None, 2018-01-02 08:00:00, None
None, None, None, None, 11.08, 101.1, None, None, None, None, None, None, None, None, None, None, None, -11.47, None, None, None, None, 16.7, None, None, None, None, 2018-01-02 09:00:00, None
None, None, None, None, 12.6, 99.7, None, None, None, None, None, None, None, None, None, None, None, -11.71, None, None, None, None, 15.48, None, None, None, None, 2018-01-02 10:00:00, None
None, None, None, None, 11.86, 99.2, None, None, None, None, None, None, None, None, None, None, None, -11.87, None, None, None, None, 19.01, None, None, None, None, 2018-01-02 11:00:00, None
None, None, None, None, 11.58, 100.6, None, None, None, None, None, None, None, None, None, None, None, -11.99, None, None, None, None, 16.07, None, None, None, None, 2018-01-02 12:00:00, None
None, None, None, None, 12.52, 100.0, None, None, None, None, None, None, None, None, None, None, None, -11.26, None, None, None, None, 15.65, None, None, None, None, 2018-01-02 13:00:00, None
None, None, None, None, 10.66, 95.4, None, None, None, None, None, None, None, None, None, None, None, -11.39, None, None, None, None, 19.31, None, None, None, None, 2018-01-02 14:00:00, None
None, None, None, None, 11.11, 96.3, None, None, None, None, None, None, None, None, None, None, None, -10.39, None, None, None, None, 16.65, None, None, None, None, 2018-01-02 15:00:00, None
None, None, None, None, 9.76, 92.3, None, None, None, None, None, None, None, None, None, None, None, -10.09, None, None, None, None, 20.14, None, None, None, None, 2018-01-02 16:00:00, None
None, None, None, None, 9.68, 89.1, None, None, None, None, None, None, None, None, None, None, None, -9.96, None, None, None, None, 20.87, None, None, None, None, 2018-01-02 17:00:00, None
None, None, None, None, 6.525, 100.4, None, None, None, None, None, None, None, None, None, None, None, -9.85, None, None, None, None, 25.59, None, None, None, None, 2018-01-02 18:00:00, None
None, None, None, None, 10.3, 102.5, None, None, None, None, None, None, None, None, None, None, None, -10.21, None, None, None, None, 18.03, None, None, None, None, 2018-01-02 19:00:00, None
None, None, None, None, 11.64, 98.1, None, None, None, None, None, None, None, None, None, None, None, -9.54, None, None, None, None, 17.8, None, None, None, None, 2018-01-02 20:00:00, None
None, None, None, None, 12.4, 97.3, None, None, None, None, None, None, None, None, None, None, None, -9.61, None, None, None, None, 17.13, None, None, None, None, 2018-01-02 21:00:00, None
None, None, None, None, 10.49, 89.8, None, None, None, None, None, None, None, None, None, None, None, -9.07, None, None, None, None, 21.59, None, None, None, None, 2018-01-02 22:00:00, None
None, None, None, None, 10.38, 90.7, None, None, None, None, None, None, None, None, None, None, None, -8.77, None, None, None, None, 21.73, None, None, None, None, 2018-01-02 23:00:00, None
None, None, None, None, 10.38, 91.8, None, None, None, None, None, None, None, None, None, None, None, -8.79, None, None, None, None, 22.42, None, None, None, None, 2018-01-03 00:00:00, None
None, None, None, None, 10.46, 95.0, None, None, None, None, None, None, None, None, None, None, None, -8.77, None, None, None, None, 20.38, None, None, None, None, 2018-01-03 01:00:00, None
None, None, None, None, 10.95, 91.8, None, None, None, None, None, None, None, None, None, None, None, -8.65, None, None, None, None, 20.25, None, None, None, None, 2018-01-03 02:00:00, None
None, None, None, None, 10.79, 95.3, None, None, None, None, None, None, None, None, None, None, None, -8.34, None, None, None, None, 19.16, None, None, None, None, 2018-01-03 03:00:00, None
None, None, None, None, 9.47, 89.7, None, None, None, None, None, None, None, None, None, None, None, -7.73, None, None, None, None, 24.84, None, None, None, None, 2018-01-03 04:00:00, None
None, None, None, None, 11.8, 95.7, None, None, None, None, None, None, None, None, None, None, None, -8.3, None, None, None, None, 19.35, None, None, None, None, 2018-01-03 05:00:00, None
None, None, None, None, 8.34, 91.0, None, None, None, None, None, None, None, None, None, None, None, -7.84, None, None, None, None, 22.12, None, None, None, None, 2018-01-03 06:00:00, None
None, None, None, None, 8.68, 103.3, None, None, None, None, None, None, None, None, None, None, None, -8.7, None, None, None, None, 14.02, None, None, None, None, 2018-01-03 07:00:00, None
None, None, None, None, 8.04, 106.1, None, None, None, None, None, None, None, None, None, None, None, -8.07, None, None, None, None, 13.53, None, None, None, None, 2018-01-03 08:00:00, None
None, None, None, None, 8.67, 97.1, None, None, None, None, None, None, None, None, None, None, None, -7.47, None, None, None, None, 19.92, None, None, None, None, 2018-01-03 09:00:00, None
None, None, None, None, 8.37, 99.3, None, None, None, None, None, None, None, None, None, None, None, -7.25, None, None, None, None, 18.11, None, None, None, None, 2018-01-03 10:00:00, None
None, None, None, None, 8.1, 100.7, None, None, None, None, None, None, None, None, None, None, None, -7.43, None, None, None, None, 19.68, None, None, None, None, 2018-01-03 11:00:00, None
None, None, None, None, 8.52, 99.9, None, None, None, None, None, None, None, None, None, None, None, -6.841, None, None, None, None, 17.9, None, None, None, None, 2018-01-03 12:00:00, None
None, None, None, None, 8.84, 102.3, None, None, None, None, None, None, None, None, None, None, None, -6.528, None, None, None, None, 16.9, None, None, None, None, 2018-01-03 13:00:00, None
None, None, None, None, 7.92, 102.5, None, None, None, None, None, None, None, None, None, None, None, -6.55, None, None, None, None, 17.51, None, None, None, None, 2018-01-03 14:00:00, None
None, None, None, None, 8.97, 102.9, None, None, None, None, None, None, None, None, None, None, None, -6.373, None, None, None, None, 14.63, None, None, None, None, 2018-01-03 15:00:00, None
None, None, None, None, 7.73, 101.9, None, None, None, None, None, None, None, None, None, None, None, -6.42, None, None, None, None, 16.91, None, None, None, None, 2018-01-03 16:00:00, None
None, None, None, None, 8.3, 97.4, None, None, None, None, None, None, None, None, None, None, None, -5.882, None, None, None, None, 19.67, None, None, None, None, 2018-01-03 17:00:00, None
None, None, None, None, 6.771, 101.9, None, None, None, None, None, None, None, None, None, None, None, -5.941, None, None, None, None, 20.6, None, None, None, None, 2018-01-03 18:00:00, None
None, None, None, None, 8.59, 101.9, None, None, None, None, None, None, None, None, None, None, None, -5.863, None, None, None, None, 18.23, None, None, None, None, 2018-01-03 19:00:00, None
None, None, None, None, 8.63, 98.4, None, None, None, None, None, None, None, None, None, None, None, -6.253, None, None, None, None, 20.45, None, None, None, None, 2018-01-03 20:00:00, None
None, None, None, None, 8.27, 88.8, None, None, None, None, None, None, None, None, None, None, None, -5.726, None, None, None, None, 24.68, None, None, None, None, 2018-01-03 21:00:00, None
None, None, None, None, 9.98, 96.3, None, None, None, None, None, None, None, None, None, None, None, -6.253, None, None, None, None, 16.15, None, None, None, None, 2018-01-03 22:00:00, None
None, None, None, None, 9.92, 95.6, None, None, None, None, None, None, None, None, None, None, None, -6.331, None, None, None, None, 16.15, None, None, None, None, 2018-01-03 23:00:00, None
None, None, None, None, 9.49, 98.8, None, None, None, None, None, None, None, None, None, None, None, -6.321, None, None, None, None, 17.41, None, None, None, None, 2018-01-04 00:00:00, None
None, None, None, None, 9.35, 104.5, None, None, None, None, None, None, None, None, None, None, None, -6.811, None, None, None, None, 15.89, None, None, None, None, 2018-01-04 01:00:00, None
None, None, None, None, 7.86, 102.3, None, None, None, None, None, None, None, None, None, None, None, -5.726, None, None, None, None, 19.74, None, None, None, None, 2018-01-04 02:00:00, None
None, None, None, None, 8.62, 83.5, None, None, None, None, None, None, None, None, None, None, None, -5.561, None, None, None, None, 22.73, None, None, None, None, 2018-01-04 03:00:00, None
None, None, None, None, 8.3, 85.9, None, None, None, None, None, None, None, None, None, None, None, -5.465, None, None, None, None, 23.51, None, None, None, None, 2018-01-04 04:00:00, None
None, None, None, None, 8.41, 103.0, None, None, None, None, None, None, None, None, None, None, None, -5.843, None, None, None, None, 17.91, None, None, None, None, 2018-01-04 05:00:00, None
None, None, None, None, 9.82, 101.0, None, None, None, None, None, None, None, None, None, None, None, -5.708, None, None, None, None, 14.91, None, None, None, None, 2018-01-04 06:00:00, None
None, None, None, None, 10.16, 95.4, None, None, None, None, None, None, None, None, None, None, None, -5.591, None, None, None, None, 18.09, None, None, None, None, 2018-01-04 07:00:00, None
None, None, None, None, 11.05, 94.6, None, None, None, None, None, None, None, None, None, None, None, -5.387, None, None, None, None, 18.95, None, None, None, None, 2018-01-04 08:00:00, None
None, None, None, None, 11.31, 98.3, None, None, None, None, None, None, None, None, None, None, None, -5.378, None, None, None, None, 19.08, None, None, None, None, 2018-01-04 09:00:00, None
None, None, None, None, 10.46, 106.9, None, None, None, None, None, None, None, None, None, None, None, -5.175, None, None, None, None, 18.49, None, None, None, None, 2018-01-04 10:00:00, None
None, None, None, None, 9.2, 108.9, None, None, None, None, None, None, None, None, None, None, None, -5.197, None, None, None, None, 20.51, None, None, None, None, 2018-01-04 11:00:00, None
None, None, None, None, 6.397, 111.6, None, None, None, None, None, None, None, None, None, None, None, -4.494, None, None, None, None, 18.9, None, None, None, None, 2018-01-04 12:00:00, None
None, None, None, None, 8.85, 107.7, None, None, None, None, None, None, None, None, None, None, None, -3.314, None, None, None, None, 16.83, None, None, None, None, 2018-01-04 13:00:00, None
None, None, None, None, 8.39, 110.5, None, None, None, None, None, None, None, None, None, None, None, -3.611, None, None, None, None, 18.64, None, None, None, None, 2018-01-04 14:00:00, None
None, None, None, None, 8.43, 108.3, None, None, None, None, None, None, None, None, None, None, None, -3.841, None, None, None, None, 14.09, None, None, None, None, 2018-01-04 15:00:00, None
None, None, None, None, 6.721, 107.6, None, None, None, None, None, None, None, None, None, None, None, -4.023, None, None, None, None, 16.18, None, None, None, None, 2018-01-04 16:00:00, None
None, None, None, None, 4.702, 107.1, None, None, None, None, None, None, None, None, None, None, None, -3.199, None, None, None, None, 25.67, None, None, None, None, 2018-01-04 17:00:00, None
None, None, None, None, 6.842, 99.7, None, None, None, None, None, None, None, None, None, None, None, -3.008, None, None, None, None, 26.55, None, None, None, None, 2018-01-04 18:00:00, None
None, None, None, None, 8.32, 105.0, None, None, None, None, None, None, None, None, None, None, None, -2.779, None, None, None, None, 19.59, None, None, None, None, 2018-01-04 19:00:00, None
None, None, None, None, 5.988, 105.6, None, None, None, None, None, None, None, None, None, None, None, -2.693, None, None, None, None, 27.46, None, None, None, None, 2018-01-04 20:00:00, None
None, None, None, None, 11.02, 90.9, None, None, None, None, None, None, None, None, None, None, None, -2.407, None, None, None, None, 24.81, None, None, None, None, 2018-01-04 21:00:00, None
None, None, None, None, 12.38, 86.2, None, None, None, None, None, None, None, None, None, None, None, -1.589, None, None, None, None, 23.32, None, None, None, None, 2018-01-04 22:00:00, None
None, None, None, None, 5.805, 89.9, None, None, None, None, None, None, None, None, None, None, None, -1.019, None, None, None, None, 33.32, None, None, None, None, 2018-01-04 23:00:00, None
None, None, None, None, 7.51, 90.3, None, None, None, None, None, None, None, None, None, None, None, -0.032, None, None, None, None, 28.23, None, None, None, None, 2018-01-05 00:00:00, None
None, None, None, None, 6.527, 107.0, None, None, None, None, None, None, None, None, None, None, None, -1.675, None, None, None, None, 19.12, None, None, None, None, 2018-01-05 01:00:00, None
None, None, None, None, 3.44, 114.6, None, None, None, None, None, None, None, None, None, None, None, -1.675, None, None, None, None, 25.86, None, None, None, None, 2018-01-05 02:00:00, None
None, None, None, None, 3.472, 112.5, None, None, None, None, None, None, None, None, None, None, None, -1.979, None, None, None, None, 23.93, None, None, None, None, 2018-01-05 03:00:00, None
None, None, None, None, 5.9, 102.4, None, None, None, None, None, None, None, None, None, None, None, -1.114, None, None, None, None, 28.05, None, None, None, None, 2018-01-05 04:00:00, None
None, None, None, None, 3.6, 110.4, None, None, None, None, None, None, None, None, None, None, None, -1.019, None, None, None, None, 35.09, None, None, None, None, 2018-01-05 05:00:00, None
None, None, None, None, 5.853, 101.7, None, None, None, None, None, None, None, None, None, None, None, -0.715, None, None, None, None, 25.43, None, None, None, None, 2018-01-05 06:00:00, None
None, None, None, None, 5.098, 110.1, None, None, None, None, None, None, None, None, None, None, None, -0.915, None, None, None, None, 24.68, None, None, None, None, 2018-01-05 07:00:00, None
None, None, None, None, 8.13, 91.7, None, None, None, None, None, None, None, None, None, None, None, -1.267, None, None, None, None, 22.91, None, None, None, None, 2018-01-05 08:00:00, None
