station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, None, 3.336, 58.55, None, None, None, None, 11.07, None, 0.001, 72.64, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-02 18:00:00, None, None, 110.3
None, None, 4.071, 53.21, None, None, None, None, 10.5, None, 0.0, 77.83, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-02 19:00:00, None, None, 110.2
None, None, 4.436, 52.55, None, None, None, None, 22.92, None, 0.0, 103.6, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-02 20:00:00, None, None, 109.8
None, None, 5.183, 46.83, None, None, None, None, 13.21, None, 1.135, 86.3, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-02 21:00:00, None, None, 109.5
None, None, None, 55.24, None, None, None, None, 17.93, None, 0.919, 92.2, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-02 22:00:00, None, None, 109.6
None, None, 6.158, 48.7, None, None, None, None, 20.18, None, 0.0, 132.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-02 23:00:00, None, None, 109.8
None, None, None, 49.85, None, None, None, None, 37.21, None, 0.0, 124.9, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 00:00:00, None, None, 109.5
None, None, None, 60.43, None, None, None, None, 19.75, None, 0.0, 88.9, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 01:00:00, None, None, 109.0
None, None, 5.878, 55.04, None, None, None, None, 10.65, None, 0.0, 77.28, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 02:00:00, None, None, 108.6
None, None, 6.024, 44.32, None, None, None, None, 28.53, None, 0.0, 113.2, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 03:00:00, None, None, 108.5
None, None, None, 56.1, None, None, None, None, 20.38, None, 0.0, 98.6, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 04:00:00, None, None, 108.8
None, None, 5.239, 58.03, None, None, None, None, 9.95, None, 0.0, 89.4, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 05:00:00, None, None, 108.1
None, None, 5.628, 59.64, None, None, None, None, 10.99, None, 0.0, 82.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 06:00:00, None, None, 108.8
None, None, 5.975, 61.03, None, None, None, None, 6.984, None, 0.0, 82.1, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 07:00:00, None, None, 109.0
None, None, 5.083, 66.1, None, None, None, None, 6.028, None, 0.0, 69.46, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 08:00:00, None, None, 108.0
None, None, None, 63.98, None, None, None, None, 6.184, None, 0.0, 79.95, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 09:00:00, None, None, 109.2
None, None, 5.495, 63.83, None, None, None, None, 7.601, None, 0.001, 80.5, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 10:00:00, None, None, 109.2
None, None, 4.587, 57.75, None, None, None, None, 7.231, None, 0.122, 88.5, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 11:00:00, None, None, 108.8
None, None, 6.062, 54.56, None, None, None, None, 7.324, None, 0.0, 87.8, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 12:00:00, None, None, 108.7
None, None, 6.828, 51.39, None, None, None, None, 6.148, None, 0.0, 85.3, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 13:00:00, None, None, 107.4
None, None, 6.528, 51.81, None, None, None, None, 7.794, None, 0.004, 92.3, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 14:00:00, None, None, 106.9
None, None, 5.799, 58.53, None, None, None, None, 5.746, None, 0.0, 90.3, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 15:00:00, None, None, 106.7
None, None, 5.454, 59.38, None, None, None, None, 8.51, None, 0.0, 92.3, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 16:00:00, None, None, 107.2
None, None, 4.758, 65.31, None, None, None, None, 8.73, None, 3.449, 84.8, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 17:00:00, None, None, 106.8
None, None, None, 66.51, None, None, None, None, 5.38, None, 18.21, 88.8, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 18:00:00, None, None, 105.3
None, None, None, 66.42, None, None, None, None, 5.807, None, 13.72, 88.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 19:00:00, None, None, 105.9
None, None, 3.745, 67.61, None, None, None, None, 6.995, None, 15.46, 83.2, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 20:00:00, None, None, 105.7
None, None, 2.625, 67.12, None, None, None, None, 6.57, None, 16.25, 87.7, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 21:00:00, None, None, 106.4
None, None, 1.692, 70.48, None, None, None, None, 7.617, None, 11.69, 86.5, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 22:00:00, None, None, 106.4
None, None, 1.884, 68.25, None, None, None, None, 6.662, None, 9.17, 85.7, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-03 23:00:00, None, None, 106.2
None, None, 1.438, 68.88, None, None, None, None, 7.711, None, 6.987, 86.5, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 00:00:00, None, None, 106.2
None, None, 1.509, 66.97, None, None, None, None, 6.654, None, 3.395, 80.2, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 01:00:00, None, None, 106.0
None, None, 1.58, 65.9, None, None, None, None, 4.866, None, 1.11, 86.3, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 02:00:00, None, None, 105.7
None, None, 1.757, 65.15, None, None, None, None, 6.775, None, 0.01, 80.9, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 03:00:00, None, None, 105.7
None, None, 1.386, 67.67, None, None, None, None, 6.704, None, 0.006, 73.77, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 04:00:00, None, None, 105.5
None, None, 1.916, 66.87, None, None, None, None, 6.041, None, 0.028, 74.96, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 05:00:00, None, None, 105.6
None, None, 2.284, 67.82, None, None, None, None, 5.978, None, 0.032, 73.82, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 06:00:00, None, None, 105.3
None, None, 2.386, 69.39, None, None, None, None, 6.816, None, 0.002, 77.3, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 07:00:00, None, None, 105.4
None, None, 2.448, 70.78, None, None, None, None, 5.671, None, 0.002, 70.78, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 08:00:00, None, None, 105.2
None, None, 3.214, 69.32, None, None, None, None, 5.864, None, 0.009, 73.33, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 09:00:00, None, None, 105.3
None, None, None, 73.51, None, None, None, None, 6.298, None, 0.001, 80.7, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 10:00:00, None, None, 105.1
None, None, None, 73.33, None, None, None, None, 7.625, None, 0.001, 82.4, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 11:00:00, None, None, 105.0
None, None, None, 69.08, None, None, None, None, 14.81, None, 0.004, 82.8, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 12:00:00, None, None, 103.7
None, None, None, 67.59, None, None, None, None, 19.64, None, 0.0, 100.9, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 13:00:00, None, None, 103.7
None, None, None, 70.36, None, None, None, None, 28.71, None, 0.0, 108.3, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 14:00:00, None, None, 102.1
None, None, None, 67.82, None, None, None, None, 23.1, None, 0.0, 124.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 15:00:00, None, None, 101.0
None, None, None, 68.37, None, None, None, None, 16.86, None, 0.0, 134.2, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 16:00:00, None, None, 101.0
None, None, None, 66.16, None, None, None, None, 18.93, None, 0.0, 118.7, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 17:00:00, None, None, 101.7
None, None, 2.539, 67.12, None, None, None, None, 24.45, None, 0.0, 122.4, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 18:00:00, None, None, 102.7
None, None, None, 80.3, None, None, None, None, 29.39, None, 0.0, 114.7, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 19:00:00, None, None, 102.4
None, None, 2.861, 74.16, None, None, None, None, 15.08, None, 0.0, 106.3, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 20:00:00, None, None, 102.7
None, None, 2.953, 81.1, None, None, None, None, 18.13, None, 0.0, 116.2, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 21:00:00, None, None, 102.3
None, None, 3.218, 84.3, None, None, None, None, 15.59, None, 0.0, 120.4, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 22:00:00, None, None, 102.4
None, None, None, 88.5, None, None, None, None, 21.91, None, 0.0, 110.1, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-04 23:00:00, None, None, 102.6
None, None, None, 88.5, None, None, None, None, 20.47, None, 0.0, 94.7, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 00:00:00, None, None, 102.3
None, None, None, 88.8, None, None, None, None, 23.25, None, 0.0, 79.77, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 01:00:00, None, None, 102.0
None, None, None, 91.2, None, None, None, None, 28.74, None, 0.0, 95.2, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 02:00:00, None, None, 101.8
None, None, None, 91.6, None, None, None, None, 17.22, None, 0.0, 91.3, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 03:00:00, None, None, 101.4
None, None, None, 93.8, None, None, None, None, 27.91, None, 0.0, 117.1, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 04:00:00, None, None, 101.2
None, None, None, None, None, None, None, None, 19.25, None, 0.0, 144.2, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 05:00:00, None, None, 100.6
None, None, None, 95.7, None, None, None, None, 24.78, None, 0.0, 133.8, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 06:00:00, None, None, 99.9
None, None, None, 95.3, None, None, None, None, 17.47, None, 0.0, 113.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 07:00:00, None, None, 98.9
None, None, None, 96.4, None, None, None, None, 17.67, None, 0.0, 108.7, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 08:00:00, None, None, 99.6
None, None, 4.749, 95.2, None, None, None, None, 14.22, None, 0.0, 99.4, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 09:00:00, None, None, 99.1
None, None, None, 96.6, None, None, None, None, 23.85, None, 0.0, 114.7, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 10:00:00, None, None, 99.5
None, None, None, 95.9, None, None, None, None, 21.36, None, 0.0, 99.7, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 11:00:00, None, None, 99.9
None, None, 4.556, 88.6, None, None, None, None, 29.66, None, 0.0, 115.1, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 12:00:00, None, None, 99.4
None, None, 4.225, 86.0, None, None, None, None, 22.27, None, 0.0, 168.4, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 13:00:00, None, None, 98.4
None, None, 3.737, 91.2, None, None, None, None, 17.36, None, 0.0, 182.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 14:00:00, None, None, 98.1
None, None, None, 96.7, None, None, None, None, 12.61, None, 0.0, 197.3, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 15:00:00, None, None, 95.9
None, None, 6.837, 90.5, None, None, None, None, 16.31, None, 0.0, 196.7, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 16:00:00, None, None, 95.1
None, None, 8.77, 95.0, None, None, None, None, 13.48, None, 0.001, 192.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 17:00:00, None, None, 96.1
None, None, None, 90.8, None, None, None, None, 15.74, None, 0.0, 196.3, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 18:00:00, None, None, 96.1
None, None, 2.72, 89.7, None, None, None, None, 12.86, None, 0.0, 190.5, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 19:00:00, None, None, 96.7
None, None, 1.717, 92.7, None, None, None, None, 24.9, None, 0.0, 168.4, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 20:00:00, None, None, 96.7
None, None, 1.998, 91.8, None, None, None, None, 15.06, None, 0.0, 173.9, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 21:00:00, None, None, 96.4
None, None, 1.963, 90.8, None, None, None, None, 13.44, None, 0.0, 194.4, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 22:00:00, None, None, 96.2
None, None, 1.248, 94.0, None, None, None, None, 13.46, None, 0.0, 187.6, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-05 23:00:00, None, None, 96.1
None, None, 1.122, 89.3, None, None, None, None, 15.17, None, 0.0, 183.4, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 00:00:00, None, None, 96.1
None, None, 0.838, 90.9, None, None, None, None, 13.63, None, 0.0, 191.9, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 01:00:00, None, None, 96.2
None, None, 1.063, 88.9, None, None, None, None, 12.68, None, 0.0, 190.6, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 02:00:00, None, None, 96.1
None, None, 0.982, 90.0, None, None, None, None, 28.78, None, 0.0, 207.2, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 03:00:00, None, None, 96.0
None, None, 0.031, 98.4, None, None, None, None, 40.95, None, 0.0, 302.2, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 04:00:00, None, None, 96.1
None, None, -0.034, 99.1, None, None, None, None, 63.05, None, 0.0, 62.21, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 05:00:00, None, None, 96.0
None, None, -0.162, 99.3, None, None, None, None, 72.52, None, 0.0, 206.2, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 06:00:00, None, None, 96.3
None, None, -0.799, 99.3, None, None, None, None, 23.54, None, 0.0, 290.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 07:00:00, None, None, 94.7
None, None, -1.552, 98.4, None, None, None, None, 19.46, None, 0.0, 292.6, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 08:00:00, None, None, 95.5
None, None, -1.242, 98.3, None, None, None, None, 23.18, None, 0.0, 299.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 09:00:00, None, None, 95.4
None, None, -1.371, 98.1, None, None, None, None, 38.67, None, 0.0, 302.5, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 10:00:00, None, None, 95.6
None, None, -1.773, 97.5, None, None, None, None, 37.61, None, 0.0, 306.8, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 11:00:00, None, None, 95.6
None, None, -1.834, 97.3, None, None, None, None, 27.96, None, 0.0, 298.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 12:00:00, None, None, 95.5
None, None, -2.181, 97.1, None, None, None, None, 28.53, None, 0.0, 296.6, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 13:00:00, None, None, 95.1
None, None, -2.718, 96.9, None, None, None, None, 35.77, None, 0.0, 303.4, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 14:00:00, None, None, 95.0
None, None, -2.627, 96.9, None, None, None, None, 22.44, None, 0.0, 304.5, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 15:00:00, None, None, 94.9
None, None, -2.552, 97.0, None, None, None, None, 35.67, None, 0.0, 315.5, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 16:00:00, None, None, 93.0
None, None, -3.056, 96.7, None, None, None, None, 26.5, None, 0.0, 314.3, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 17:00:00, None, None, 93.8
None, None, -3.162, 96.7, None, None, None, None, 20.77, None, 0.0, 301.5, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 18:00:00, None, None, 94.5
None, None, -3.193, 96.6, None, None, None, None, 11.31, None, 0.0, 296.7, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 19:00:00, None, None, 94.9
None, None, -3.367, 96.4, None, None, None, None, 10.71, None, 0.0, 295.8, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 20:00:00, None, None, 95.8
None, None, -3.233, 96.5, None, None, None, None, 18.25, None, 0.0, 293.5, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 21:00:00, None, None, 95.5
None, None, -3.422, 96.3, None, None, None, None, 35.06, None, 0.0, 310.5, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 22:00:00, None, None, 95.5
None, None, -3.462, 96.3, None, None, None, None, 34.88, None, 0.0, 314.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 23:00:00, None, None, 95.7
None, None, -3.493, 96.3, None, None, None, None, 33.52, None, 0.0, 293.1, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 00:00:00, None, None, 95.5
None, None, -3.512, 96.0, None, None, None, None, 49.38, None, 0.0, 300.8, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 01:00:00, None, None, 95.5
None, None, -3.465, 96.1, None, None, None, None, 38.66, None, 0.0, 267.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 02:00:00, None, None, 95.3
None, None, -3.397, 96.2, None, None, None, None, 53.14, None, 0.0, 201.3, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 03:00:00, None, None, 95.3
None, None, -3.45, 96.2, None, None, None, None, 10.2, None, 0.0, 178.4, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 04:00:00, None, None, 94.4
None, None, -3.411, 96.5, None, None, None, None, 8.18, None, 0.0, 174.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 05:00:00, None, None, 95.1
None, None, -3.37, 96.4, None, None, None, None, 14.75, None, 0.0, 142.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 06:00:00, None, None, 97.1
None, None, -3.521, 96.2, None, None, None, None, 14.63, None, 0.0, 129.9, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 07:00:00, None, None, 97.2
None, None, -3.569, 96.1, None, None, None, None, 18.07, None, 0.0, 118.2, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 08:00:00, None, None, 97.1
None, None, -3.736, 96.0, None, None, None, None, 16.44, None, 0.0, 165.8, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 09:00:00, None, None, 97.1
None, None, -3.457, 95.8, None, None, None, None, 13.52, None, 0.0, 171.8, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 10:00:00, None, None, 96.9
None, None, -2.825, 95.6, None, None, None, None, 9.18, None, 0.0, 170.7, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 11:00:00, None, None, 96.7
None, None, -2.592, 96.4, None, None, None, None, 10.75, None, 0.0, 182.2, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 12:00:00, None, None, 97.0
None, None, -2.221, 97.1, None, None, None, None, 9.13, None, 0.0, 169.5, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 13:00:00, None, None, 96.9
None, None, -2.367, 97.1, None, None, None, None, 9.78, None, 0.0, 171.2, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 14:00:00, None, None, 94.9
None, None, -2.418, 97.0, None, None, None, None, 12.02, None, 0.0, 165.7, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 15:00:00, None, None, 96.1
None, None, -2.316, 97.4, None, None, None, None, 11.84, None, 0.0, 174.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 16:00:00, None, None, 98.1
None, None, -2.513, 97.2, None, None, None, None, 13.87, None, 0.0, 173.7, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 17:00:00, None, None, 96.3
None, None, -2.06, 97.5, None, None, None, None, 15.13, None, 0.664, 172.3, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 18:00:00, None, None, 96.2
None, None, -1.646, 98.1, None, None, None, None, 14.6, None, 0.024, 162.6, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 19:00:00, None, None, 96.3
None, None, -2.238, 97.3, None, None, None, None, 18.49, None, 0.0, 148.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 20:00:00, None, None, 96.1
None, None, -2.203, 97.4, None, None, None, None, 12.51, None, 0.005, 147.5, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 21:00:00, None, None, 95.9
None, None, -1.966, 97.7, None, None, None, None, 9.82, None, 0.002, 144.1, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 22:00:00, None, None, 96.1
None, None, -1.788, 98.0, None, None, None, None, 13.21, None, 0.001, 122.8, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 23:00:00, None, None, 95.9
None, None, -1.358, 98.2, None, None, None, None, 11.86, None, 0.0, 159.1, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 00:00:00, None, None, 96.1
None, None, -1.093, 98.5, None, None, None, None, 14.65, None, 0.0, 146.5, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 01:00:00, None, None, 96.1
None, None, -1.05, 98.5, None, None, None, None, 11.22, None, 0.0, 137.1, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 02:00:00, None, None, 95.9
None, None, -0.71, 98.8, None, None, None, None, 14.59, None, 0.0, 140.8, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 03:00:00, None, None, 96.0
None, None, -0.975, 98.4, None, None, None, None, 15.5, None, 0.0, 142.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 04:00:00, None, None, 97.7
None, None, -0.821, 98.7, None, None, None, None, 13.59, None, 0.0, 139.1, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 05:00:00, None, None, 98.4
None, None, -0.481, 98.9, None, None, None, None, 10.93, None, 0.0, 159.3, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 06:00:00, None, None, 98.1
None, None, -0.643, 98.8, None, None, None, None, 10.87, None, 0.0, 148.2, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 07:00:00, None, None, 98.4
None, None, -0.493, 98.9, None, None, None, None, 14.15, None, 0.0, 147.1, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 08:00:00, None, None, 98.6
None, None, -0.359, 99.0, None, None, None, None, 16.46, None, 0.0, 144.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 09:00:00, None, None, 98.6
None, None, -0.335, 99.0, None, None, None, None, 34.9, None, 0.0, 186.7, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 10:00:00, None, None, 99.0
None, None, -0.41, 99.0, None, None, None, None, 21.93, None, 0.0, 155.6, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 11:00:00, None, None, 98.8
None, None, 0.079, 99.1, None, None, None, None, 27.35, None, 0.0, 104.1, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 12:00:00, None, None, 98.8
None, None, -0.311, 98.8, None, None, None, None, 22.61, None, 0.0, 151.1, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 13:00:00, None, None, 99.2
None, None, -0.599, 98.6, None, None, None, None, 15.71, None, 0.0, 162.9, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 14:00:00, None, None, 99.0
None, None, -1.454, 98.0, None, None, None, None, 16.09, None, 0.0, 134.0, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 15:00:00, None, None, 98.9
None, None, -1.767, 97.7, None, None, None, None, 22.23, None, 0.0, 149.9, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 16:00:00, None, None, 98.8
None, None, -1.542, 97.7, None, None, None, None, 38.18, None, 0.0, 162.2, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 17:00:00, None, None, 98.6
