station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, stn_pres
None, None, -0.937, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 10:00:00, None, None, 115.3, None
None, None, -0.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 11:00:00, None, None, 115.4, None
None, None, -0.413, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 12:00:00, None, None, 114.9, None
None, None, 0.176, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 13:00:00, None, None, 115.0, None
None, None, -0.091, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 14:00:00, None, None, 112.2, None
None, None, -0.007, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 15:00:00, None, None, 115.6, None
None, None, -0.227, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 16:00:00, None, None, 118.2, None
None, None, -0.434, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 17:00:00, None, None, 117.8, None
None, None, -0.492, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 18:00:00, None, None, 118.4, None
None, None, -0.509, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 19:00:00, None, None, 118.7, None
None, None, -0.176, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 20:00:00, None, None, 119.0, None
None, None, -0.261, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 21:00:00, None, None, 116.9, None
None, None, -0.099, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 22:00:00, None, None, 117.8, None
None, None, -0.041, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 23:00:00, None, None, 117.5, None
None, None, -0.282, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 00:00:00, None, None, 117.6, None
None, None, -0.262, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 01:00:00, None, None, 117.7, None
None, None, -0.367, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 02:00:00, None, None, 117.5, None
None, None, -0.509, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 03:00:00, None, None, 117.3, None
None, None, -1.072, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 04:00:00, None, None, 117.0, None
None, None, -1.522, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 05:00:00, None, None, 116.9, None
None, None, -1.569, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 06:00:00, None, None, 116.8, None
None, None, -1.624, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 07:00:00, None, None, 116.9, None
None, None, -1.942, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 08:00:00, None, None, 117.6, None
None, None, -2.363, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 09:00:00, None, None, 116.3, None
None, None, -2.476, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 10:00:00, None, None, 116.2, None
None, None, -2.188, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 11:00:00, None, None, 115.8, None
None, None, -1.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 12:00:00, None, None, 116.6, None
None, None, -1.779, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 13:00:00, None, None, 115.5, None
None, None, -2.404, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 14:00:00, None, None, 114.5, None
None, None, -2.212, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 15:00:00, None, None, 113.2, None
None, None, -2.739, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 16:00:00, None, None, 113.1, None
None, None, -3.129, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 17:00:00, None, None, 113.7, None
None, None, -4.266, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 18:00:00, None, None, 115.1, None
None, None, -4.359, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 19:00:00, None, None, 114.8, None
