station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
92.5, None, None, None, 0.0, 118.9, None, None, -10.0, 1002.0, None, None, None, None, None, 52.08, None, None, -9.37, None, None, None, None, 0.417, None, None, None, None, None, None, 2018-01-02 08:00:00, None
92.3, None, None, None, 0.0, 119.2, None, None, -9.0, 1002.0, None, None, None, None, None, 51.81, None, None, -8.53, None, None, None, None, 0.184, None, None, None, None, None, None, 2018-01-02 09:00:00, None
92.1, None, None, None, 0.0, 119.0, None, None, -8.0, 1002.0, None, None, None, None, None, 51.86, None, None, -7.038, None, None, None, None, 0.144, None, None, None, None, None, None, 2018-01-02 10:00:00, None
91.2, None, None, None, 0.0, 119.2, None, None, -6.0, 1002.0, None, None, None, None, None, 51.69, None, None, -4.644, None, None, None, None, 0.336, None, None, None, None, None, None, 2018-01-02 11:00:00, None
87.5, None, None, None, 0.0, 118.9, None, None, -5.0, 1001.0, None, None, None, None, None, 51.57, None, None, -3.271, None, None, None, None, 0.144, None, None, None, None, None, None, 2018-01-02 12:00:00, None
85.1, None, None, None, 0.0, 119.1, None, None, -5.0, 1000.0, None, None, None, None, None, 51.53, None, None, -2.647, None, None, None, None, 0.338, None, None, None, None, None, None, 2018-01-02 13:00:00, None
83.2, None, None, None, 0.0, 119.0, None, None, -4.0, 999.0, None, None, None, None, None, 51.29, None, None, -2.292, None, None, None, None, 0.259, None, None, None, None, None, None, 2018-01-02 14:00:00, None
88.3, None, None, None, 0.0, 118.8, None, None, -4.0, 998.0, None, None, None, None, None, 51.29, None, None, -2.557, None, None, None, None, 0.407, None, None, None, None, None, None, 2018-01-02 15:00:00, None
90.3, None, None, None, 0.0, 118.7, None, None, -4.0, 998.0, None, None, None, None, None, 51.08, None, None, -3.105, None, None, None, None, 0.438, None, None, None, None, None, None, 2018-01-02 16:00:00, None
92.3, None, None, None, 0.0, 118.7, None, None, -5.0, 997.0, None, None, None, None, None, 51.85, None, None, -3.812, None, None, None, None, 0.47, None, None, None, None, None, None, 2018-01-02 17:00:00, None
93.5, None, None, None, 0.0, 118.9, None, None, -5.0, 997.0, None, None, None, None, None, 51.74, None, None, -4.06, None, None, None, None, 0.834, None, None, None, None, None, None, 2018-01-02 18:00:00, None
94.0, None, None, None, 0.0, 119.5, None, None, -5.0, 997.0, None, None, None, None, None, None, None, None, -4.008, None, None, None, None, 0.478, None, None, None, None, None, None, 2018-01-02 19:00:00, None
94.5, None, None, None, 0.0, 118.9, None, None, -5.0, 997.0, None, None, None, None, None, 50.85, None, None, -3.909, None, None, None, None, 0.444, None, None, None, None, None, None, 2018-01-02 20:00:00, None
94.6, None, None, None, 0.0, 119.1, None, None, -5.0, 996.0, None, None, None, None, None, 50.32, None, None, -4.102, None, None, None, None, 0.429, None, None, None, None, None, None, 2018-01-02 21:00:00, None
94.4, None, None, None, 0.0, 118.8, None, None, -5.0, 996.0, None, None, None, None, None, 49.89, None, None, -4.729, None, None, None, None, 0.469, None, None, None, None, None, None, 2018-01-02 22:00:00, None
94.7, None, None, None, 0.0, 119.1, None, None, -6.0, 996.0, None, None, None, None, None, 50.08, None, None, -4.947, None, None, None, None, 0.0, None, None, None, None, None, None, 2018-01-02 23:00:00, None
