station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, max_air_temp_snc_last_reset, MINIMUM_AIR_TEMPERATURE, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, snw_dpth, HEIGHT_OF_SNOW
None, None, -9.7, None, None, 2018-01-03 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 77.9
None, None, -9.51, None, None, 2018-01-03 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 78.4
None, None, -9.42, None, None, 2018-01-03 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.2
None, None, -9.07, None, None, 2018-01-03 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 77.0
None, None, -8.54, None, None, 2018-01-03 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 77.6
None, None, -7.98, None, None, 2018-01-03 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.5
None, None, -7.56, None, None, 2018-01-03 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.5
None, None, -7.42, None, None, 2018-01-03 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.6
None, None, -7.39, None, None, 2018-01-03 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.7
None, None, -7.51, None, None, 2018-01-03 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 77.6
None, None, -7.5, None, None, 2018-01-03 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 77.6
None, None, -7.68, None, None, 2018-01-03 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 77.7
None, None, -7.65, None, None, 2018-01-03 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -7.52, None, None, 2018-01-03 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 78.1
None, None, -7.5, None, None, 2018-01-03 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 77.9
None, None, -7.38, None, None, 2018-01-03 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 77.2
None, None, -7.17, None, None, 2018-01-04 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 77.4
None, None, -7.06, None, None, 2018-01-04 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 77.3
None, None, -7.0, None, None, 2018-01-04 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 77.1
None, None, -6.894, None, None, 2018-01-04 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.9
None, None, -6.747, None, None, 2018-01-04 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 77.2
None, None, -6.884, None, None, 2018-01-04 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 78.9
None, None, -6.728, None, None, 2018-01-04 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 79.4
None, None, -6.64, None, None, 2018-01-04 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 79.6
None, None, -6.62, None, None, 2018-01-04 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 79.9
None, None, -6.482, None, None, 2018-01-04 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 80.4
None, None, -6.28, None, None, 2018-01-04 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 82.0
None, None, -5.824, None, None, 2018-01-04 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 81.8
None, None, -5.108, None, None, 2018-01-04 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 82.1
None, None, -4.463, None, None, 2018-01-04 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 82.5
None, None, -4.366, None, None, 2018-01-04 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 81.6
None, None, -4.289, None, None, 2018-01-04 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 83.0
None, None, -3.945, None, None, 2018-01-04 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 82.6
None, None, -3.791, None, None, 2018-01-04 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 84.1
None, None, -3.725, None, None, 2018-01-04 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 84.7
None, None, -3.448, None, None, 2018-01-04 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 84.8
None, None, -3.14, None, None, 2018-01-04 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 85.4
None, None, -3.219, None, None, 2018-01-04 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 85.1
None, None, -3.18, None, None, 2018-01-04 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 86.1
None, None, -2.866, None, None, 2018-01-04 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 86.9
None, None, -2.941, None, None, 2018-01-05 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 87.4
None, None, -2.818, None, None, 2018-01-05 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 87.8
None, None, -2.742, None, None, 2018-01-05 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 87.2
None, None, -2.713, None, None, 2018-01-05 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.2
None, None, -2.572, None, None, 2018-01-05 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.2
None, None, -2.514, None, None, 2018-01-05 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.9
None, None, -2.438, None, None, 2018-01-05 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.9
None, None, -2.43, None, None, 2018-01-05 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.8
None, None, -2.202, None, None, 2018-01-05 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.1
None, None, -2.192, None, None, 2018-01-05 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.0
None, None, -1.671, None, None, 2018-01-05 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.2
None, None, -0.838, None, None, 2018-01-05 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.2
None, None, -0.594, None, None, 2018-01-05 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.3
None, None, 0.116, None, None, 2018-01-05 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 88.3
None, None, 0.142, None, None, 2018-01-05 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.4
None, None, 0.142, None, None, 2018-01-05 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.6
None, None, 0.303, None, None, 2018-01-05 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 88.4
None, None, 0.132, None, None, 2018-01-05 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.6
None, None, 0.151, None, None, 2018-01-05 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.4
None, None, 0.019, None, None, 2018-01-05 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.7
None, None, -0.029, None, None, 2018-01-05 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.4
None, None, -0.095, None, None, 2018-01-05 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.9
None, None, -0.53, None, None, 2018-01-05 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.5
None, None, -0.585, None, None, 2018-01-05 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.4
None, None, -0.928, None, None, 2018-01-06 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.1
None, None, -1.191, None, None, 2018-01-06 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 88.9
None, None, -2.232, None, None, 2018-01-06 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 88.3
None, None, -2.352, None, None, 2018-01-06 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 88.4
None, None, -2.723, None, None, 2018-01-06 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 87.9
None, None, -2.495, None, None, 2018-01-06 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 87.8
None, None, -3.266, None, None, 2018-01-06 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 87.5
None, None, -2.733, None, None, 2018-01-06 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 88.4
None, None, -2.324, None, None, 2018-01-06 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.2
None, None, -2.476, None, None, 2018-01-06 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 88.1
None, None, -2.392, None, None, 2018-01-06 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.2
None, None, -1.861, None, None, 2018-01-06 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.8
None, None, -1.313, None, None, 2018-01-06 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.6
None, None, -1.219, None, None, 2018-01-06 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.2
None, None, -1.104, None, None, 2018-01-06 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.2
None, None, -1.325, None, None, 2018-01-06 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.4
None, None, -1.571, None, None, 2018-01-06 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.1
None, None, -1.757, None, None, 2018-01-06 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 87.9
None, None, -1.994, None, None, 2018-01-06 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.8
None, None, -2.203, None, None, 2018-01-06 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.5
None, None, -2.286, None, None, 2018-01-06 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.0
None, None, -2.333, None, None, 2018-01-06 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.4
None, None, -2.571, None, None, 2018-01-06 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 88.4
None, None, -2.524, None, None, 2018-01-06 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.7
None, None, -2.429, None, None, 2018-01-07 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.6
None, None, -2.298, None, None, 2018-01-07 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.3
None, None, -2.344, None, None, 2018-01-07 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.7
None, None, -2.391, None, None, 2018-01-07 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.1
None, None, -2.401, None, None, 2018-01-07 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.1
None, None, -2.458, None, None, 2018-01-07 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.3
None, None, -2.497, None, None, 2018-01-07 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.0
None, None, -2.591, None, None, 2018-01-07 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.5
None, None, -2.611, None, None, 2018-01-07 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.9
None, None, -2.667, None, None, 2018-01-07 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 98.3
None, None, -2.506, None, None, 2018-01-07 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.4
None, None, -1.758, None, None, 2018-01-07 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.9
None, None, -1.673, None, None, 2018-01-07 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.8
None, None, -1.274, None, None, 2018-01-07 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.5
None, None, -1.474, None, None, 2018-01-07 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.5
None, None, -2.309, None, None, 2018-01-07 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.2
None, None, -3.165, None, None, 2018-01-07 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.4
None, None, -4.039, None, None, 2018-01-07 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.3
None, None, -3.811, None, None, 2018-01-07 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.3
None, None, -3.458, None, None, 2018-01-07 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.9
None, None, -3.162, None, None, 2018-01-07 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.7
None, None, -3.047, None, None, 2018-01-07 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.5
None, None, -2.867, None, None, 2018-01-07 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.4
None, None, -3.143, None, None, 2018-01-07 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.2
None, None, -2.761, None, None, 2018-01-08 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.0
None, None, -3.094, None, None, 2018-01-08 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.1
None, None, -2.381, None, None, 2018-01-08 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.6
None, None, -2.419, None, None, 2018-01-08 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.6
None, None, -2.637, None, None, 2018-01-08 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.2
None, None, -2.742, None, None, 2018-01-08 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.1
None, None, -2.932, None, None, 2018-01-08 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.2
None, None, -3.113, None, None, 2018-01-08 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.6
None, None, -3.397, None, None, 2018-01-08 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.4
None, None, -3.562, None, None, 2018-01-08 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.6
None, None, -3.591, None, None, 2018-01-08 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.6
None, None, -3.428, None, None, 2018-01-08 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.0
None, None, -3.19, None, None, 2018-01-08 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.0
None, None, -3.097, None, None, 2018-01-08 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.9
None, None, -3.201, None, None, 2018-01-08 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.8
None, None, -3.381, None, None, 2018-01-08 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.9
None, None, -3.552, None, None, 2018-01-08 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.8
None, None, -3.542, None, None, 2018-01-08 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.8
None, None, -3.571, None, None, 2018-01-08 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.7
None, None, -3.675, None, None, 2018-01-08 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.2
None, None, -3.696, None, None, 2018-01-08 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.4
None, None, -3.706, None, None, 2018-01-08 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.2
None, None, -3.792, None, None, 2018-01-08 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.3
None, None, -3.973, None, None, 2018-01-08 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.1
None, None, -4.117, None, None, 2018-01-09 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.7
None, None, -4.453, None, None, 2018-01-09 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.3
None, None, -5.078, None, None, 2018-01-09 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.7
None, None, -5.697, None, None, 2018-01-09 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.8
None, None, -6.203, None, None, 2018-01-09 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.6
None, None, -6.965, None, None, 2018-01-09 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.3
None, None, -7.58, None, None, 2018-01-09 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.4
None, None, -8.08, None, None, 2018-01-09 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.3
None, None, -8.56, None, None, 2018-01-09 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.1
None, None, -9.0, None, None, 2018-01-09 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.9
None, None, -9.49, None, None, 2018-01-09 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.4
None, None, -10.01, None, None, 2018-01-09 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.3
None, None, -10.33, None, None, 2018-01-09 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.1
None, None, -10.97, None, None, 2018-01-09 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.0
None, None, -11.16, None, None, 2018-01-09 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.9
None, None, -11.73, None, None, 2018-01-09 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.6
None, None, -12.53, None, None, 2018-01-09 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.2
None, None, -13.17, None, None, 2018-01-09 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.3
None, None, -13.9, None, None, 2018-01-09 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.2
None, None, -14.75, None, None, 2018-01-09 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.3
None, None, -15.44, None, None, 2018-01-09 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.8
None, None, -16.06, None, None, 2018-01-09 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.9
None, None, -16.49, None, None, 2018-01-09 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.8
None, None, -16.11, None, None, 2018-01-09 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.6
None, None, -16.51, None, None, 2018-01-10 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.5
None, None, -16.73, None, None, 2018-01-10 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.5
None, None, -17.03, None, None, 2018-01-10 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.8
None, None, -18.08, None, None, 2018-01-10 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.2
None, None, -18.91, None, None, 2018-01-10 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.2
None, None, -19.43, None, None, 2018-01-10 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.2
None, None, -19.96, None, None, 2018-01-10 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.8
None, None, -20.54, None, None, 2018-01-10 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.3
None, None, -20.93, None, None, 2018-01-10 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.0
None, None, -21.2, None, None, 2018-01-10 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.1
None, None, -21.43, None, None, 2018-01-10 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.5
None, None, -21.93, None, None, 2018-01-10 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.4
None, None, -21.66, None, None, 2018-01-10 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.2
None, None, -20.55, None, None, 2018-01-10 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.4
None, None, -20.54, None, None, 2018-01-10 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.8
None, None, -20.36, None, None, 2018-01-10 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.0
None, None, -20.65, None, None, 2018-01-10 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.4
None, None, -20.81, None, None, 2018-01-10 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.6
None, None, -20.84, None, None, 2018-01-10 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.3
None, None, -20.85, None, None, 2018-01-10 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.3
None, None, -20.89, None, None, 2018-01-10 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.5
None, None, -20.96, None, None, 2018-01-10 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.4
None, None, -20.95, None, None, 2018-01-10 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.6
None, None, -20.99, None, None, 2018-01-10 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.5
None, None, -21.0, None, None, 2018-01-11 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.6
None, None, -21.03, None, None, 2018-01-11 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.8
None, None, -20.89, None, None, 2018-01-11 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.5
None, None, -20.71, None, None, 2018-01-11 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.6
None, None, -20.55, None, None, 2018-01-11 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.8
None, None, -21.25, None, None, 2018-01-11 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.8
None, None, -21.58, None, None, 2018-01-11 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.5
None, None, -21.88, None, None, 2018-01-11 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.3
None, None, -21.99, None, None, 2018-01-11 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.0
None, None, -22.93, None, None, 2018-01-11 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.0
None, None, -23.49, None, None, 2018-01-11 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.1
None, None, -23.23, None, None, 2018-01-11 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.1
None, None, -22.38, None, None, 2018-01-11 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.8
None, None, -21.9, None, None, 2018-01-11 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.8
None, None, -17.12, None, None, 2018-01-11 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.3
None, None, -16.47, None, None, 2018-01-11 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.3
None, None, -18.04, None, None, 2018-01-11 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.1
None, None, -21.36, None, None, 2018-01-11 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.4
None, None, -21.62, None, None, 2018-01-11 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.4
None, None, -22.5, None, None, 2018-01-11 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.0
None, None, -23.56, None, None, 2018-01-11 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.6
None, None, -24.65, None, None, 2018-01-11 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.1
None, None, -25.49, None, None, 2018-01-11 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.4
None, None, -25.65, None, None, 2018-01-11 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.3
None, None, -25.57, None, None, 2018-01-12 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.4
None, None, -23.19, None, None, 2018-01-12 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.2
None, None, -22.85, None, None, 2018-01-12 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.1
None, None, -23.2, None, None, 2018-01-12 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.0
None, None, -23.71, None, None, 2018-01-12 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.6
None, None, -24.3, None, None, 2018-01-12 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.0
None, None, -24.19, None, None, 2018-01-12 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.6
None, None, -24.3, None, None, 2018-01-12 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.8
None, None, -23.48, None, None, 2018-01-12 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.9
None, None, -22.75, None, None, 2018-01-12 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.2
None, None, -21.52, None, None, 2018-01-12 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.1
None, None, -20.43, None, None, 2018-01-12 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.9
None, None, -19.14, None, None, 2018-01-12 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.5
None, None, -18.26, None, None, 2018-01-12 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.4
None, None, -16.47, None, None, 2018-01-12 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.9
None, None, -15.78, None, None, 2018-01-12 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.4
None, None, -15.84, None, None, 2018-01-12 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.9
None, None, -15.63, None, None, 2018-01-12 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.7
