station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
88.1, None, None, None, 2.498, 6.828, None, None, -16.0, 963.0, None, None, None, None, None, 35.63, None, None, -14.74, None, None, None, None, 14.73, None, None, None, None, None, None, 2018-01-02 08:00:00, None
90.2, None, None, None, 1.803, 356.9, None, None, -15.0, 963.0, None, None, None, None, None, 35.43, None, None, -13.92, None, None, None, None, 12.54, None, None, None, None, None, None, 2018-01-02 09:00:00, None
88.7, None, None, None, 1.329, 353.7, None, None, -14.0, 963.0, None, None, None, None, None, 35.14, None, None, -12.41, None, None, None, None, 18.93, None, None, None, None, None, None, 2018-01-02 10:00:00, None
87.3, None, None, None, 1.35, 335.1, None, None, -14.0, 963.0, None, None, None, None, None, 35.12, None, None, -12.44, None, None, None, None, 27.07, None, None, None, None, None, None, 2018-01-02 11:00:00, None
88.6, None, None, None, 2.662, 358.4, None, None, -13.0, 962.0, None, None, None, None, None, 35.11, None, None, -12.01, None, None, None, None, 19.75, None, None, None, None, None, None, 2018-01-02 12:00:00, None
86.6, None, None, None, 3.11, 359.7, None, None, -13.0, 961.0, None, None, None, None, None, 34.99, None, None, -11.16, None, None, None, None, 23.48, None, None, None, None, None, None, 2018-01-02 13:00:00, None
87.5, None, None, None, 2.441, 348.6, None, None, -12.0, 961.0, None, None, None, None, None, 34.76, None, None, -10.94, None, None, None, None, 16.74, None, None, None, None, None, None, 2018-01-02 14:00:00, None
88.2, None, None, None, 0.941, 358.3, None, None, -13.0, 960.0, None, None, None, None, None, 34.64, None, None, -11.33, None, None, None, None, 18.29, None, None, None, None, None, None, 2018-01-02 15:00:00, None
89.2, None, None, None, 2.306, 19.39, None, None, -13.0, 959.0, None, None, None, None, None, 34.35, None, None, -12.02, None, None, None, None, 10.75, None, None, None, None, None, None, 2018-01-02 16:00:00, None
90.4, None, None, None, 0.635, 30.03, None, None, -14.0, 959.0, None, None, None, None, None, 34.1, None, None, -12.49, None, None, None, None, 12.94, None, None, None, None, None, None, 2018-01-02 17:00:00, None
90.0, None, None, None, 2.007, 37.08, None, None, -14.0, 959.0, None, None, None, None, None, 33.86, None, None, -13.06, None, None, None, None, 12.52, None, None, None, None, None, None, 2018-01-02 18:00:00, None
89.2, None, None, None, 2.754, 31.86, None, None, -15.0, 958.0, None, None, None, None, None, 33.69, None, None, -13.49, None, None, None, None, 12.66, None, None, None, None, None, None, 2018-01-02 19:00:00, None
90.3, None, None, None, 2.061, 22.51, None, None, -14.0, 958.0, None, None, None, None, None, 32.92, None, None, -12.6, None, None, None, None, 15.68, None, None, None, None, None, None, 2018-01-02 20:00:00, None
