pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,9.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 00:00:00, None, -0.088, None,12
None, None,8.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 01:00:00, None, -0.283, None,12
None, None,9.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 02:00:00, None, -0.044, None,12
None, None,9.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 03:00:00, None, 0.325, None,12
None, None,8.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 04:00:00, None, 0.122, None,12
None, None,7.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 05:00:00, None, -0.042, None,12
None, None,8.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 06:00:00, None, 0.267, None,12
None, None,6.757, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 07:00:00, None, 0.162, None,12
None, None,6.881, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 08:00:00, None, 0.243, None,12
None, None,7.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 09:00:00, None, 0.015, None,12
None, None,7.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 10:00:00, None, 0.448, None,12
None, None,8.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 11:00:00, None, 0.401, None,12
None, None,9.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 12:00:00, None, 0.355, None,12
None, None,10.24, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 13:00:00, None, 0.575, None,12
None, None,11.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 14:00:00, None, 0.688, None,12
None, None,13.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 15:00:00, None, 0.611, None,12
None, None,14.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 16:00:00, None, 0.822, None,12
None, None,15.71, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 17:00:00, None, 0.469, None,12
None, None,14.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 18:00:00, None, -0.062, None,12
None, None,14.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 19:00:00, None, -0.106, None,12
None, None,12.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 20:00:00, None, -0.044, None,12
None, None,12.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 21:00:00, None, -0.341, None,12
None, None,12.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 22:00:00, None, -0.43, None,12
None, None,12.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 23:00:00, None, -0.187, None,12
None, None,9.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 00:00:00, None, 0.003, None,12
None, None,10.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 01:00:00, None, 0.09, None,12
None, None,10.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 02:00:00, None, -0.015, None,12
None, None,10.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 03:00:00, None, -0.122, None,12
None, None,7.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 04:00:00, None, 0.583, None,12
None, None,8.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 05:00:00, None, 0.27, None,12
None, None,6.458, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 06:00:00, None, 0.393, None,12
None, None,7.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 07:00:00, None, 0.057, None,12
