pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,6.693, None, None, None, None,27.25, None,1.657,344.3, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 00:00:00, None, None, 144.6, None,12
None,5.087, None, None, None, None,21.58, None,2.432,339.0, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 01:00:00, None, None, 144.5, None,12
None,5.846, None, None, None, None,17.85, None,2.893,342.0, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 02:00:00, None, None, 144.3, None,12
None,5.154, None, None, None, None,18.19, None,2.654,342.8, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 03:00:00, None, None, 144.4, None,12
None,5.874, None, None, None, None,15.11, None,2.8,344.9, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 04:00:00, None, None, 144.4, None,12
None,5.98, None, None, None, None,16.53, None,2.233,343.1, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 05:00:00, None, None, 144.4, None,12
None,4.485, None, None, None, None,25.25, None,2.29,344.3, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 06:00:00, None, None, 144.0, None,12
None,5.164, None, None, None, None,20.14, None,2.386,340.5, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 07:00:00, None, None, 144.3, None,12
None,5.394, None, None, None, None,23.16, None,1.976,343.0, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 08:00:00, None, None, 144.3, None,12
None,4.954, None, None, None, None,28.45, None,1.66,339.2, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 09:00:00, None, None, 144.1, None,12
None,5.721, None, None, None, None,17.04, None,2.086,342.7, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 10:00:00, None, None, 143.9, None,12
None,10.7, None, None, None, None,41.43, None,1.006,25.68, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 11:00:00, None, None, 143.1, None,12
None,10.05, None, None, None, None,17.75, None,2.638,120.2, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 12:00:00, None, None, 143.5, None,12
None,10.97, None, None, None, None,23.95, None,3.464,127.1, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 13:00:00, None, None, 143.3, None,12
None,11.17, None, None, None, None,26.33, None,4.224,131.1, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 14:00:00, None, None, 142.9, None,12
None,11.88, None, None, None, None,20.88, None,4.78,130.2, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 15:00:00, None, None, 142.2, None,12
None,12.74, None, None, None, None,25.34, None,4.51,131.6, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 16:00:00, None, None, 141.1, None,12
None,13.38, None, None, None, None,20.81, None,4.751,129.6, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 17:00:00, None, None, 140.4, None,12
None,12.54, None, None, None, None,43.73, None,2.566,180.2, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 18:00:00, None, None, 140.1, None,12
None,10.71, None, None, None, None,37.8, None,2.603,162.2, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 19:00:00, None, None, 140.1, None,12
None,10.19, None, None, None, None,50.71, None,0.532,350.7, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 20:00:00, None, None, 139.7, None,12
None,8.23, None, None, None, None,15.44, None,2.251,342.8, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 21:00:00, None, None, 139.4, None,12
None,7.47, None, None, None, None,14.88, None,3.044,352.9, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 22:00:00, None, None, 139.8, None,12
None,8.5, None, None, None, None,16.28, None,2.955,344.1, None, None, None, None, None, None, None, None, None, None, None,2019-03-19 23:00:00, None, None, 139.6, None,12
None,7.72, None, None, None, None,14.42, None,2.656,346.1, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 00:00:00, None, None, 139.1, None,12
None,7.31, None, None, None, None,16.42, None,2.475,341.5, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 01:00:00, None, None, 139.1, None,12
None,7.12, None, None, None, None,16.26, None,2.664,340.5, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 02:00:00, None, None, 139.4, None,12
None,6.124, None, None, None, None,14.94, None,2.922,344.0, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 03:00:00, None, None, 139.3, None,12
None,5.548, None, None, None, None,15.12, None,2.949,349.6, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 04:00:00, None, None, 139.3, None,12
None,5.894, None, None, None, None,15.7, None,3.159,348.6, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 05:00:00, None, None, 138.9, None,12
None,5.232, None, None, None, None,16.52, None,2.453,347.0, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 06:00:00, None, None, 139.0, None,12
None,5.222, None, None, None, None,13.13, None,2.477,351.7, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 07:00:00, None, None, 139.1, None,12
None,5.05, None, None, None, None,13.05, None,3.038,350.3, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 08:00:00, None, None, 139.1, None,12
None,6.625, None, None, None, None,19.95, None,1.996,350.1, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 10:00:00, None, None, 138.6, None,12
None,10.84, None, None, None, None,19.7, None,1.732,11.96, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 11:00:00, None, None, 138.4, None,12
None,9.96, None, None, None, None,14.84, None,2.828,119.7, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 12:00:00, None, None, 138.3, None,12
None,10.71, None, None, None, None,20.94, None,3.353,120.2, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 13:00:00, None, None, 138.2, None,12
None,11.96, None, None, None, None,19.83, None,3.917,125.7, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 14:00:00, None, None, 137.6, None,12
None,13.2, None, None, None, None,16.47, None,4.669,122.3, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 15:00:00, None, None, 136.5, None,12
None,13.97, None, None, None, None,26.68, None,4.055,136.1, None, None, None, None, None, None, None, None, None, None, None,2019-03-20 16:00:00, None, None, 135.9, None,12
