RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 0.0, 75.22, None, None, None, None, None, None, None, None, 202.7, None, None,-0.851, None, None, None, 5.691, None, None, None, None, None,2019-03-19 00:00:00, None,12
None, None, None, None, 0.0, 78.34, None, None, None, None, None, None, None, None, 202.6, None, None,-0.95, None, None, None, 8.61, None, None, None, None, None,2019-03-19 01:00:00, None,12
None, None, None, None, 0.0, 72.9, None, None, None, None, None, None, None, None, 202.6, None, None,-1.493, None, None, None, 4.965, None, None, None, None, None,2019-03-19 02:00:00, None,12
None, None, None, None, 0.0, 69.81, None, None, None, None, None, None, None, None, 202.6, None, None,-0.96, None, None, None, 7.212, None, None, None, None, None,2019-03-19 03:00:00, None,12
None, None, None, None, 0.0, 75.1, None, None, None, None, None, None, None, None, 202.5, None, None,-1.547, None, None, None, 6.011, None, None, None, None, None,2019-03-19 04:00:00, None,12
None, None, None, None, 0.019, 73.48, None, None, None, None, None, None, None, None, 202.5, None, None,-1.524, None, None, None, 7.014, None, None, None, None, None,2019-03-19 05:00:00, None,12
None, None, None, None, 0.0, 63.13, None, None, None, None, None, None, None, None, 202.3, None, None,-2.446, None, None, None, 9.3, None, None, None, None, None,2019-03-19 06:00:00, None,12
None, None, None, None, 0.01, 60.62, None, None, None, None, None, None, None, None, 201.9, None, None,-2.942, None, None, None, 10.09, None, None, None, None, None,2019-03-19 07:00:00, None,12
None, None, None, None, 0.063, 52.59, None, None, None, None, None, None, None, None, 202.2, None, None,-3.166, None, None, None, 9.43, None, None, None, None, None,2019-03-19 08:00:00, None,12
None, None, None, None, 0.036, 48.84, None, None, None, None, None, None, None, None, 202.2, None, None,-2.88, None, None, None, 26.97, None, None, None, None, None,2019-03-19 09:00:00, None,12
None, None, None, None, 0.177, 67.65, None, None, None, None, None, None, None, None, 202.2, None, None,-0.207, None, None, None, 16.26, None, None, None, None, None,2019-03-19 10:00:00, None,12
