air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
5.0, 5.037, 95.0, 7.0, 95.0, 4.6,2021-09-17 00:00:00, 4.0,38
7.3, 7.323, 66.77, 7.0, 67.0, 4.6,2021-09-17 01:00:00, 2.0,38
10.6, 10.58, 39.36, 10.7, 39.0, 4.6,2021-09-17 02:00:00, -3.0,38
7.0, 7.026, 69.45, 10.8, 69.0, 4.6,2021-09-17 03:00:00, 2.0,38
5.7, 5.729, 84.8, 10.8, 85.0, 4.6,2021-09-17 04:00:00, 3.0,38
6.5, 6.539, 80.5, 10.8, 81.0, 4.6,2021-09-17 05:00:00, 4.0,38
5.9, 5.908, 84.2, 10.8, 84.0, 4.6,2021-09-17 06:00:00, 3.0,38
5.6, 5.587, 90.8, 6.2, 91.0, 5.5,2021-09-17 07:00:00, 4.0,38
7.2, 7.22, 77.01, 7.6, 77.0, 5.5,2021-09-17 08:00:00, 4.0,38
8.9, 8.87, 66.79, 8.9, 67.0, 5.5,2021-09-17 09:00:00, 3.0,38
9.5, 9.45, 65.0, 9.6, 65.0, 5.5,2021-09-17 10:00:00, 3.0,38
10.1, 10.07, 63.7, 10.0, 64.0, 5.5,2021-09-17 11:00:00, 4.0,38
9.8, 9.8, 71.51, 10.1, 72.0, 5.5,2021-09-17 12:00:00, 5.0,38
10.4, 10.42, 67.74, 10.5, 68.0, 5.5,2021-09-17 13:00:00, 5.0,38
9.8, 9.81, 78.36, 10.6, 78.0, 5.5,2021-09-17 14:00:00, 6.0,38
9.6, 9.57, 79.25, 10.6, 79.0, 5.5,2021-09-17 15:00:00, 6.0,38
9.2, 9.17, 89.4, 10.6, 89.0, 5.5,2021-09-17 16:00:00, 8.0,38
8.2, 8.18, 91.5, 10.6, 92.0, 5.5,2021-09-17 17:00:00, 7.0,38
8.4, 8.37, 94.1, 10.6, 94.0, 5.5,2021-09-17 18:00:00, 7.0,38
8.6, 8.63, 94.1, 8.7, 94.0, 8.2,2021-09-17 19:00:00, 8.0,38
8.3, 8.25, 94.9, 8.7, 95.0, 8.2,2021-09-17 20:00:00, 8.0,38
8.5, 8.53, 96.4, 8.7, 96.0, 8.2,2021-09-17 21:00:00, 8.0,38
8.6, 8.63, 97.3, 8.9, 97.0, 8.2,2021-09-17 22:00:00, 8.0,38
8.6, 8.55, 97.8, 8.9, 98.0, 8.2,2021-09-17 23:00:00, 8.0,38
8.8, 8.84, 98.2, 8.9, 98.0, 8.2,2021-09-18 00:00:00, 8.0,38
9.6, 9.6, 89.6, 9.7, 90.0, 8.2,2021-09-18 01:00:00, 8.0,38
8.7, 8.74, 95.4, 9.7, 95.0, 8.2,2021-09-18 02:00:00, 8.0,38
8.2, 8.24, 91.9, 9.7, 92.0, 8.2,2021-09-18 03:00:00, 7.0,38
7.4, 7.383, 90.4, 9.7, 90.0, 7.3,2021-09-18 04:00:00, 6.0,38
6.5, 6.548, 95.1, 9.7, 95.0, 6.5,2021-09-18 05:00:00, 6.0,38
7.2, 7.159, 87.4, 9.7, 87.0, 6.4,2021-09-18 06:00:00, 5.0,38
8.1, 8.09, 72.55, 8.5, 73.0, 6.9,2021-09-18 07:00:00, 3.0,38
7.6, 7.648, 75.24, 8.7, 75.0, 6.9,2021-09-18 08:00:00, 4.0,38
8.7, 8.7, 58.36, 9.0, 58.0, 6.9,2021-09-18 09:00:00, 1.0,38
10.2, 10.16, 50.78, 10.2, 51.0, 6.9,2021-09-18 10:00:00, 0.0,38
11.3, 11.34, 51.52, 11.3, 52.0, 6.9,2021-09-18 11:00:00, 2.0,38
12.1, 12.11, 50.16, 12.4, 50.0, 6.9,2021-09-18 12:00:00, 2.0,38
11.8, 11.78, 52.17, 12.9, 52.0, 6.9,2021-09-18 13:00:00, 3.0,38
11.7, 11.72, 46.64, 12.9, 47.0, 6.9,2021-09-18 14:00:00, 0.0,38
12.0, 11.97, 47.0, 12.9, 47.0, 6.9,2021-09-18 15:00:00, 1.0,38
11.3, 11.27, 49.96, 12.9, 50.0, 6.9,2021-09-18 16:00:00, 1.0,38
12.0, 12.04, 49.01, 12.9, 49.0, 6.9,2021-09-18 17:00:00, 2.0,38
11.1, 11.09, 57.27, 12.9, 57.0, 6.9,2021-09-18 18:00:00, 3.0,38
8.1, 8.1, 74.72, 11.2, 75.0, 8.1,2021-09-18 19:00:00, 4.0,38
6.4, 6.419, 78.14, 11.2, 78.0, 6.1,2021-09-18 20:00:00, 3.0,38
4.8, 4.834, 85.4, 11.2, 85.0, 4.9,2021-09-18 21:00:00, 2.0,38
6.0, 5.961, 80.5, 11.2, 81.0, 4.6,2021-09-18 22:00:00, 3.0,38
5.3, 5.263, 87.1, 11.2, 87.0, 4.6,2021-09-18 23:00:00, 3.0,38
5.3, 5.3, 88.3, 11.2, 88.0, 4.6,2021-09-19 00:00:00, 4.0,38
5.2, 5.195, 90.8, 11.2, 91.0, 4.6,2021-09-19 01:00:00, 4.0,38
5.0, 5.026, 91.1, 11.2, 91.0, 4.6,2021-09-19 02:00:00, 4.0,38
4.9, 4.871, 89.9, 11.2, 90.0, 4.6,2021-09-19 03:00:00, 3.0,38
4.8, 4.792, 88.9, 11.2, 89.0, 4.6,2021-09-19 04:00:00, 3.0,38
4.5, 4.463, 92.7, 11.2, 93.0, 4.4,2021-09-19 05:00:00, 3.0,38
4.4, 4.447, 91.6, 11.2, 92.0, 4.3,2021-09-19 06:00:00, 4.0,38
