CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
-0.236, 55.03, 1.3, 55.0, None, 27.99, None, 131.2, 9.94, -0.2, -0.7, -7.0, None, -7.0,2021-09-17 00:00:00,38
-0.568, 56.1, 1.3, 56.0, None, 33.66, None, 130.8, 11.64, -0.6, -0.7, -8.0, None, -8.0,2021-09-17 01:00:00,38
-0.192, 49.37, 1.3, 49.0, None, 20.54, None, 113.8, 12.04, -0.2, -0.7, -9.0, None, -9.0,2021-09-17 02:00:00,38
-0.046, 47.0, 1.3, 47.0, None, 21.15, None, 139.4, 12.67, 0.0, -0.7, -10.0, None, -10.0,2021-09-17 03:00:00,38
-0.104, 49.93, 1.3, 50.0, None, 23.22, None, 172.3, 10.15, -0.1, -0.7, -8.0, None, -8.0,2021-09-17 04:00:00,38
-0.189, 47.63, 1.3, 48.0, None, 41.92, None, 193.6, 8.31, -0.2, -0.7, -9.0, None, -9.0,2021-09-17 05:00:00,38
-0.183, 42.86, 1.3, 43.0, None, 32.57, None, 196.3, 11.41, -0.2, -0.7, -10.0, None, -10.0,2021-09-17 06:00:00,38
-0.127, 39.37, 0.0, 39.0, None, 26.7, None, 196.8, 9.62, -0.1, -0.4, -11.0, None, -11.0,2021-09-17 07:00:00,38
-0.007, 46.26, 0.3, 46.0, None, 38.99, None, 193.4, 16.77, 0.0, -0.4, -9.0, None, -9.0,2021-09-17 08:00:00,38
-1.172, 64.2, 0.3, 64.0, None, 41.0, None, 206.6, 13.89, -1.2, -1.1, -6.0, None, -6.0,2021-09-17 09:00:00,38
-2.815, 93.4, 0.3, 93.0, None, 46.78, None, 187.8, 10.06, -2.8, -2.9, -4.0, None, -4.0,2021-09-17 10:00:00,38
-2.388, 95.3, 0.3, 95.0, None, 37.77, None, 135.5, 5.914, -2.4, -3.3, -3.0, None, -3.0,2021-09-17 11:00:00,38
-1.631, 93.7, 0.3, 94.0, None, 32.76, None, 157.9, 14.23, -1.6, -3.3, -3.0, None, -3.0,2021-09-17 12:00:00,38
-1.35, 86.9, 0.3, 87.0, None, 32.31, None, 192.3, 21.39, -1.4, -3.3, -3.0, None, -3.0,2021-09-17 13:00:00,38
-1.228, 87.3, 0.3, 87.0, None, 40.55, None, 187.1, 17.68, -1.2, -3.3, -3.0, None, -3.0,2021-09-17 14:00:00,38
-1.334, 93.8, 0.3, 94.0, None, 45.36, None, 158.6, 11.31, -1.3, -3.3, -2.0, None, -2.0,2021-09-17 15:00:00,38
-1.057, 96.2, 0.3, 96.0, None, 42.86, None, 186.1, 9.54, -1.1, -3.3, -2.0, None, -2.0,2021-09-17 16:00:00,38
-0.878, 98.2, 0.3, 98.0, None, 47.48, None, 181.5, 9.38, -0.9, -3.3, -1.0, None, -1.0,2021-09-17 17:00:00,38
-0.078, 99.0, 0.3, 99.0, None, 42.77, None, 203.8, 10.32, -0.1, -3.3, 0.0, None, 0.0,2021-09-17 18:00:00,38
0.763, 99.2, 0.7, 99.0, None, 37.12, None, 203.2, 14.42, 0.8, -0.3, 1.0, None, 1.0,2021-09-17 19:00:00,38
1.084, 99.1, 1.6, 99.0, None, 37.26, None, 208.5, 15.89, 1.1, -0.3, 1.0, None, 1.0,2021-09-17 20:00:00,38
2.462, 99.3, 2.5, 99.0, None, 36.34, None, 193.6, 17.27, 2.5, -0.3, 2.0, None, 2.0,2021-09-17 21:00:00,38
