CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,snwfl_amt_pst1hr,stn_pres,week_of_year
3.131, None, None, None, None, None, None, None, None, 3.1, 2.9, None, -0.1, None, 10.0, None, None,2021-09-17 00:00:00, None, None, None,38
2.245, None, None, None, None, None, None, None, None, 2.2, 2.2, None, -0.1, None, 10.0, None, None,2021-09-17 01:00:00, None, None, None,38
1.359, None, None, None, None, None, None, None, None, 1.4, 1.0, None, -1.0, None, 10.0, None, None,2021-09-17 02:00:00, None, None, None,38
1.839, None, None, None, None, None, None, None, None, 1.8, 0.6, None, -0.1, None, 10.0, None, None,2021-09-17 03:00:00, None, None, None,38
0.086, None, None, None, None, None, None, None, None, 0.1, 0.0, None, -0.1, None, 10.0, None, None,2021-09-17 04:00:00, None, None, None,38
0.755, None, None, None, None, None, None, None, None, 0.8, -0.1, None, -0.1, None, 10.0, None, None,2021-09-17 05:00:00, None, None, None,38
0.435, None, None, None, None, None, None, None, None, 0.4, -0.1, None, 0.0, None, 10.0, None, None,2021-09-17 06:00:00, None, None, None,38
0.255, None, None, None, None, None, None, None, None, 0.3, -0.4, None, -0.1, None, 0.8, None, None,2021-09-17 07:00:00, None, None, None,38
1.245, None, None, None, None, None, None, None, None, 1.2, -0.4, None, -0.1, None, 1.3, None, None,2021-09-17 08:00:00, None, None, None,38
1.972, None, None, None, None, None, None, None, None, 2.0, -0.4, None, 0.1, None, 2.0, None, None,2021-09-17 09:00:00, None, None, None,38
3.825, None, None, None, None, None, None, None, None, 3.8, -0.4, None, 0.1, None, 3.8, None, None,2021-09-17 10:00:00, None, None, None,38
4.522, None, None, None, None, None, None, None, None, 4.5, -0.4, None, 1.0, None, 4.9, None, None,2021-09-17 11:00:00, None, None, None,38
5.749, None, None, None, None, None, None, None, None, 5.7, -0.4, None, 1.0, None, 5.9, None, None,2021-09-17 12:00:00, None, None, None,38
6.485, None, None, None, None, None, None, None, None, 6.5, -0.4, None, 1.0, None, 6.5, None, None,2021-09-17 13:00:00, None, None, None,38
6.615, None, None, None, None, None, None, None, None, 6.6, -0.4, None, 1.0, None, 7.0, None, None,2021-09-17 14:00:00, None, None, None,38
4.537, None, None, None, None, None, None, None, None, 4.5, -0.4, None, 0.1, None, 7.0, None, None,2021-09-17 15:00:00, None, None, None,38
3.991, None, None, None, None, None, None, None, None, 4.0, -0.4, None, -1.0, None, 7.0, None, None,2021-09-17 16:00:00, None, None, None,38
3.413, None, None, None, None, None, None, None, None, 3.4, -0.4, None, -0.1, None, 7.0, None, None,2021-09-17 17:00:00, None, None, None,38
3.242, None, None, None, None, None, None, None, None, 3.2, -0.4, None, -0.1, None, 7.0, None, None,2021-09-17 18:00:00, None, None, None,38
3.35, None, None, None, None, None, None, None, None, 3.4, 3.2, None, -0.1, None, 3.4, None, None,2021-09-17 19:00:00, None, None, None,38
3.954, None, None, None, None, None, None, None, None, 4.0, 3.2, None, 0.1, None, 4.3, None, None,2021-09-17 20:00:00, None, None, None,38
4.599, None, None, None, None, None, None, None, None, 4.6, 3.2, None, 0.1, None, 4.6, None, None,2021-09-17 21:00:00, None, None, None,38
5.339, None, None, None, None, None, None, None, None, 5.3, 3.2, None, 0.1, None, 5.4, None, None,2021-09-17 22:00:00, None, None, None,38
6.131, None, None, None, None, None, None, None, None, 6.1, 3.2, None, 1.0, None, 6.6, None, None,2021-09-17 23:00:00, None, None, None,38
5.311, None, None, None, None, None, None, None, None, 5.3, 3.2, None, 0.1, None, 6.6, None, None,2021-09-18 00:00:00, None, None, None,38
5.931, None, None, None, None, None, None, None, None, 5.9, 3.2, None, 0.1, None, 6.6, None, None,2021-09-18 01:00:00, None, None, None,38
5.606, None, None, None, None, None, None, None, None, 5.6, 3.2, None, 0.1, None, 6.6, None, None,2021-09-18 02:00:00, None, None, None,38
6.217, None, None, None, None, None, None, None, None, 6.2, 3.2, None, 0.1, None, 6.9, None, None,2021-09-18 03:00:00, None, None, None,38
6.275, None, None, None, None, None, None, None, None, 6.3, 3.2, None, 0.0, None, 7.1, None, None,2021-09-18 04:00:00, None, None, None,38
6.407, None, None, None, None, None, None, None, None, 6.4, 3.2, None, -0.1, None, 7.1, None, None,2021-09-18 05:00:00, None, None, None,38
6.226, None, None, None, None, None, None, None, None, 6.2, 3.2, None, -0.1, None, 7.1, None, None,2021-09-18 06:00:00, None, None, None,38
6.273, None, None, None, None, None, None, None, None, 6.3, 6.2, None, 0.0, None, 6.6, None, None,2021-09-18 07:00:00, None, None, None,38
6.397, None, None, None, None, None, None, None, None, 6.4, 6.2, None, -0.1, None, 6.6, None, None,2021-09-18 08:00:00, None, None, None,38
