RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
91.4, None, None, None, 0.001, 304.6, 1.0, 2.7, 1.0, 928.0, None, None, None, None, None, None, None, None, 2.686, None, 12.0, None, None, 72.03, None, 2.7, 1017.5, 0.0, None, 91.0,2021-09-17 00:00:00, 928.0,38
92.6, None, None, None, 0.001, 289.5, 2.0, 2.5, 2.0, 928.0, None, None, None, None, None, None, None, None, 3.089, None, 12.0, None, None, 52.04, None, 3.1, 1016.9, 0.0, None, 93.0,2021-09-17 01:00:00, 928.0,38
92.2, None, None, None, 0.001, 300.8, 2.0, 2.5, 2.0, 927.0, None, None, None, None, None, None, None, None, 3.602, None, 12.0, None, None, 55.07, None, 3.6, 1015.9, 0.0, None, 92.0,2021-09-17 02:00:00, 927.0,38
92.3, None, None, None, 0.001, 102.8, 2.0, 2.5, 2.0, 926.0, None, None, None, None, None, None, None, None, 3.634, None, 12.0, None, None, 50.75, None, 3.6, 1014.8, 0.0, None, 92.0,2021-09-17 03:00:00, 926.0,38
92.7, None, None, None, 0.001, 69.17, 3.0, 2.5, 3.0, 925.0, None, None, None, None, None, None, None, None, 3.884, None, 12.0, None, None, 66.11, None, 3.9, 1013.5, 0.0, None, 93.0,2021-09-17 04:00:00, 925.0,38
93.5, None, None, None, 0.001, 148.7, 3.0, 2.5, 3.0, 925.0, None, None, None, None, None, None, None, None, 4.223, None, 12.0, None, None, 27.22, None, 4.2, 1013.2, 1.0, None, 94.0,2021-09-17 05:00:00, 925.0,38
92.5, None, None, None, 0.001, 114.4, 4.0, 2.5, 4.0, 924.0, None, None, None, None, None, None, None, None, 4.754, None, 12.0, None, None, 37.75, None, 4.8, 1012.7, 0.0, None, 93.0,2021-09-17 06:00:00, 924.0,38
92.5, None, None, None, 0.001, 129.9, 3.0, 4.4, 3.0, 924.0, None, None, None, None, None, None, None, None, 4.426, None, 4.8, None, None, 37.22, None, 4.4, 1013.9, 0.0, None, 93.0,2021-09-17 07:00:00, 924.0,38
90.9, None, None, None, 0.001, 127.7, 4.0, 4.4, 4.0, 924.0, None, None, None, None, None, None, None, None, 5.601, None, 5.6, None, None, 45.42, None, 5.6, 1014.1, 0.0, None, 91.0,2021-09-17 08:00:00, 924.0,38
88.4, None, None, None, 0.001, 148.6, 4.0, 4.4, 4.0, 924.0, None, None, None, None, None, None, None, None, 6.163, None, 6.2, None, None, 56.73, None, 6.2, 1014.3, 0.0, None, 88.0,2021-09-17 09:00:00, 924.0,38
