RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
64.14, None, None, None, 0.32, 98.3, -6.0, 0.6, None, 846.0, None, None, None, None, None, None, None, 0.857, None, 5.1, 64.0, 40.59, None, 0.9, None, 0.0, None,2021-09-17 00:00:00, 846.0,38
65.66, None, None, None, 0.909, 112.3, -5.0, 0.5, None, 846.0, None, None, None, None, None, None, None, 0.631, None, 5.1, 66.0, 32.76, None, 0.6, None, 0.0, None,2021-09-17 01:00:00, 846.0,38
69.04, None, None, None, 0.371, 62.68, -5.0, 0.2, None, 846.0, None, None, None, None, None, None, None, 0.469, None, 5.1, 69.0, 42.16, None, 0.5, 1048.4, 0.0, None,2021-09-17 02:00:00, 846.0,38
65.57, None, None, None, 0.779, 58.71, -5.0, 0.2, None, 846.0, None, None, None, None, None, None, None, 0.639, None, 5.1, 66.0, 41.76, None, 0.6, 1048.4, 0.0, None,2021-09-17 03:00:00, 846.0,38
59.39, None, None, None, 1.241, 117.6, -6.0, 0.2, None, 846.0, None, None, None, None, None, None, None, 1.256, None, 5.1, 59.0, 74.34, None, 1.3, 1048.0, 0.0, None,2021-09-17 04:00:00, 846.0,38
None, None, None, None, None, None, -6.0, 0.2, None, None, None, None, None, None, None, None, None, None, None, 5.1, 59.0, None, None, 1.7, 1048.1, 0.0, None,2021-09-17 05:00:00, 846.0,38
53.72, None, None, None, 7.807, 226.1, -6.0, 0.2, None, 846.0, None, None, None, None, None, None, None, 2.309, None, 5.1, 54.0, 24.7, None, 2.3, 1048.2, 0.0, None,2021-09-17 06:00:00, 846.0,38
42.08, None, None, None, 6.071, 219.7, -9.0, 2.3, None, 846.0, None, None, None, None, None, None, None, 3.471, None, 3.5, 42.0, 32.65, None, 3.5, 1048.5, 0.0, None,2021-09-17 07:00:00, 846.0,38
42.7, None, None, None, 3.776, 195.6, -6.0, 2.3, None, 846.0, None, None, None, None, None, None, None, 4.08, None, 4.0, 43.0, 42.88, None, 4.1, 1048.7, 0.0, None,2021-09-17 08:00:00, 846.0,38
37.96, None, None, None, 4.49, 218.4, -9.0, 2.3, None, 846.0, None, None, None, None, None, None, None, 5.299, None, 5.3, 38.0, 31.12, None, 5.3, 1048.5, -0.1, None,2021-09-17 09:00:00, 846.0,38
