pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
0.4,14.1,14.0, 0.0, 0.0,16.5, None,2021-09-17 00:00:00, None, None,38
0.4,14.5,13.9, 0.0, 0.0,16.5, None,2021-09-17 01:00:00, None, None,38
0.4,14.3,13.9, 0.0, 0.0,16.5, None,2021-09-17 02:00:00, None, None,38
0.6,13.8,13.8, 0.2, 0.0,16.5, None,2021-09-17 03:00:00, None, None,38
0.9,13.4,13.3, 0.3, 0.0,16.5, None,2021-09-17 04:00:00, None, None,38
1.6,12.5,12.4, 0.7, 0.0,16.5, None,2021-09-17 05:00:00, None, None,38
2.7,12.2,12.1, 1.1, 0.0,16.5, None,2021-09-17 06:00:00, None, None,38
4.7,11.8,11.8, 2.0, 0.0,12.2, None,2021-09-17 07:00:00, None, None,38
6.7,11.6,11.6, 2.0, 0.0,12.2, None,2021-09-17 08:00:00, None, None,38
9.2,11.5,11.4, 2.5, 0.0,12.2, None,2021-09-17 09:00:00, None, None,38
11.4,11.3,11.4, 2.6, 0.0,12.2, None,2021-09-17 10:00:00, None, None,38
14.5,11.4,11.4, 3.1, 0.0,12.2, None,2021-09-17 11:00:00, None, None,38
18.7,11.4,11.4, 4.2, 0.0,12.2, None,2021-09-17 12:00:00, None, None,38
22.9,11.6,11.4, 4.2, 0.0,12.2, None,2021-09-17 13:00:00, None, None,38
27.7,11.5,11.4, 4.8, 0.0,12.2, None,2021-09-17 14:00:00, None, None,38
31.4,11.7,11.4, 3.7, 0.0,12.2, None,2021-09-17 15:00:00, None, None,38
34.4,12.0,11.4, 3.0, 0.0,12.2, None,2021-09-17 16:00:00, None, None,38
35.0,12.4,11.4, 0.6, 0.0,12.4, None,2021-09-17 17:00:00, None, None,38
38.1,13.7,11.4, 3.1, 0.0,13.6, None,2021-09-17 18:00:00, None, None,38
40.6,13.7,13.6, 2.5, 0.0,14.1, None,2021-09-17 19:00:00, None, None,38
41.7,13.8,13.6, 1.1, 0.0,14.1, None,2021-09-17 20:00:00, None, None,38
42.5,14.0,13.6, 0.8, 0.0,14.1, None,2021-09-17 21:00:00, None, None,38
44.2,14.0,13.6, 1.7, 0.0,14.1, None,2021-09-17 22:00:00, None, None,38
46.7,14.3,13.6, 2.5, 0.0,14.3, None,2021-09-17 23:00:00, None, None,38
48.5,14.3,13.6, 1.8, 0.0,14.3, None,2021-09-18 00:00:00, None, None,38
48.5,14.2,13.6, 0.1, 0.0,14.3, None,2021-09-18 01:00:00, None, None,38
48.7,14.2,13.6, 0.2, 0.0,14.3, None,2021-09-18 02:00:00, None, None,38
49.1,14.0,13.6, 0.6, 0.0,14.3, None,2021-09-18 03:00:00, None, None,38
49.2,13.5,13.5, 0.4, 0.0,14.3, None,2021-09-18 04:00:00, None, None,38
